plot_id	period	year	species	decaystage	tree_id	tree_measure_id	DBH_mm	AliveDead	Adjust_Vol_tot_m3
715	1	2003	86	16	1_715_2150	2150	55	11	0.001
715	1	2003	77	16	1_715_2151	2151	50	11	0.001
715	1	2003	57	16	1_715_2152	2152	70	11	0.0077674
715	1	2003	77	16	1_715_2153	2153	65	11	0.0023708
715	1	2003	86	16	1_715_2154	2154	65	11	0.0043552
715	1	2003	86	16	1_715_2155	2155	70	11	0.0085186
715	1	2003	87	16	1_715_2156	2156	60	11	0.0982585
715	1	2003	24	16	1_715_2157	2157	70	11	0.001
715	1	2003	87	16	1_715_2158	2158	65	11	0.0909638
715	1	2003	57	16	1_715_2159	2159	70	11	0.0077674
715	1	2003	24	16	1_715_2160	2160	65	11	0.001
715	1	2003	87	16	1_715_2161	2161	60	11	0.0982585
715	1	2003	87	16	1_715_2162	2162	55	11	0.1065433
715	1	2003	87	16	1_715_2163	2163	95	11	0.0678065
715	1	2003	87	16	1_715_2164	2164	64	11	0.277048
715	1	2003	24	16	1_715_2165	2165	90	11	0.0128109
715	1	2003	24	11	1_715_2166	2166	50	12	0.001
715	1	2003	14	16	1_715_2167	2167	90	11	0.0287385
715	1	2003	87	16	1_715_2168	2168	79	11	0.1516987
715	1	2003	86	16	1_715_2169	2169	70	11	0.0085186
715	1	2003	86	16	1_715_2170	2170	70	11	0.0085186
715	1	2003	57	16	1_715_2171	2171	85	11	0.0675024
715	1	2003	89	16	1_715_2172	2172	79	11	0.0278935
715	1	2003	57	16	1_715_2173	2173	110	11	0.0560255
715	1	2003	24	16	1_715_2174	2174	80	11	0.001
715	1	2003	24	16	1_715_2175	2175	80	11	0.001
715	1	2003	57	16	1_715_2176	2176	100	11	0.041307
715	1	2003	89	16	1_715_2177	2177	50	11	0.001
715	1	2003	87	16	1_715_2178	2178	68	11	0.1741537
715	1	2003	52	12	1_715_2179	2179	50	12	0.000702
715	1	2003	89	16	1_715_2180	2180	70	11	0.0251671
715	1	2003	89	16	1_715_2181	2181	60	11	0.003
715	1	2003	87	16	1_715_2182	2182	116	11	0.1422464
715	1	2003	24	11	1_715_2183	2183	60	12	0.001
715	1	2003	89	16	1_715_2184	2184	105	11	0.2197506
715	1	2003	89	11	1_715_2185	2185	50	12	0.001
715	1	2003	24	16	1_715_2186	2186	80	11	0.001
715	1	2003	57	16	1_715_2187	2187	60	11	0.0002512
715	1	2003	24	16	1_715_2188	2188	50	11	0.001
715	1	2003	57	16	1_715_2189	2189	100	11	0.041307
715	1	2003	28	16	1_715_2190	2190	55	11	0.004
715	1	2003	86	16	1_715_2191	2191	70	11	0.0255559
715	1	2003	89	16	1_715_2192	2192	65	11	0.0026533
715	1	2003	87	16	1_715_2193	2193	50	11	0.1158093
715	1	2003	57	16	1_715_2194	2194	90	11	0.0283325
715	1	2003	89	16	1_715_2195	2195	104	11	0.1704096
716	1	2003	57	16	1_716_1237	1237	93	11	0.0961313
716	1	2003	57	11	1_716_1238	1238	60	12	0.0001031
716	1	2003	28	16	1_716_1239	1239	55	11	0.004
716	1	2003	28	16	1_716_1240	1240	61	11	0.006
716	1	2003	14	16	1_716_1241	1241	55	11	0.001
716	1	2003	28	16	1_716_1242	1242	50	11	0.001
716	1	2003	14	16	1_716_1243	1243	75	11	0.0103312
716	1	2003	57	16	1_716_1244	1244	65	11	0.0037764
716	1	2003	57	12	1_716_1245	1245	60	12	0.0002512
716	1	2003	14	16	1_716_1246	1246	65	11	0.0007344
716	1	2003	78	16	1_716_1247	1247	128	11	0.3286864
716	1	2003	57	12	1_716_1248	1248	60	12	0.0002512
716	1	2003	87	16	1_716_1249	1249	75	11	0.0793794
716	1	2003	51	16	1_716_1250	1250	440	11	1.6130239
716	1	2003	14	16	1_716_1251	1251	73	11	0.0244937
716	1	2003	28	16	1_716_1252	1252	52	11	0.003
716	1	2003	51	16	1_716_1253	1253	390	11	1.2049652
716	1	2003	14	16	1_716_1254	1254	70	11	0.0050527
716	1	2003	87	16	1_716_1255	1255	70	11	0.0846799
716	1	2003	51	16	1_716_1256	1256	340	11	0.8598511
716	1	2003	89	16	1_716_1257	1257	72	11	0.0236189
716	1	2003	14	16	1_716_1258	1258	86	11	0.1172842
716	1	2003	28	16	1_716_1259	1259	53	11	0.006
716	1	2003	89	16	1_716_1260	1260	69	11	0.0110594
716	1	2003	57	16	1_716_1261	1261	105	11	0.0484438
716	1	2003	89	16	1_716_1262	1262	92	11	0.0825079
716	1	2003	89	16	1_716_1263	1263	72	11	0.0472377
716	1	2003	28	16	1_716_1264	1264	50	11	0.001
716	1	2003	57	16	1_716_1265	1265	155	11	0.1428971
716	1	2003	89	16	1_716_1266	1266	93	11	0.2006671
716	1	2003	14	16	1_716_1267	1267	105	11	0.0510416
716	1	2003	87	16	1_716_1268	1268	115	11	0.0706221
716	1	2003	14	16	1_716_1269	1269	74	11	0.0369539
716	1	2003	87	16	1_716_1270	1270	90	11	0.1385731
716	1	2003	87	16	1_716_1271	1271	101	11	0.1343943
716	1	2003	89	16	1_716_1272	1272	74	11	0.0476033
716	1	2003	28	16	1_716_1273	1273	52	11	0.003
716	1	2003	51	16	1_716_1274	1274	400	11	1.2811251
717	1	2003	86	16	1_717_2281	2281	66	11	0.0154449
717	1	2003	89	16	1_717_2282	2282	91	11	0.0527159
717	1	2003	78	16	1_717_2283	2283	115	11	0.4800139
717	1	2003	78	11	1_717_2284	2284	58	12	0.002
717	1	2003	86	16	1_717_2285	2285	67	11	0.0119237
717	1	2003	24	16	1_717_2286	2286	98	11	0.0728992
717	1	2003	89	16	1_717_2287	2287	86	11	0.0417768
717	1	2003	57	16	1_717_2288	2288	100	11	0.041307
717	1	2003	89	16	1_717_2289	2289	83	11	0.0356188
717	1	2003	89	16	1_717_2290	2290	90	11	0.0252326
717	1	2003	89	16	1_717_2291	2291	85	11	0.0396851
717	1	2003	52	16	1_717_2292	2292	90	11	0.0115697
717	1	2003	52	16	1_717_2293	2293	60	11	0.001
717	1	2003	14	16	1_717_2294	2294	70	11	0.0050527
717	1	2003	89	16	1_717_2295	2295	74	11	0.0190413
717	1	2003	52	16	1_717_2296	2296	95	11	0.0185798
717	1	2003	52	16	1_717_2297	2297	70	11	0.001
717	1	2003	57	16	1_717_2298	2298	70	11	0.0233022
717	1	2003	89	16	1_717_2299	2299	125	11	0.0747883
717	1	2003	14	16	1_717_2300	2300	80	11	0.032087
717	1	2003	52	16	1_717_2301	2301	60	11	0.001
717	1	2003	87	16	1_717_2302	2302	50	11	0.1158093
717	1	2003	52	16	1_717_2303	2303	55	11	0.001
717	1	2003	86	16	1_717_2304	2304	58	11	0.002
717	1	2003	14	16	1_717_2305	2305	63	11	0.006
717	1	2003	89	16	1_717_2306	2306	68	11	0.0095727
717	1	2003	24	16	1_717_2307	2307	60	11	0.001
717	1	2003	14	16	1_717_2308	2308	78	11	0.027397
717	1	2003	86	16	1_717_2309	2309	63	11	0.0084711
717	1	2003	57	16	1_717_2310	2310	70	11	0.0077674
717	1	2003	24	16	1_717_2311	2311	100	11	0.0272804
717	1	2003	89	16	1_717_2312	2312	99	11	0.1800941
717	1	2003	24	16	1_717_2313	2313	50	11	0.001
717	1	2003	86	16	1_717_2314	2314	65	11	0.0043552
717	1	2003	57	16	1_717_2315	2315	80	11	0.0171454
717	1	2003	24	16	1_717_2316	2316	100	11	0.0272804
717	1	2003	24	11	1_717_2317	2317	50	12	0.001
717	1	2003	14	16	1_717_2318	2318	70	11	0.0050527
717	1	2003	57	16	1_717_2319	2319	120	11	0.0724531
717	1	2003	52	16	1_717_2320	2320	80	11	0.001
717	1	2003	24	16	1_717_2321	2321	60	11	0.001
717	1	2003	24	16	1_717_2322	2322	86	11	0.014579
717	1	2003	89	16	1_717_2323	2323	90	11	0.0252326
717	1	2003	52	16	1_717_2324	2324	80	11	0.001
717	1	2003	24	16	1_717_2325	2325	75	11	0.001
717	1	2003	86	16	1_717_2326	2326	50	11	0.001
717	1	2003	14	16	1_717_2327	2327	80	11	0.0160435
717	1	2003	24	16	1_717_2328	2328	70	11	0.001
717	1	2003	89	16	1_717_2329	2329	105	11	0.1758005
717	1	2003	52	16	1_717_2330	2330	75	11	0.001
717	1	2003	24	16	1_717_2331	2331	110	11	0.0428907
717	1	2003	24	11	1_717_2332	2332	60	12	0.001
717	1	2003	14	16	1_717_2333	2333	65	11	0.0012853
717	1	2003	89	16	1_717_2334	2334	80	11	0.0595604
717	1	2003	87	16	1_717_2335	2335	83	11	0.218794
717	1	2003	78	16	1_717_2336	2336	135	11	0.285992
717	1	2003	14	16	1_717_2337	2337	70	11	0.0202106
717	1	2003	86	16	1_717_2338	2338	70	11	0.0085186
717	1	2003	24	16	1_717_2339	2339	70	11	0.001
717	1	2003	24	16	1_717_2340	2340	90	11	0.0128109
718	1	2003	14	16	1_718_2791	2791	106	11	0.2107
718	1	2003	14	12	1_718_2792	2792	70	12	0.0050527
718	1	2003	23	16	1_718_2793	2793	55	11	0.0596544
718	1	2003	23	12	1_718_2794	2794	85	12	0.0561562
718	1	2003	14	16	1_718_2795	2795	80	11	0.0481306
718	1	2003	14	16	1_718_2796	2796	61	11	0.002
718	1	2003	23	16	1_718_2797	2797	60	11	0.0546715
718	1	2003	51	16	1_718_2798	2798	655	11	4.1641512
718	1	2003	23	16	1_718_2799	2799	87	11	0.1143524
718	1	2003	23	16	1_718_2800	2800	73	11	0.1041529
718	1	2003	23	16	1_718_2801	2801	75	11	0.0525116
718	1	2003	23	16	1_718_2802	2802	70	11	0.0516336
718	1	2003	23	12	1_718_2803	2803	150	12	0.1411364
718	1	2003	23	16	1_718_2804	2804	103	11	0.206945
718	1	2003	23	11	1_718_2805	2805	80	12	0.0540267
718	1	2003	23	16	1_718_2806	2806	120	11	0.0886402
718	1	2003	23	16	1_718_2807	2807	80	11	0.0540267
718	1	2003	23	16	1_718_2808	2808	60	11	0.0546715
718	1	2003	23	16	1_718_2809	2809	85	11	0.0561562
718	1	2003	23	11	1_718_2810	2810	87	12	0.1143524
718	1	2003	23	12	1_718_2811	2811	90	12	0.0588932
718	1	2003	51	16	1_718_2812	2812	340	11	0.8598511
718	1	2003	23	16	1_718_2813	2813	55	11	0.0596544
718	1	2003	23	16	1_718_2814	2814	55	11	0.0596544
718	1	2003	23	16	1_718_2815	2815	95	11	0.0622624
718	1	2003	23	16	1_718_2816	2816	60	11	0.0546715
718	1	2003	23	16	1_718_2817	2817	80	11	0.0540267
718	1	2003	23	12	1_718_2818	2818	85	12	0.0561562
718	1	2003	23	12	1_718_2826	2826	185	12	0.2308995
718	1	2003	51	16	1_718_2835	2835	460	11	1.7945728
718	1	2003	51	16	1_718_2836	2836	430	11	1.5262883
718	1	2003	51	16	1_718_2837	2837	500	11	2.1907883
718	1	2003	89	16	1_718_2838	2838	85	11	0.0198426
718	1	2003	89	16	1_718_2839	2839	90	11	0.0252326
718	1	2003	51	16	1_718_2840	2840	500	11	2.1907883
718	1	2003	51	16	1_718_2841	2841	620	11	3.6546466
718	1	2003	14	16	1_718_2842	2842	81	11	0.1034297
718	1	2003	89	16	1_718_2843	2843	89	11	0.0723791
718	1	2003	89	12	1_718_2844	2844	60	12	0.001
718	1	2003	23	12	1_718_2849	2849	165	12	0.1759068
718	1	2003	23	11	1_718_2850	2850	115	12	0.0821208
718	1	2003	23	11	1_718_2851	2851	88	12	0.1731897
718	1	2003	23	12	1_718_2852	2852	55	12	0.0596544
718	1	2003	23	12	1_718_2861	2861	103	12	0.1379633
718	1	2003	14	16	1_718_2864	2864	93	11	0.2301818
718	1	2003	23	16	1_718_2865	2865	55	11	0.0596544
718	1	2003	23	16	1_718_2866	2866	60	11	0.0546715
718	1	2003	23	16	1_718_2867	2867	130	11	0.1036322
718	1	2003	23	12	1_718_2868	2868	165	12	0.1759068
718	1	2003	23	12	1_718_2869	2869	115	12	0.0821208
718	1	2003	23	12	1_718_2871	2871	120	12	0.0886402
718	1	2003	23	12	1_718_2873	2873	140	12	0.1211604
718	1	2003	23	11	1_718_2874	2874	150	12	0.2822728
718	1	2003	23	12	1_718_2875	2875	125	12	0.0958534
718	1	2003	51	16	1_718_2876	2876	635	11	3.867905
718	1	2003	23	12	1_718_2877	2877	160	12	0.1637385
718	1	2003	23	12	1_718_2879	2879	110	12	0.076193
719	1	2003	51	16	1_719_2084	2084	210	11	0.2413383
719	1	2003	28	16	1_719_2085	2085	65	11	0.0018361
719	1	2003	83	16	1_719_2086	2086	70	11	0.0081162
719	1	2003	83	16	1_719_2087	2087	95	11	0.0336966
719	1	2003	83	16	1_719_2088	2088	90	11	0.0556566
719	1	2003	83	12	1_719_2089	2089	70	12	0.0081162
719	1	2003	83	16	1_719_2090	2090	142	11	0.3184961
719	1	2003	83	11	1_719_2091	2091	63	12	0.0054029
719	1	2003	57	16	1_719_2094	2094	130	11	0.0905758
719	1	2003	86	16	1_719_2095	2095	110	11	0.0583691
719	1	2003	83	16	1_719_2096	2096	90	11	0.0278283
719	1	2003	83	16	1_719_2097	2097	95	11	0.0336966
719	1	2003	83	16	1_719_2098	2098	95	11	0.1010899
719	1	2003	83	16	1_719_2099	2099	129	11	0.2493912
719	1	2003	83	11	1_719_2100	2100	60	12	0.0006255
719	1	2003	28	16	1_719_2101	2101	55	11	0.001
719	1	2003	86	16	1_719_2102	2102	85	11	0.0238139
719	1	2003	57	16	1_719_2103	2103	70	11	0.0077674
719	1	2003	83	16	1_719_2104	2104	95	11	0.0336966
719	1	2003	28	16	1_719_2105	2105	73	11	0.1061394
719	1	2003	83	16	1_719_2106	2106	105	11	0.0465416
719	1	2003	83	16	1_719_2107	2107	150	11	0.2428144
719	1	2003	83	16	1_719_2108	2108	140	11	0.1024728
719	1	2003	28	16	1_719_2109	2109	59	11	0.004
719	1	2003	89	16	1_719_2110	2110	158	11	0.2790796
719	1	2003	83	16	1_719_2111	2111	110	11	0.0534968
719	1	2003	28	16	1_719_2112	2112	73	11	0.1061394
719	1	2003	83	16	1_719_2113	2113	130	11	0.254417
719	1	2003	51	16	1_719_2114	2114	300	11	0.6279932
719	1	2003	83	16	1_719_2115	2115	90	11	0.0278283
719	1	2003	83	16	1_719_2116	2116	85	11	0.0669739
719	1	2003	83	16	1_719_2117	2117	110	11	0.0534968
719	1	2003	83	16	1_719_2118	2118	95	11	0.0336966
719	1	2003	83	16	1_719_2119	2119	90	11	0.0278283
719	1	2003	83	16	1_719_2120	2120	80	11	0.0171994
719	1	2003	87	16	1_719_2121	2121	100	11	0.0672136
719	1	2003	83	16	1_719_2122	2122	106	11	0.1437351
719	1	2003	83	16	1_719_2123	2123	102	11	0.0850603
719	1	2003	83	16	1_719_2124	2124	135	11	0.093451
719	1	2003	83	16	1_719_2125	2125	60	11	0.0006255
719	1	2003	51	16	1_719_2126	2126	400	11	1.2811251
719	1	2003	83	10	1_719_2127	2127	120	12	0.0238823
719	1	2003	83	10	1_719_2128	2128	100	12	0.0399377
719	1	2003	83	16	1_719_2130	2130	90	11	0.0278283
720	1	2003	86	16	1_720_2432	2432	107	11	0.2145085
720	1	2003	4	16	1_720_2433	2433	55	11	0.0043027
720	1	2003	86	16	1_720_2434	2434	59	11	0.005
720	1	2003	86	16	1_720_2435	2435	80	11	0.1277692
720	1	2003	57	16	1_720_2436	2436	74	11	0.033888
720	1	2003	86	16	1_720_2437	2437	60	11	0.0006654
720	1	2003	86	16	1_720_2438	2438	76	11	0.0282708
720	1	2003	86	16	1_720_2439	2439	70	11	0.0255559
720	1	2003	86	16	1_720_2440	2440	80	11	0.0182527
720	1	2003	86	16	1_720_2441	2441	70	11	0.0085186
720	1	2003	86	16	1_720_2442	2442	58	11	0.004
720	1	2003	87	16	1_720_2443	2443	58	11	0.2029284
720	1	2003	86	16	1_720_2444	2444	81	11	0.0579713
720	1	2003	86	16	1_720_2445	2445	83	11	0.0430547
720	1	2003	86	16	1_720_2446	2446	80	11	0.0182527
720	1	2003	57	16	1_720_2447	2447	115	11	0.1280886
720	1	2003	86	16	1_720_2448	2448	78	11	0.0484391
720	1	2003	86	16	1_720_2449	2449	50	11	0.002
720	1	2003	51	12	1_720_2450	2450	180	12	0.1320901
720	1	2003	16	16	1_720_2451	2451	60	11	0.0096673
720	1	2003	86	16	1_720_2452	2452	100	11	0.0432142
720	1	2003	86	16	1_720_2453	2453	65	11	0.0087105
720	1	2003	86	16	1_720_2454	2454	80	11	0.0182527
720	1	2003	83	16	1_720_2455	2455	55	11	0.001
720	1	2003	83	16	1_720_2456	2456	60	11	0.0006255
720	1	2003	83	16	1_720_2457	2457	58	11	0.002
720	1	2003	51	16	1_720_2458	2458	250	11	0.3906684
720	1	2003	86	16	1_720_2459	2459	98	11	0.0807717
720	1	2003	86	16	1_720_2460	2460	78	11	0.0645855
720	1	2003	86	16	1_720_2461	2461	70	11	0.0085186
720	1	2003	86	16	1_720_2462	2462	69	11	0.0229284
720	1	2003	57	16	1_720_2463	2463	86	11	0.1417975
720	1	2003	86	16	1_720_2464	2464	70	11	0.0085186
720	1	2003	86	16	1_720_2465	2465	50	11	0.001
720	1	2003	57	16	1_720_2466	2466	80	11	0.0171454
720	1	2003	86	16	1_720_2467	2467	100	11	0.0432142
721	1	2003	57	16	1_721_2536	2536	80	11	0.0171454
721	1	2003	86	16	1_721_2537	2537	60	11	0.0006654
721	1	2003	86	16	1_721_2538	2538	60	11	0.0006654
721	1	2003	86	16	1_721_2539	2539	50	11	0.001
721	1	2003	57	11	1_721_2540	2540	65	12	0.0037764
721	1	2003	86	16	1_721_2541	2541	110	11	0.0583691
721	1	2003	16	16	1_721_2542	2542	53	11	0.0208164
721	1	2003	16	16	1_721_2543	2543	98	11	0.1543902
721	1	2003	89	16	1_721_2544	2544	140	11	0.8172072
721	1	2003	4	16	1_721_2545	2545	60	11	0.0067138
721	1	2003	86	16	1_721_2546	2546	80	11	0.0182527
721	1	2003	57	16	1_721_2547	2547	155	11	0.2857943
721	1	2003	4	16	1_721_2548	2548	55	11	0.0043027
721	1	2003	86	16	1_721_2549	2549	90	11	0.0298264
721	1	2003	89	16	1_721_2550	2550	65	11	0.0026533
721	1	2003	57	16	1_721_2551	2551	110	11	0.0560255
721	1	2003	57	16	1_721_2552	2552	130	11	0.0905758
721	1	2003	57	16	1_721_2553	2553	75	11	0.0122294
721	1	2003	57	16	1_721_2554	2554	130	11	0.0905758
721	1	2003	89	12	1_721_2555	2555	100	12	0.0174916
721	1	2003	86	16	1_721_2556	2556	120	11	0.0752527
721	1	2003	3	16	1_721_2557	2557	160	11	0.3417265
721	1	2003	86	16	1_721_2558	2558	120	11	0.0752527
721	1	2003	86	16	1_721_2559	2559	80	11	0.0182527
721	1	2003	86	16	1_721_2560	2560	60	11	0.0006654
721	1	2003	86	16	1_721_2561	2561	50	11	0.001
721	1	2003	4	16	1_721_2562	2562	70	11	0.012613
721	1	2003	86	16	1_721_2563	2563	50	11	0.001
721	1	2003	86	16	1_721_2564	2564	75	11	0.0131435
721	1	2003	86	16	1_721_2565	2565	70	11	0.0085186
721	1	2003	57	16	1_721_2566	2566	65	11	0.0037764
721	1	2003	83	12	1_721_2567	2567	65	12	0.0026388
721	1	2003	89	16	1_721_2568	2568	73	11	0.0347696
721	1	2003	57	16	1_721_2569	2569	135	11	0.1002276
721	1	2003	86	16	1_721_2570	2570	55	11	0.001
721	1	2003	57	16	1_721_2571	2571	135	11	0.1002276
721	1	2003	89	16	1_721_2572	2572	125	11	0.0747883
721	1	2003	89	12	1_721_2573	2573	60	12	0.0004891
721	1	2003	86	16	1_721_2574	2574	55	11	0.001
721	1	2003	86	16	1_721_2575	2575	60	11	0.0006654
721	1	2003	86	16	1_721_2576	2576	70	11	0.0085186
721	1	2003	89	16	1_721_2577	2577	117	11	0.7399632
721	1	2003	89	12	1_721_2578	2578	50	12	0.001
721	1	2003	57	16	1_721_2579	2579	235	11	0.3893201
721	1	2003	86	16	1_721_2580	2580	80	11	0.0182527
721	1	2003	89	16	1_721_2581	2581	120	11	0.1329514
721	1	2003	86	16	1_721_2582	2582	63	11	0.0056474
721	1	2003	57	11	1_721_2583	2583	85	12	0.0225008
721	1	2003	86	12	1_721_2584	2584	60	12	0.0004443
721	1	2003	86	16	1_721_2585	2585	55	11	0.001
721	1	2003	57	16	1_721_2586	2586	95	11	0.0345991
721	1	2003	57	16	1_721_2587	2587	110	11	0.0560255
721	1	2003	86	16	1_721_2588	2588	100	11	0.0432142
721	1	2003	86	16	1_721_2589	2589	95	11	0.0362966
721	1	2003	89	16	1_721_2590	2590	88	11	0.0460432
721	1	2003	89	16	1_721_2591	2591	164	11	0.6126857
722	1	2003	86	16	1_722_2383	2383	155	11	0.1473258
722	1	2003	83	16	1_722_2384	2384	55	11	0.002
722	1	2003	83	16	1_722_2385	2385	105	11	0.0465416
722	1	2003	83	16	1_722_2386	2386	85	11	0.0446493
722	1	2003	4	16	1_722_2387	2387	75	11	0.0161232
722	1	2003	4	16	1_722_2388	2388	190	11	0.2101348
722	1	2003	16	16	1_722_2390	2390	50	11	0.0059924
722	1	2003	83	16	1_722_2391	2391	83	11	0.0404461
722	1	2003	83	16	1_722_2392	2392	100	11	0.0798753
722	1	2003	83	11	1_722_2393	2393	53	12	0.002
722	1	2003	83	16	1_722_2394	2394	80	11	0.0171994
722	1	2003	28	16	1_722_2395	2395	81	11	0.1034297
722	1	2003	28	11	1_722_2396	2396	70	12	0.0050527
722	1	2003	83	16	1_722_2398	2398	81	11	0.0909512
722	1	2003	83	16	1_722_2399	2399	105	11	0.0930832
722	1	2003	16	16	1_722_2400	2400	100	11	0.040784
722	1	2003	83	16	1_722_2401	2401	91	11	0.057945
722	1	2003	83	16	1_722_2402	2402	75	11	0.0124635
722	1	2003	16	16	1_722_2403	2403	150	11	0.1188872
722	1	2003	86	16	1_722_2404	2404	70	11	0.0085186
722	1	2003	86	16	1_722_2405	2405	115	11	0.0665795
722	1	2003	16	16	1_722_2406	2406	160	11	0.1413099
722	1	2003	86	16	1_722_2407	2407	79	11	0.034378
722	1	2003	83	16	1_722_2408	2408	90	11	0.0278283
722	1	2003	83	16	1_722_2409	2409	80	11	0.0343988
722	1	2003	86	16	1_722_2410	2410	75	11	0.0131435
722	1	2003	87	16	1_722_2411	2411	360	11	1.0595113
722	1	2003	4	16	1_722_2413	2413	195	11	0.2238367
722	1	2003	83	16	1_722_2416	2416	152	11	0.2506616
722	1	2003	83	16	1_722_2417	2417	100	11	0.0399377
722	1	2003	86	16	1_722_2418	2418	70	11	0.0085186
722	1	2003	83	16	1_722_2419	2419	127	11	0.2393418
722	1	2003	87	16	1_722_2420	2420	235	11	0.3442265
722	1	2003	86	16	1_722_2421	2421	200	11	0.2745671
722	1	2003	86	11	1_722_2422	2422	60	12	0.0006654
722	1	2003	86	12	1_722_2423	2423	100	12	0.0498426
722	1	2003	83	16	1_722_2424	2424	78	11	0.0305115
722	1	2003	83	16	1_722_2425	2425	70	11	0.0081162
722	1	2003	83	16	1_722_2426	2426	90	11	0.0278283
723	1	2003	86	16	1_723_2468	2468	165	11	0.1715389
723	1	2003	86	16	1_723_2469	2469	110	11	0.0583691
723	1	2003	86	16	1_723_2470	2470	130	11	0.0938017
723	1	2003	86	16	1_723_2471	2471	90	11	0.0298264
723	1	2003	57	16	1_723_2472	2472	170	11	0.1790084
723	1	2003	86	16	1_723_2473	2473	65	11	0.0043552
723	1	2003	83	16	1_723_2474	2474	144	11	0.2198348
723	1	2003	83	16	1_723_2475	2475	90	11	0.0278283
723	1	2003	86	16	1_723_2476	2476	75	11	0.0131435
723	1	2003	86	16	1_723_2477	2477	75	11	0.0131435
723	1	2003	57	16	1_723_2478	2478	75	11	0.0122294
723	1	2003	86	16	1_723_2479	2479	80	11	0.0182527
723	1	2003	86	16	1_723_2480	2480	90	11	0.0298264
723	1	2003	86	16	1_723_2481	2481	85	11	0.0238139
723	1	2003	57	16	1_723_2482	2482	130	11	0.0905758
723	1	2003	86	16	1_723_2483	2483	90	11	0.0298264
723	1	2003	86	16	1_723_2484	2484	70	11	0.0085186
723	1	2003	86	16	1_723_2485	2485	80	11	0.0182527
723	1	2003	86	16	1_723_2486	2486	50	11	0.001
723	1	2003	57	16	1_723_2487	2487	145	11	0.1208024
723	1	2003	89	16	1_723_2488	2488	75	11	0.0103677
723	1	2003	89	16	1_723_2489	2489	80	11	0.0148901
723	1	2003	83	13	1_723_2490	2490	60	12	0.0002359
723	1	2003	83	16	1_723_2491	2491	80	11	0.0171994
723	1	2003	86	16	1_723_2492	2492	70	11	0.0085186
723	1	2003	86	16	1_723_2493	2493	60	11	0.0006654
723	1	2003	86	16	1_723_2494	2494	90	11	0.0298264
723	1	2003	86	16	1_723_2495	2495	60	11	0.0006654
723	1	2003	57	16	1_723_2496	2496	105	11	0.0484438
723	1	2003	86	16	1_723_2497	2497	70	11	0.0085186
723	1	2003	86	16	1_723_2498	2498	85	11	0.0238139
723	1	2003	86	16	1_723_2499	2499	60	11	0.0006654
723	1	2003	86	16	1_723_2500	2500	132	11	0.1953993
723	1	2003	86	16	1_723_2501	2501	125	11	0.0843048
723	1	2003	86	16	1_723_2502	2502	70	11	0.0085186
723	1	2003	86	16	1_723_2503	2503	55	11	0.001
723	1	2003	86	16	1_723_2504	2504	90	11	0.0298264
723	1	2003	86	16	1_723_2505	2505	80	11	0.0182527
723	1	2003	57	16	1_723_2506	2506	110	11	0.0560255
723	1	2003	86	16	1_723_2507	2507	155	11	0.1473258
723	1	2003	86	16	1_723_2508	2508	70	11	0.0085186
723	1	2003	86	16	1_723_2509	2509	70	11	0.0085186
723	1	2003	57	16	1_723_2510	2510	145	11	0.2416048
723	1	2003	86	16	1_723_2511	2511	65	11	0.0043552
723	1	2003	86	16	1_723_2512	2512	69	11	0.0152856
723	1	2003	83	16	1_723_2513	2513	90	11	0.0278283
723	1	2003	83	12	1_723_2514	2514	70	12	0.0028245
723	1	2003	83	16	1_723_2515	2515	98	11	0.0747738
723	1	2003	87	16	1_723_2516	2516	50	11	0.1158093
723	1	2003	83	16	1_723_2517	2517	128	11	0.3257036
723	1	2003	86	16	1_723_2518	2518	50	11	0.001
723	1	2003	86	16	1_723_2519	2519	105	11	0.0505667
723	1	2003	86	16	1_723_2520	2520	140	11	0.1140064
723	1	2003	86	16	1_723_2521	2521	55	11	0.001
723	1	2003	86	16	1_723_2522	2522	125	11	0.0843048
723	1	2003	83	16	1_723_2523	2523	85	11	0.0669739
723	1	2003	83	12	1_723_2524	2524	60	12	0.0004827
723	1	2003	83	16	1_723_2525	2525	96	11	0.1397001
723	1	2003	16	16	1_723_2526	2526	55	11	0.0076323
723	1	2003	83	11	1_723_2527	2527	70	12	0.0062914
723	1	2003	83	16	1_723_2528	2528	84	11	0.0850608
723	1	2003	83	11	1_723_2529	2529	60	12	0.0002359
723	1	2003	83	11	1_723_2530	2530	70	12	0.0081162
723	1	2003	83	16	1_723_2531	2531	95	11	0.0336966
723	1	2003	83	16	1_723_2532	2532	70	11	0.0081162
723	1	2003	83	16	1_723_2533	2533	120	11	0.0684808
723	1	2003	89	16	1_723_2534	2534	126	11	0.1529987
723	1	2003	83	16	1_723_2535	2535	90	11	0.0278283
724	1	2003	69	16	1_724_2614	2614	71	11	0.0728634
724	1	2003	69	10	1_724_2615	2615	70	12	0.0050527
724	1	2003	28	16	1_724_2616	2616	67	11	0.0145442
724	1	2003	77	16	1_724_2617	2617	95	11	0.0284538
724	1	2003	51	11	1_724_2618	2618	260	12	0.2555988
724	1	2003	51	16	1_724_2619	2619	595	11	3.3138867
724	1	2003	83	16	1_724_2620	2620	96	11	0.2095501
724	1	2003	14	16	1_724_2621	2621	100	11	0.0431854
724	1	2003	28	16	1_724_2622	2622	50	11	0.002
724	1	2003	51	16	1_724_2623	2623	645	11	4.013632
