plot_id	year	period	moss_cover_min	moss_cover_max	herb_cover_min	herb_cover_max	shrub_cover_min	shrub_cover_max	tree_cover_min	tree_cover_max	waterlayer_cover_min	waterlayer_cover_max	soildisturbance_game_cover_min	soildisturbance_game_cover_max	number_of_species	cumm_herb_coverage_class_average_perc	cumulated_canopy_cover_min	cumulated_canopy_cover_max	subplot_id	moss_cover_mean	herb_cover_mean	shrub_cover_mean	tree_cover_mean	waterlayer_cover_mean	soildisturbance_game_cover_mean	cumulated_canopy_cover_mean
21000	2009	1	0	1	5	10	15	25	95	100	NA	NA	NA	NA	11	50	95.75	100	78	0.5	7.5	20	97.5	NA	NA	98
21000	2009	1	0	1	25	35	5	10	75	85	NA	NA	NA	NA	12	28	76.25	86.5	79	0.5	30	7.5	80	NA	NA	81.5
21000	2009	1	0	1	5	10	3	5	95	100	NA	NA	NA	NA	11	16	95.15	100	80	0.5	7.5	4	97.5	NA	NA	97.6
21000	2009	1	0	1	1	3	1	3	95	100	NA	NA	NA	NA	8	5.5	95.05	100	81	0.5	2	2	97.5	NA	NA	97.55
21000	2009	1	0	1	0	1	0	1	95	100	NA	NA	NA	NA	7	5	95	100	82	0.5	0.5	0.5	97.5	NA	NA	97.5125
21000	2009	1	0	1	1	3	1	3	95	100	NA	NA	NA	NA	8	5.5	95.05	100	83	0.5	2	2	97.5	NA	NA	97.55
21000	2009	1	0	1	3	5	15	25	95	100	NA	NA	NA	NA	12	13	95.75	100	84	0.5	4	20	97.5	NA	NA	98
21000	2009	1	0	1	35	45	25	35	95	100	NA	NA	NA	NA	14	39.5	96.25	100	85	0.5	40	30	97.5	NA	NA	98.25
21000	2009	1	0	1	45	55	1	3	95	100	NA	NA	NA	NA	16	93.5	95.05	100	86	0.5	50	2	97.5	NA	NA	97.55
21000	2009	1	1	3	45	55	15	25	95	100	NA	NA	NA	NA	16	115	95.75	100	87	2	50	20	97.5	NA	NA	98
21000	2009	1	1	3	65	75	45	55	75	85	NA	NA	NA	NA	21	122.5	86.25	93.25	88	2	70	50	80	NA	NA	90
21000	2009	1	0	1	35	45	25	35	95	100	NA	NA	NA	NA	17	114.5	96.25	100	89	0.5	40	30	97.5	NA	NA	98.25
21000	2009	1	0	1	25	35	25	35	95	100	NA	NA	NA	NA	17	98.5	96.25	100	90	0.5	30	30	97.5	NA	NA	98.25
21000	2009	1	0	1	5	10	5	10	95	100	NA	NA	NA	NA	9	29	95.25	100	92	0.5	7.5	7.5	97.5	NA	NA	97.6875
21000	2009	1	0	1	5	10	15	25	85	95	NA	NA	NA	NA	11	41.5	87.25	96.25	93	0.5	7.5	20	90	NA	NA	92
21000	2009	1	1	3	35	45	55	65	75	85	NA	NA	NA	NA	11	64.5	88.75	94.75	94	2	40	60	80	NA	NA	92
21000	2009	1	0	1	35	45	15	25	85	95	NA	NA	NA	NA	18	57.5	87.25	96.25	95	0.5	40	20	90	NA	NA	92
21000	2009	1	0	1	1	3	45	55	85	95	NA	NA	NA	NA	12	9.5	91.75	97.75	96	0.5	2	50	90	NA	NA	95
21000	2009	1	0	1	1	3	35	45	95	100	NA	NA	NA	NA	8	11	96.75	100	97	0.5	2	40	97.5	NA	NA	98.5
21000	2009	1	1	3	10	15	25	35	95	100	NA	NA	NA	NA	14	49.5	96.25	100	98	2	12.5	30	97.5	NA	NA	98.25
21000	2009	1	0	1	35	45	15	25	85	95	NA	NA	NA	NA	16	117.5	87.25	96.25	99	0.5	40	20	90	NA	NA	92
21000	2009	1	3	5	55	65	10	15	95	100	NA	NA	NA	NA	23	119	95.5	100	100	4	60	12.5	97.5	NA	NA	97.8125
21000	2009	1	0	1	35	45	15	25	85	95	NA	NA	NA	NA	19	58.5	87.25	96.25	101	0.5	40	20	90	NA	NA	92
21000	2009	1	0	1	25	35	25	35	95	100	NA	NA	NA	NA	12	42.5	96.25	100	102	0.5	30	30	97.5	NA	NA	98.25
21000	2009	1	0	1	55	65	15	25	95	100	NA	NA	NA	NA	19	116.5	95.75	100	103	0.5	60	20	97.5	NA	NA	98
21000	2009	1	0	1	25	35	10	15	95	100	NA	NA	NA	NA	16	60	95.5	100	104	0.5	30	12.5	97.5	NA	NA	97.8125
21000	2009	1	0	1	15	25	15	25	95	100	NA	NA	NA	NA	12	50.5	95.75	100	105	0.5	20	20	97.5	NA	NA	98
21000	2009	1	0	1	1	3	15	25	85	95	NA	NA	NA	NA	8	16	87.25	96.25	107	0.5	2	20	90	NA	NA	92
21000	2009	1	0	1	5	10	5	10	95	100	NA	NA	NA	NA	9	14.5	95.25	100	108	0.5	7.5	7.5	97.5	NA	NA	97.6875
21000	2009	1	0	1	35	45	25	35	75	85	NA	NA	NA	NA	14	51.5	81.25	90.25	109	0.5	40	30	80	NA	NA	86
21000	2009	1	0	1	35	45	10	15	75	85	NA	NA	NA	NA	14	41.5	77.5	87.25	110	0.5	40	12.5	80	NA	NA	82.5
21000	2009	1	0	1	25	35	5	10	85	95	NA	NA	NA	NA	14	28.5	85.75	95.5	111	0.5	30	7.5	90	NA	NA	90.75
21000	2009	1	1	3	3	5	55	65	85	95	NA	NA	NA	NA	11	17.5	93.25	98.25	112	2	4	60	90	NA	NA	96
21000	2009	1	3	5	25	35	10	15	85	95	NA	NA	NA	NA	17	86.5	86.5	95.75	113	4	30	12.5	90	NA	NA	91.25
21000	2009	1	1	3	55	65	10	15	65	75	NA	NA	NA	NA	17	138	68.5	78.75	114	2	60	12.5	70	NA	NA	73.75
21000	2009	1	1	3	65	75	15	25	85	95	NA	NA	NA	NA	17	96	87.25	96.25	115	2	70	20	90	NA	NA	92
21000	2009	1	0	1	25	35	15	25	85	95	NA	NA	NA	NA	19	56	87.25	96.25	116	0.5	30	20	90	NA	NA	92
21000	2009	1	0	1	15	25	35	45	95	100	NA	NA	NA	NA	12	55	96.75	100	117	0.5	20	40	97.5	NA	NA	98.5
21000	2009	1	0	1	10	15	5	10	85	95	NA	NA	NA	NA	13	32	85.75	95.5	118	0.5	12.5	7.5	90	NA	NA	90.75
21000	2009	1	0	1	15	25	25	35	75	85	NA	NA	NA	NA	11	20.5	81.25	90.25	119	0.5	20	30	80	NA	NA	86
21000	2009	1	0	1	15	25	10	15	95	100	NA	NA	NA	NA	15	52	95.5	100	120	0.5	20	12.5	97.5	NA	NA	97.8125
2001	2011	2	0	1	0	1	0	1	95	100	NA	NA	NA	NA	7	3.5	95	100	1	0.5	0.5	0.5	97.5	NA	NA	97.5125
2002	2011	2	0	1	1	3	1	3	95	100	NA	NA	NA	NA	10	6.5	95.05	100	1	0.5	2	2	97.5	NA	NA	97.55
2003	2011	2	0	1	5	10	0	1	95	100	NA	NA	NA	NA	11	9	95	100	1	0.5	7.5	0.5	97.5	NA	NA	97.5125
2004	2011	2	0	1	0	1	0	1	95	100	NA	NA	NA	NA	9	4.5	95	100	1	0.5	0.5	0.5	97.5	NA	NA	97.5125
2005	2011	2	0	1	0	1	3	5	85	95	NA	NA	NA	NA	10	5	85.45	95.25	1	0.5	0.5	4	90	NA	NA	90.4
2006	2011	2	1	3	15	25	0	1	85	95	NA	NA	NA	NA	11	22.5	85	95.05	1	2	20	0.5	90	NA	NA	90.05
2007	2011	2	0	1	1	3	10	15	95	100	NA	NA	NA	NA	10	5	95.5	100	1	0.5	2	12.5	97.5	NA	NA	97.8125
2008	2011	2	0	1	15	25	10	15	95	100	NA	NA	NA	NA	12	27	95.5	100	1	0.5	20	12.5	97.5	NA	NA	97.8125
2009	2011	2	0	1	1	3	15	25	95	100	NA	NA	NA	NA	6	3	95.75	100	1	0.5	2	20	97.5	NA	NA	98
2010	2011	2	0	1	0	1	3	5	95	100	NA	NA	NA	NA	6	3	95.15	100	1	0.5	0.5	4	97.5	NA	NA	97.6
2011	2011	2	0	1	15	25	0	1	95	100	NA	NA	NA	NA	11	26.5	95	100	1	0.5	20	0.5	97.5	NA	NA	97.5125
2012	2011	2	0	1	0	1	0	1	95	100	NA	NA	NA	NA	11	5.5	95	100	1	0.5	0.5	0.5	97.5	NA	NA	97.5125
2013	2011	2	0	1	0	1	3	5	95	100	NA	NA	NA	NA	3	1.5	95.15	100	1	0.5	0.5	4	97.5	NA	NA	97.6
2014	2011	2	0	1	0	1	15	25	65	75	NA	NA	NA	NA	11	5.5	70.25	81.25	1	0.5	0.5	20	70	NA	NA	76
2015	2011	2	0	1	0	1	15	25	95	100	NA	NA	NA	NA	3	1.5	95.75	100	1	0.5	0.5	20	97.5	NA	NA	98
2016	2011	2	0	1	5	10	15	25	85	95	NA	NA	NA	NA	12	13.5	87.25	96.25	1	0.5	7.5	20	90	NA	NA	92
2017	2011	2	0	1	15	25	0	1	75	85	NA	NA	NA	NA	12	16.5	75	85.15	1	0.5	20	0.5	80	NA	NA	80.1
2018	2011	2	0	1	1	3	1	3	95	100	NA	NA	NA	NA	12	6	95.05	100	1	0.5	2	2	97.5	NA	NA	97.55
2019	2011	2	0	1	35	45	0	1	95	100	NA	NA	NA	NA	19	43.5	95	100	1	0.5	40	0.5	97.5	NA	NA	97.5125
2020	2011	2	0	1	1	3	3	5	95	100	NA	NA	NA	NA	13	8	95.15	100	1	0.5	2	4	97.5	NA	NA	97.6
2021	2011	2	0	1	25	35	0	1	85	95	NA	NA	NA	NA	12	25	85	95.05	1	0.5	30	0.5	90	NA	NA	90.05
2022	2011	2	0	1	3	5	0	1	95	100	NA	NA	NA	NA	10	8	95	100	1	0.5	4	0.5	97.5	NA	NA	97.5125
2023	2011	2	0	1	5	10	0	1	95	100	NA	NA	NA	NA	16	12.5	95	100	1	0.5	7.5	0.5	97.5	NA	NA	97.5125
2024	2011	2	0	1	3	5	0	1	95	100	NA	NA	NA	NA	7	7	95	100	1	0.5	4	0.5	97.5	NA	NA	97.5125
2025	2011	2	0	1	15	25	15	25	85	95	NA	NA	NA	NA	14	25	87.25	96.25	1	0.5	20	20	90	NA	NA	92
2026	2011	2	0	1	3	5	1	3	95	100	NA	NA	NA	NA	12	9	95.05	100	1	0.5	4	2	97.5	NA	NA	97.55
2027	2011	2	0	1	1	3	15	25	95	100	NA	NA	NA	NA	9	6	95.75	100	1	0.5	2	20	97.5	NA	NA	98
2028	2011	2	0	1	95	100	10	15	65	75	NA	NA	NA	NA	15	101.5	68.5	78.75	1	0.5	97.5	12.5	70	NA	NA	73.75
2029	2011	2	0	1	3	5	1	3	95	100	NA	NA	NA	NA	13	9.5	95.05	100	1	0.5	4	2	97.5	NA	NA	97.55
2030	2011	2	0	1	45	55	35	45	75	85	NA	NA	NA	NA	19	52	83.75	91.75	1	0.5	50	40	80	NA	NA	88
2031	2011	2	0	1	1	3	3	5	95	100	NA	NA	NA	NA	9	4.5	95.15	100	1	0.5	2	4	97.5	NA	NA	97.6
2032	2011	2	1	3	15	25	10	15	95	100	NA	NA	NA	NA	19	22.5	95.5	100	1	2	20	12.5	97.5	NA	NA	97.8125
2033	2011	2	0	1	0	1	1	3	95	100	NA	NA	NA	NA	6	3	95.05	100	1	0.5	0.5	2	97.5	NA	NA	97.55
2034	2011	2	0	1	1	3	1	3	95	100	NA	NA	NA	NA	19	18	95.05	100	1	0.5	2	2	97.5	NA	NA	97.55
2035	2011	2	0	1	3	5	5	10	95	100	NA	NA	NA	NA	14	41	95.25	100	1	0.5	4	7.5	97.5	NA	NA	97.6875
2036	2011	2	1	3	25	35	10	15	85	95	NA	NA	NA	NA	19	39	86.5	95.75	1	2	30	12.5	90	NA	NA	91.25
2037	2011	2	0	1	1	3	5	10	95	100	NA	NA	NA	NA	13	8	95.25	100	1	0.5	2	7.5	97.5	NA	NA	97.6875
2038	2011	2	0	1	0	1	5	10	95	100	NA	NA	NA	NA	4	2	95.25	100	1	0.5	0.5	7.5	97.5	NA	NA	97.6875
2039	2011	2	0	1	35	45	0	1	65	75	NA	NA	NA	NA	12	45.5	65	75.25	1	0.5	40	0.5	70	NA	NA	70.15
2040	2011	2	1	3	0	1	0	1	95	100	NA	NA	NA	NA	8	4	95	100	1	2	0.5	0.5	97.5	NA	NA	97.5125
2041	2011	2	0	1	0	1	1	3	95	100	NA	NA	NA	NA	11	7	95.05	100	1	0.5	0.5	2	97.5	NA	NA	97.55
2042	2011	2	0	1	0	1	3	5	95	100	NA	NA	NA	NA	8	5.5	95.15	100	1	0.5	0.5	4	97.5	NA	NA	97.6
2043	2011	2	0	1	3	5	0	1	95	100	NA	NA	NA	NA	13	15	95	100	1	0.5	4	0.5	97.5	NA	NA	97.5125
2044	2011	2	0	1	1	3	3	5	95	100	NA	NA	NA	NA	3	5	95.15	100	1	0.5	2	4	97.5	NA	NA	97.6
2045	2011	2	0	1	85	95	0	1	15	25	NA	NA	NA	NA	10	136	15	25.75	1	0.5	90	0.5	20	NA	NA	20.4
2046	2011	2	0	1	0	1	0	1	95	100	NA	NA	NA	NA	4	2	95	100	1	0.5	0.5	0.5	97.5	NA	NA	97.5125
2047	2011	2	0	1	5	10	45	55	NA	NA	NA	NA	NA	NA	6	10	NA	NA	1	0.5	7.5	50	NA	NA	NA	NA
2048	2011	2	0	1	95	100	1	3	95	100	NA	NA	NA	NA	32	112.5	95.05	100	1	0.5	97.5	2	97.5	NA	NA	97.55
2049	2011	2	0	1	0	1	0	1	95	100	NA	NA	NA	NA	3	1.5	95	100	1	0.5	0.5	0.5	97.5	NA	NA	97.5125
2050	2011	2	0	1	35	45	1	3	65	75	NA	NA	NA	NA	18	36.5	65.35	75.75	1	0.5	40	2	70	NA	NA	70.6
2051	2011	2	0	1	55	65	15	25	75	85	NA	NA	NA	NA	21	65.5	78.75	88.75	1	0.5	60	20	80	NA	NA	84
2053	2011	2	0	1	5	10	65	75	85	95	NA	NA	NA	NA	21	17	94.75	98.75	1	0.5	7.5	70	90	NA	NA	97
2054	2011	2	0	1	10	15	0	1	95	100	NA	NA	NA	NA	11	12.5	95	100	1	0.5	12.5	0.5	97.5	NA	NA	97.5125
2055	2011	2	0	1	3	5	25	35	95	100	NA	NA	NA	NA	8	7	96.25	100	1	0.5	4	30	97.5	NA	NA	98.25
2056	2011	2	0	1	55	65	10	15	65	75	NA	NA	NA	NA	26	64.5	68.5	78.75	1	0.5	60	12.5	70	NA	NA	73.75
2057	2011	2	1	3	35	45	0	1	65	75	NA	NA	NA	NA	23	43	65	75.25	1	2	40	0.5	70	NA	NA	70.15
2058	2011	2	0	1	85	95	0	1	35	45	NA	NA	NA	NA	18	113.5	35	45.55	1	0.5	90	0.5	40	NA	NA	40.3
2059	2011	2	0	1	65	75	1	3	95	100	NA	NA	NA	NA	20	99	95.05	100	1	0.5	70	2	97.5	NA	NA	97.55
2060	2011	2	0	1	45	55	0	1	75	85	NA	NA	NA	NA	19	48.5	75	85.15	1	0.5	50	0.5	80	NA	NA	80.1
2061	2011	2	0	1	75	85	0	1	75	85	NA	NA	NA	NA	20	132.5	75	85.15	1	0.5	80	0.5	80	NA	NA	80.1
2062	2011	2	1	3	35	45	3	5	65	75	NA	NA	NA	NA	23	34.5	66.05	76.25	1	2	40	4	70	NA	NA	71.2
2063	2011	2	0	1	15	25	35	45	65	75	NA	NA	NA	NA	17	36	77.25	86.25	1	0.5	20	40	70	NA	NA	82
2064	2011	2	1	3	75	85	5	10	75	85	NA	NA	NA	NA	22	82	76.25	86.5	1	2	80	7.5	80	NA	NA	81.5
2065	2011	2	0	1	5	10	1	3	95	100	NA	NA	NA	NA	18	17.5	95.05	100	1	0.5	7.5	2	97.5	NA	NA	97.55
11000	2011	2	0	1	65	75	0	1	65	75	NA	NA	NA	NA	3	71	65	75.25	155511	0.5	70	0.5	70	NA	NA	70.15
11000	2011	2	0	1	55	65	0	1	85	95	NA	NA	NA	NA	6	66	85	95.05	155521	0.5	60	0.5	90	NA	NA	90.05
11000	2011	2	0	1	3	5	0	1	95	100	NA	NA	NA	NA	8	9	95	100	155531	0.5	4	0.5	97.5	NA	NA	97.5125
11000	2011	2	0	1	1	3	3	5	95	100	NA	NA	NA	NA	4	3.5	95.15	100	155541	0.5	2	4	97.5	NA	NA	97.6
11000	2011	2	0	1	0	1	3	5	95	100	NA	NA	NA	NA	4	2	95.15	100	155551	0.5	0.5	4	97.5	NA	NA	97.6
11000	2011	2	1	3	10	15	0	1	75	85	NA	NA	NA	NA	8	14	75	85.15	156011	2	12.5	0.5	80	NA	NA	80.1
11000	2011	2	0	1	3	5	0	1	95	100	NA	NA	NA	NA	9	7.5	95	100	156021	0.5	4	0.5	97.5	NA	NA	97.5125
11000	2011	2	0	1	55	65	0	1	25	35	NA	NA	NA	NA	8	65.5	25	35.65	156031	0.5	60	0.5	30	NA	NA	30.35
11000	2011	2	0	1	65	75	0	1	35	45	NA	NA	NA	NA	9	93.5	35	45.55	156041	0.5	70	0.5	40	NA	NA	40.3
11000	2011	2	0	1	95	100	0	1	0	1	NA	NA	NA	NA	7	175.5	0	1.99	156051	0.5	97.5	0.5	0.5	NA	NA	0.997499999999996
11000	2011	2	0	1	95	100	0	1	5	10	NA	NA	NA	NA	17	150.5	5	10.9	156511	0.5	97.5	0.5	7.5	NA	NA	7.9625
11000	2011	2	0	1	95	100	0	1	25	35	NA	NA	NA	NA	11	119.5	25	35.65	156521	0.5	97.5	0.5	30	NA	NA	30.35
11000	2011	2	0	1	75	85	0	1	85	95	NA	NA	NA	NA	12	87	85	95.05	156531	0.5	80	0.5	90	NA	NA	90.05
11000	2011	2	0	1	65	75	0	1	75	85	NA	NA	NA	NA	12	73	75	85.15	156541	0.5	70	0.5	80	NA	NA	80.1
11000	2011	2	0	1	5	10	15	25	95	100	NA	NA	NA	NA	6	10	95.75	100	156551	0.5	7.5	20	97.5	NA	NA	98
11000	2011	2	1	3	95	100	0	1	0	1	NA	NA	NA	NA	7	114	0	1.99	205511	2	97.5	0.5	0.5	NA	NA	0.997499999999996
11000	2011	2	0	1	85	95	0	1	0	1	NA	NA	NA	NA	7	94.5	0	1.99	205521	0.5	90	0.5	0.5	NA	NA	0.997499999999996
11000	2011	2	0	1	85	95	0	1	45	55	NA	NA	NA	NA	2	90.5	45	55.45	205531	0.5	90	0.5	50	NA	NA	50.25
11000	2011	2	0	1	55	65	0	1	35	45	NA	NA	NA	NA	2	60.5	35	45.55	205541	0.5	60	0.5	40	NA	NA	40.3
11000	2011	2	0	1	55	65	0	1	65	75	NA	NA	NA	NA	4	61.5	65	75.25	205551	0.5	60	0.5	70	NA	NA	70.15
11000	2011	2	0	1	10	15	0	1	45	55	NA	NA	NA	NA	4	14	45	55.45	206011	0.5	12.5	0.5	50	NA	NA	50.25
11000	2011	2	1	3	45	55	15	25	0	1	NA	NA	NA	NA	11	55	15	25.75	206021	2	50	20	0.5	NA	NA	20.4
11000	2011	2	1	3	65	75	10	15	0	1	NA	NA	NA	NA	11	75	10	15.85	206031	2	70	12.5	0.5	NA	NA	12.9375
11000	2011	2	0	1	55	65	0	1	25	35	NA	NA	NA	NA	5	62	25	35.65	206041	0.5	60	0.5	30	NA	NA	30.35
11000	2011	2	0	1	65	75	0	1	35	45	NA	NA	NA	NA	5	72	35	45.55	206051	0.5	70	0.5	40	NA	NA	40.3
11000	2011	2	3	5	15	25	65	75	75	85	NA	NA	NA	NA	13	28.5	91.25	96.25	206511	4	20	70	80	NA	NA	94
11000	2011	2	0	1	85	95	0	1	55	65	NA	NA	NA	NA	13	170.5	55	65.35	206521	0.5	90	0.5	60	NA	NA	60.2
11000	2011	2	1	3	95	100	0	1	45	55	NA	NA	NA	NA	12	179	45	55.45	206531	2	97.5	0.5	50	NA	NA	50.25
11000	2011	2	0	1	85	95	0	1	75	85	NA	NA	NA	NA	15	98.5	75	85.15	206541	0.5	90	0.5	80	NA	NA	80.1
11000	2011	2	0	1	95	100	0	1	10	15	NA	NA	NA	NA	19	130	10	15.85	206551	0.5	97.5	0.5	12.5	NA	NA	12.9375
11000	2011	2	0	1	0	1	5	10	95	100	NA	NA	NA	NA	6	3	95.25	100	207011	0.5	0.5	7.5	97.5	NA	NA	97.6875
11000	2011	2	0	1	0	1	35	45	85	95	NA	NA	NA	NA	4	2	90.25	97.25	207021	0.5	0.5	40	90	NA	NA	94
11000	2011	2	0	1	0	1	25	35	85	95	NA	NA	NA	NA	4	2	88.75	96.75	207031	0.5	0.5	30	90	NA	NA	93
11000	2011	2	0	1	0	1	3	5	95	100	NA	NA	NA	NA	2	1	95.15	100	207041	0.5	0.5	4	97.5	NA	NA	97.6
11000	2011	2	0	1	3	5	25	35	95	100	NA	NA	NA	NA	4	5.5	96.25	100	207051	0.5	4	30	97.5	NA	NA	98.25
11000	2011	2	0	1	35	45	0	1	55	65	NA	NA	NA	NA	8	46.5	55	65.35	255511	0.5	40	0.5	60	NA	NA	60.2
11000	2011	2	0	1	35	45	0	1	10	15	NA	NA	NA	NA	7	43	10	15.85	255521	0.5	40	0.5	12.5	NA	NA	12.9375
11000	2011	2	0	1	55	65	0	1	0	1	NA	NA	NA	NA	14	71	0	1.99	255531	0.5	60	0.5	0.5	NA	NA	0.997499999999996
11000	2011	2	0	1	65	75	0	1	0	1	NA	NA	NA	NA	11	78	0	1.99	255541	0.5	70	0.5	0.5	NA	NA	0.997499999999996
11000	2011	2	0	1	85	95	0	1	0	1	NA	NA	NA	NA	6	103	0	1.99	255551	0.5	90	0.5	0.5	NA	NA	0.997499999999996
11000	2011	2	1	3	15	25	0	1	15	25	NA	NA	NA	NA	8	24	15	25.75	256011	2	20	0.5	20	NA	NA	20.4
11000	2011	2	0	1	25	35	0	1	15	25	NA	NA	NA	NA	7	36	15	25.75	256021	0.5	30	0.5	20	NA	NA	20.4
11000	2011	2	0	1	10	15	0	1	85	95	NA	NA	NA	NA	5	14.5	85	95.05	256031	0.5	12.5	0.5	90	NA	NA	90.05
11000	2011	2	0	1	25	35	0	1	15	25	NA	NA	NA	NA	5	40.5	15	25.75	256041	0.5	30	0.5	20	NA	NA	20.4
11000	2011	2	0	1	10	15	0	1	15	25	NA	NA	NA	NA	5	14.5	15	25.75	256051	0.5	12.5	0.5	20	NA	NA	20.4
11000	2011	2	1	3	10	15	3	5	95	100	NA	NA	NA	NA	7	17	95.15	100	256511	2	12.5	4	97.5	NA	NA	97.6
11000	2011	2	1	3	3	5	1	3	95	100	NA	NA	NA	NA	11	12	95.05	100	256521	2	4	2	97.5	NA	NA	97.55
11000	2011	2	0	1	15	25	0	1	95	100	NA	NA	NA	NA	9	25	95	100	256531	0.5	20	0.5	97.5	NA	NA	97.5125
11000	2011	2	0	1	15	25	10	15	95	100	NA	NA	NA	NA	9	18	95.5	100	256541	0.5	20	12.5	97.5	NA	NA	97.8125
11000	2011	2	0	1	3	5	5	10	95	100	NA	NA	NA	NA	11	10	95.25	100	256551	0.5	4	7.5	97.5	NA	NA	97.6875
11000	2011	2	1	3	1	3	15	25	95	100	NA	NA	NA	NA	9	6	95.75	100	257011	2	2	20	97.5	NA	NA	98
11000	2011	2	0	1	10	15	0	1	95	100	NA	NA	NA	NA	8	18	95	100	257021	0.5	12.5	0.5	97.5	NA	NA	97.5125
11000	2011	2	0	1	3	5	3	5	95	100	NA	NA	NA	NA	5	5.5	95.15	100	257031	0.5	4	4	97.5	NA	NA	97.6
11000	2011	2	0	1	1	3	25	35	95	100	NA	NA	NA	NA	5	2.5	96.25	100	257041	0.5	2	30	97.5	NA	NA	98.25
11000	2011	2	0	1	1	3	35	45	95	100	NA	NA	NA	NA	4	2	96.75	100	257051	0.5	2	40	97.5	NA	NA	98.5
11000	2011	2	0	1	0	1	0	1	95	100	NA	NA	NA	NA	4	2	95	100	305511	0.5	0.5	0.5	97.5	NA	NA	97.5125
11000	2011	2	0	1	0	1	3	5	95	100	NA	NA	NA	NA	4	2	95.15	100	305521	0.5	0.5	4	97.5	NA	NA	97.6
11000	2011	2	0	1	0	1	5	10	95	100	NA	NA	NA	NA	7	3.5	95.25	100	305531	0.5	0.5	7.5	97.5	NA	NA	97.6875
11000	2011	2	0	1	25	35	0	1	85	95	NA	NA	NA	NA	5	29	85	95.05	305541	0.5	30	0.5	90	NA	NA	90.05
11000	2011	2	0	1	55	65	0	1	85	95	NA	NA	NA	NA	6	64.5	85	95.05	305551	0.5	60	0.5	90	NA	NA	90.05
11000	2011	2	0	1	0	1	0	1	95	100	NA	NA	NA	NA	4	2	95	100	306011	0.5	0.5	0.5	97.5	NA	NA	97.5125
11000	2011	2	0	1	0	1	1	3	95	100	NA	NA	NA	NA	1	0.5	95.05	100	306021	0.5	0.5	2	97.5	NA	NA	97.55
11000	2011	2	0	1	0	1	3	5	95	100	NA	NA	NA	NA	3	1.5	95.15	100	306031	0.5	0.5	4	97.5	NA	NA	97.6
11000	2011	2	1	3	1	3	0	1	95	100	NA	NA	NA	NA	4	3.5	95	100	306041	2	2	0.5	97.5	NA	NA	97.5125
11000	2011	2	0	1	5	10	0	1	85	95	NA	NA	NA	NA	6	10	85	95.05	306051	0.5	7.5	0.5	90	NA	NA	90.05
11000	2011	2	0	1	25	35	5	10	95	100	NA	NA	NA	NA	12	33	95.25	100	306511	0.5	30	7.5	97.5	NA	NA	97.6875
11000	2011	2	0	1	15	25	0	1	95	100	NA	NA	NA	NA	14	25.5	95	100	306521	0.5	20	0.5	97.5	NA	NA	97.5125
11000	2011	2	0	1	3	5	0	1	95	100	NA	NA	NA	NA	9	9	95	100	306531	0.5	4	0.5	97.5	NA	NA	97.5125
11000	2011	2	1	3	5	10	0	1	95	100	NA	NA	NA	NA	10	11	95	100	306541	2	7.5	0.5	97.5	NA	NA	97.5125
11000	2011	2	1	3	10	15	0	1	95	100	NA	NA	NA	NA	10	18	95	100	306551	2	12.5	0.5	97.5	NA	NA	97.5125
11000	2011	2	0	1	35	45	25	35	85	95	NA	NA	NA	NA	15	36	88.75	96.75	307011	0.5	40	30	90	NA	NA	93
11000	2011	2	0	1	0	1	15	25	95	100	NA	NA	NA	NA	4	2	95.75	100	307021	0.5	0.5	20	97.5	NA	NA	98
11000	2011	2	0	1	0	1	25	35	95	100	NA	NA	NA	NA	3	1.5	96.25	100	307031	0.5	0.5	30	97.5	NA	NA	98.25
11000	2011	2	1	3	1	3	25	35	75	85	NA	NA	NA	NA	6	4.5	81.25	90.25	307041	2	2	30	80	NA	NA	86
11000	2011	2	0	1	1	3	45	55	85	95	NA	NA	NA	NA	6	4.5	91.75	97.75	307051	0.5	2	50	90	NA	NA	95
11000	2011	2	0	1	0	1	0	1	95	100	NA	NA	NA	NA	4	2	95	100	307511	0.5	0.5	0.5	97.5	NA	NA	97.5125
11000	2011	2	0	1	15	25	0	1	75	85	NA	NA	NA	NA	9	24	75	85.15	307521	0.5	20	0.5	80	NA	NA	80.1
11000	2011	2	3	5	95	100	0	1	0	1	NA	NA	NA	NA	16	145	0	1.99	307531	4	97.5	0.5	0.5	NA	NA	0.997499999999996
11000	2011	2	3	5	95	100	0	1	0	1	NA	NA	NA	NA	12	167	0	1.99	307541	4	97.5	0.5	0.5	NA	NA	0.997499999999996
11000	2011	2	0	1	85	95	1	3	15	25	NA	NA	NA	NA	12	147	15.85	27.25	307551	0.5	90	2	20	NA	NA	21.6
11000	2011	2	0	1	1	3	10	15	85	95	NA	NA	NA	NA	4	3.5	86.5	95.75	355511	0.5	2	12.5	90	NA	NA	91.25
11000	2011	2	0	1	0	1	0	1	95	100	NA	NA	NA	NA	1	0.5	95	100	355521	0.5	0.5	0.5	97.5	NA	NA	97.5125
11000	2011	2	0	1	0	1	0	1	95	100	NA	NA	NA	NA	2	1	95	100	355531	0.5	0.5	0.5	97.5	NA	NA	97.5125
11000	2011	2	0	1	0	1	0	1	95	100	NA	NA	NA	NA	4	2	95	100	355541	0.5	0.5	0.5	97.5	NA	NA	97.5125
11000	2011	2	0	1	0	1	0	1	95	100	NA	NA	NA	NA	3	1.5	95	100	355551	0.5	0.5	0.5	97.5	NA	NA	97.5125
