plot_id	year	period	height_class	species	min_number_of_trees_ha	max_number_of_trees_ha
140	2013	2	1000	9	7545.27162977867	12889.8390342052
140	2013	2	1000	14	NA	NA
140	2013	2	1000	15	317058.601609658	2228055.83501006
140	2013	2	1000	16	NA	NA
140	2013	2	1000	17	157.193158953722	157.193158953722
140	2013	2	1000	20	NA	NA
140	2013	2	1000	23	17448.4406438632	160337.022132797
140	2013	2	1000	24	2986.67002012072	5344.56740442656
140	2013	2	1000	27	6287.72635814889	10374.7484909457
140	2013	2	1000	28	9588.78269617706	15719.3158953722
140	2013	2	1000	31	1414.7384305835	1414.7384305835
140	2013	2	1000	39	NA	NA
140	2013	2	1000	41	314.386317907445	785.965794768612
140	2013	2	1000	44	471.579476861167	943.158953722334
140	2013	2	1000	46	157.193158953722	157.193158953722
140	2013	2	1000	54	785.965794768612	1729.12474849095
140	2013	2	1000	63	NA	NA
140	2013	2	1000	64	77967.8068410463	394083.249496982
140	2013	2	1000	69	157.193158953722	157.193158953722
140	2013	2	1000	81	314.386317907445	314.386317907445
140	2013	2	1000	83	NA	NA
140	2013	2	1000	86	NA	NA
140	2013	2	1000	87	554420.271629779	3296340.54325956
140	2013	2	1000	89	NA	NA
140	2013	2	2000	3	314.386317907445	314.386317907445
140	2013	2	2000	4	NA	NA
140	2013	2	2000	5	314.386317907445	785.965794768612
140	2013	2	2000	7	NA	NA
140	2013	2	2000	9	785.965794768612	1257.54527162978
140	2013	2	2000	14	NA	NA
140	2013	2	2000	16	NA	NA
140	2013	2	2000	20	NA	NA
140	2013	2	2000	23	18705.985915493	162852.112676056
140	2013	2	2000	24	NA	NA
140	2013	2	2000	27	1100.35211267606	1571.93158953722
140	2013	2	2000	28	NA	NA
140	2013	2	2000	31	NA	NA
140	2013	2	2000	39	NA	NA
140	2013	2	2000	41	NA	NA
140	2013	2	2000	44	NA	NA
140	2013	2	2000	50	157.193158953722	157.193158953722
140	2013	2	2000	54	NA	NA
140	2013	2	2000	63	NA	NA
140	2013	2	2000	64	13990.1911468813	25465.291750503
140	2013	2	2000	69	NA	NA
140	2013	2	2000	81	157.193158953722	157.193158953722
140	2013	2	2000	83	NA	NA
140	2013	2	2000	86	NA	NA
140	2013	2	2000	87	NA	NA
140	2013	2	2000	89	157.193158953722	157.193158953722
140	2013	2	3000	4	NA	NA
140	2013	2	3000	5	NA	NA
140	2013	2	3000	7	NA	NA
140	2013	2	3000	9	NA	NA
140	2013	2	3000	14	NA	NA
140	2013	2	3000	16	NA	NA
140	2013	2	3000	20	NA	NA
140	2013	2	3000	23	18863.1790744467	162380.533199195
140	2013	2	3000	24	NA	NA
140	2013	2	3000	26	NA	NA
140	2013	2	3000	27	NA	NA
140	2013	2	3000	28	NA	NA
140	2013	2	3000	31	NA	NA
140	2013	2	3000	39	NA	NA
140	2013	2	3000	50	157.193158953722	157.193158953722
140	2013	2	3000	54	NA	NA
140	2013	2	3000	57	NA	NA
140	2013	2	3000	63	NA	NA
140	2013	2	3000	64	NA	NA
140	2013	2	3000	65	NA	NA
140	2013	2	3000	69	NA	NA
140	2013	2	3000	81	NA	NA
140	2013	2	3000	83	NA	NA
140	2013	2	3000	86	NA	NA
140	2013	2	3000	87	NA	NA
140	2013	2	3000	89	NA	NA
140	2013	2	4000	3	NA	NA
140	2013	2	4000	4	NA	NA
140	2013	2	4000	7	NA	NA
140	2013	2	4000	14	NA	NA
140	2013	2	4000	16	NA	NA
140	2013	2	4000	23	NA	NA
140	2013	2	4000	24	NA	NA
140	2013	2	4000	27	785.965794768612	1257.54527162978
140	2013	2	4000	28	NA	NA
140	2013	2	4000	31	NA	NA
140	2013	2	4000	39	NA	NA
140	2013	2	4000	63	157.193158953722	157.193158953722
140	2013	2	4000	64	628.772635814889	1100.35211267606
140	2013	2	4000	69	NA	NA
140	2013	2	4000	77	157.193158953722	157.193158953722
140	2013	2	4000	81	NA	NA
140	2013	2	4000	83	NA	NA
140	2013	2	4000	86	NA	NA
140	2013	2	4000	87	NA	NA
140	2013	2	4000	89	471.579476861167	943.158953722334
141	2013	2	1000	3	2357.89738430583	3929.82897384306
141	2013	2	1000	4	NA	NA
141	2013	2	1000	7	58790.2414486921	106891.348088531
141	2013	2	1000	9	7545.27162977867	12889.8390342052
141	2013	2	1000	14	NA	NA
141	2013	2	1000	15	317058.601609658	2228055.83501006
141	2013	2	1000	16	NA	NA
141	2013	2	1000	17	157.193158953722	157.193158953722
141	2013	2	1000	20	NA	NA
141	2013	2	1000	23	17448.4406438632	160337.022132797
141	2013	2	1000	24	2986.67002012072	5344.56740442656
141	2013	2	1000	27	6287.72635814889	10374.7484909457
141	2013	2	1000	28	9588.78269617706	15719.3158953722
141	2013	2	1000	31	1414.7384305835	1414.7384305835
141	2013	2	1000	39	NA	NA
141	2013	2	1000	41	314.386317907445	785.965794768612
141	2013	2	1000	44	471.579476861167	943.158953722334
141	2013	2	1000	46	157.193158953722	157.193158953722
141	2013	2	1000	54	785.965794768612	1729.12474849095
141	2013	2	1000	63	NA	NA
141	2013	2	1000	64	77967.8068410463	394083.249496982
141	2013	2	1000	69	157.193158953722	157.193158953722
141	2013	2	1000	81	314.386317907445	314.386317907445
141	2013	2	1000	83	NA	NA
141	2013	2	1000	86	NA	NA
141	2013	2	1000	87	554420.271629779	3296340.54325956
141	2013	2	1000	89	NA	NA
142	2013	2	1000	3	2357.89738430583	3929.82897384306
142	2013	2	1000	4	NA	NA
142	2013	2	1000	7	58790.2414486921	106891.348088531
142	2013	2	1000	9	7545.27162977867	12889.8390342052
142	2013	2	1000	14	NA	NA
142	2013	2	1000	15	317058.601609658	2228055.83501006
142	2013	2	1000	16	NA	NA
142	2013	2	1000	17	157.193158953722	157.193158953722
142	2013	2	1000	20	NA	NA
142	2013	2	1000	23	17448.4406438632	160337.022132797
142	2013	2	1000	24	2986.67002012072	5344.56740442656
142	2013	2	1000	27	6287.72635814889	10374.7484909457
142	2013	2	1000	28	9588.78269617706	15719.3158953722
142	2013	2	1000	31	1414.7384305835	1414.7384305835
142	2013	2	1000	39	NA	NA
142	2013	2	1000	41	314.386317907445	785.965794768612
142	2013	2	1000	44	471.579476861167	943.158953722334
142	2013	2	1000	46	157.193158953722	157.193158953722
142	2013	2	1000	54	785.965794768612	1729.12474849095
142	2013	2	1000	63	NA	NA
142	2013	2	1000	64	77967.8068410463	394083.249496982
142	2013	2	1000	69	157.193158953722	157.193158953722
142	2013	2	1000	81	314.386317907445	314.386317907445
142	2013	2	1000	83	NA	NA
142	2013	2	1000	86	NA	NA
142	2013	2	1000	87	554420.271629779	3296340.54325956
142	2013	2	1000	89	NA	NA
142	2013	2	2000	3	314.386317907445	314.386317907445
142	2013	2	2000	4	NA	NA
142	2013	2	2000	5	314.386317907445	785.965794768612
142	2013	2	2000	7	NA	NA
142	2013	2	2000	9	785.965794768612	1257.54527162978
142	2013	2	2000	14	NA	NA
142	2013	2	2000	16	NA	NA
142	2013	2	2000	20	NA	NA
142	2013	2	2000	23	18705.985915493	162852.112676056
142	2013	2	2000	24	NA	NA
142	2013	2	2000	27	1100.35211267606	1571.93158953722
142	2013	2	2000	28	NA	NA
142	2013	2	2000	31	NA	NA
142	2013	2	2000	39	NA	NA
142	2013	2	2000	41	NA	NA
142	2013	2	2000	44	NA	NA
142	2013	2	2000	50	157.193158953722	157.193158953722
142	2013	2	2000	54	NA	NA
142	2013	2	2000	63	NA	NA
142	2013	2	2000	64	13990.1911468813	25465.291750503
142	2013	2	2000	69	NA	NA
142	2013	2	2000	81	157.193158953722	157.193158953722
142	2013	2	2000	83	NA	NA
142	2013	2	2000	86	NA	NA
142	2013	2	2000	87	NA	NA
142	2013	2	2000	89	157.193158953722	157.193158953722
142	2013	2	3000	4	NA	NA
142	2013	2	3000	5	NA	NA
142	2013	2	3000	7	NA	NA
142	2013	2	3000	9	NA	NA
142	2013	2	3000	14	NA	NA
142	2013	2	3000	16	NA	NA
142	2013	2	3000	20	NA	NA
142	2013	2	3000	23	18863.1790744467	162380.533199195
142	2013	2	3000	24	NA	NA
142	2013	2	3000	26	NA	NA
142	2013	2	3000	27	NA	NA
142	2013	2	3000	28	NA	NA
142	2013	2	3000	31	NA	NA
142	2013	2	3000	39	NA	NA
142	2013	2	3000	50	157.193158953722	157.193158953722
142	2013	2	3000	54	NA	NA
142	2013	2	3000	57	NA	NA
142	2013	2	3000	63	NA	NA
142	2013	2	3000	64	NA	NA
142	2013	2	3000	65	NA	NA
142	2013	2	3000	69	NA	NA
142	2013	2	3000	81	NA	NA
142	2013	2	3000	83	NA	NA
142	2013	2	3000	86	NA	NA
142	2013	2	3000	87	NA	NA
142	2013	2	3000	89	NA	NA
142	2013	2	4000	3	NA	NA
142	2013	2	4000	4	NA	NA
142	2013	2	4000	7	NA	NA
142	2013	2	4000	14	NA	NA
142	2013	2	4000	16	NA	NA
142	2013	2	4000	23	NA	NA
142	2013	2	4000	24	NA	NA
142	2013	2	4000	27	785.965794768612	1257.54527162978
142	2013	2	4000	28	NA	NA
142	2013	2	4000	31	NA	NA
142	2013	2	4000	39	NA	NA
142	2013	2	4000	63	157.193158953722	157.193158953722
142	2013	2	4000	64	628.772635814889	1100.35211267606
142	2013	2	4000	69	NA	NA
142	2013	2	4000	77	157.193158953722	157.193158953722
142	2013	2	4000	81	NA	NA
142	2013	2	4000	83	NA	NA
142	2013	2	4000	86	NA	NA
142	2013	2	4000	87	NA	NA
142	2013	2	4000	89	471.579476861167	943.158953722334
143	2013	2	1000	3	2357.89738430583	3929.82897384306
143	2013	2	1000	4	NA	NA
143	2013	2	1000	7	58790.2414486921	106891.348088531
143	2013	2	1000	9	7545.27162977867	12889.8390342052
143	2013	2	1000	14	NA	NA
143	2013	2	1000	15	317058.601609658	2228055.83501006
143	2013	2	1000	16	NA	NA
143	2013	2	1000	17	157.193158953722	157.193158953722
143	2013	2	1000	20	NA	NA
143	2013	2	1000	23	17448.4406438632	160337.022132797
143	2013	2	1000	24	2986.67002012072	5344.56740442656
143	2013	2	1000	27	6287.72635814889	10374.7484909457
143	2013	2	1000	28	9588.78269617706	15719.3158953722
143	2013	2	1000	31	1414.7384305835	1414.7384305835
143	2013	2	1000	39	NA	NA
143	2013	2	1000	41	314.386317907445	785.965794768612
143	2013	2	1000	44	471.579476861167	943.158953722334
143	2013	2	1000	46	157.193158953722	157.193158953722
143	2013	2	1000	54	785.965794768612	1729.12474849095
143	2013	2	1000	63	NA	NA
143	2013	2	1000	64	77967.8068410463	394083.249496982
143	2013	2	1000	69	157.193158953722	157.193158953722
143	2013	2	1000	81	314.386317907445	314.386317907445
143	2013	2	1000	83	NA	NA
143	2013	2	1000	86	NA	NA
143	2013	2	1000	87	554420.271629779	3296340.54325956
143	2013	2	1000	89	NA	NA
143	2013	2	2000	3	314.386317907445	314.386317907445
143	2013	2	2000	4	NA	NA
143	2013	2	2000	5	314.386317907445	785.965794768612
143	2013	2	2000	7	NA	NA
143	2013	2	2000	9	785.965794768612	1257.54527162978
143	2013	2	2000	14	NA	NA
143	2013	2	2000	16	NA	NA
143	2013	2	2000	20	NA	NA
143	2013	2	2000	23	18705.985915493	162852.112676056
143	2013	2	2000	24	NA	NA
143	2013	2	2000	27	1100.35211267606	1571.93158953722
143	2013	2	2000	28	NA	NA
143	2013	2	2000	31	NA	NA
143	2013	2	2000	39	NA	NA
143	2013	2	2000	41	NA	NA
143	2013	2	2000	44	NA	NA
143	2013	2	2000	50	157.193158953722	157.193158953722
143	2013	2	2000	54	NA	NA
143	2013	2	2000	63	NA	NA
143	2013	2	2000	64	13990.1911468813	25465.291750503
143	2013	2	2000	69	NA	NA
143	2013	2	2000	81	157.193158953722	157.193158953722
143	2013	2	2000	83	NA	NA
143	2013	2	2000	86	NA	NA
143	2013	2	2000	87	NA	NA
143	2013	2	2000	89	157.193158953722	157.193158953722
143	2013	2	3000	4	NA	NA
143	2013	2	3000	5	NA	NA
143	2013	2	3000	7	NA	NA
143	2013	2	3000	9	NA	NA
143	2013	2	3000	14	NA	NA
143	2013	2	3000	16	NA	NA
143	2013	2	3000	20	NA	NA
143	2013	2	3000	23	18863.1790744467	162380.533199195
143	2013	2	3000	24	NA	NA
143	2013	2	3000	26	NA	NA
143	2013	2	3000	27	NA	NA
143	2013	2	3000	28	NA	NA
143	2013	2	3000	31	NA	NA
143	2013	2	3000	39	NA	NA
143	2013	2	3000	50	157.193158953722	157.193158953722
143	2013	2	3000	54	NA	NA
143	2013	2	3000	57	NA	NA
143	2013	2	3000	63	NA	NA
143	2013	2	3000	64	NA	NA
143	2013	2	3000	65	NA	NA
143	2013	2	3000	69	NA	NA
143	2013	2	3000	81	NA	NA
143	2013	2	3000	83	NA	NA
143	2013	2	3000	86	NA	NA
143	2013	2	3000	87	NA	NA
143	2013	2	3000	89	NA	NA
143	2013	2	4000	3	NA	NA
143	2013	2	4000	4	NA	NA
143	2013	2	4000	7	NA	NA
143	2013	2	4000	14	NA	NA
143	2013	2	4000	16	NA	NA
143	2013	2	4000	23	NA	NA
143	2013	2	4000	24	NA	NA
143	2013	2	4000	27	785.965794768612	1257.54527162978
143	2013	2	4000	28	NA	NA
143	2013	2	4000	31	NA	NA
143	2013	2	4000	39	NA	NA
143	2013	2	4000	63	157.193158953722	157.193158953722
143	2013	2	4000	64	628.772635814889	1100.35211267606
143	2013	2	4000	69	NA	NA
143	2013	2	4000	77	157.193158953722	157.193158953722
143	2013	2	4000	81	NA	NA
143	2013	2	4000	83	NA	NA
143	2013	2	4000	86	NA	NA
143	2013	2	4000	87	NA	NA
143	2013	2	4000	89	471.579476861167	943.158953722334
144	2013	2	1000	3	2357.89738430583	3929.82897384306
144	2013	2	1000	4	NA	NA
144	2013	2	1000	7	58790.2414486921	106891.348088531
144	2013	2	1000	9	7545.27162977867	12889.8390342052
144	2013	2	1000	14	NA	NA
144	2013	2	1000	15	317058.601609658	2228055.83501006
144	2013	2	1000	16	NA	NA
144	2013	2	1000	17	157.193158953722	157.193158953722
144	2013	2	1000	20	NA	NA
144	2013	2	1000	23	17448.4406438632	160337.022132797
144	2013	2	1000	24	2986.67002012072	5344.56740442656
144	2013	2	1000	27	6287.72635814889	10374.7484909457
144	2013	2	1000	28	9588.78269617706	15719.3158953722
144	2013	2	1000	31	1414.7384305835	1414.7384305835
144	2013	2	1000	39	NA	NA
144	2013	2	1000	41	314.386317907445	785.965794768612
144	2013	2	1000	44	471.579476861167	943.158953722334
144	2013	2	1000	46	157.193158953722	157.193158953722
144	2013	2	1000	54	785.965794768612	1729.12474849095
144	2013	2	1000	63	NA	NA
144	2013	2	1000	64	77967.8068410463	394083.249496982
144	2013	2	1000	69	157.193158953722	157.193158953722
144	2013	2	1000	81	314.386317907445	314.386317907445
144	2013	2	1000	83	NA	NA
144	2013	2	1000	86	NA	NA
144	2013	2	1000	87	554420.271629779	3296340.54325956
144	2013	2	1000	89	NA	NA
144	2013	2	2000	3	314.386317907445	314.386317907445
144	2013	2	2000	4	NA	NA
144	2013	2	2000	5	314.386317907445	785.965794768612
144	2013	2	2000	7	NA	NA
144	2013	2	2000	9	785.965794768612	1257.54527162978
144	2013	2	2000	14	NA	NA
144	2013	2	2000	16	NA	NA
144	2013	2	2000	20	NA	NA
144	2013	2	2000	23	18705.985915493	162852.112676056
144	2013	2	2000	24	NA	NA
144	2013	2	2000	27	1100.35211267606	1571.93158953722
144	2013	2	2000	28	NA	NA
144	2013	2	2000	31	NA	NA
144	2013	2	2000	39	NA	NA
144	2013	2	2000	41	NA	NA
144	2013	2	2000	44	NA	NA
144	2013	2	2000	50	157.193158953722	157.193158953722
144	2013	2	2000	54	NA	NA
144	2013	2	2000	63	NA	NA
144	2013	2	2000	64	13990.1911468813	25465.291750503
144	2013	2	2000	69	NA	NA
144	2013	2	2000	81	157.193158953722	157.193158953722
144	2013	2	2000	83	NA	NA
144	2013	2	2000	86	NA	NA
144	2013	2	2000	87	NA	NA
144	2013	2	2000	89	157.193158953722	157.193158953722
144	2013	2	3000	4	NA	NA
144	2013	2	3000	5	NA	NA
144	2013	2	3000	7	NA	NA
144	2013	2	3000	9	NA	NA
144	2013	2	3000	14	NA	NA
144	2013	2	3000	16	NA	NA
144	2013	2	3000	20	NA	NA
144	2013	2	3000	23	18863.1790744467	162380.533199195
144	2013	2	3000	24	NA	NA
144	2013	2	3000	26	NA	NA
144	2013	2	3000	27	NA	NA
144	2013	2	3000	28	NA	NA
144	2013	2	3000	31	NA	NA
144	2013	2	3000	39	NA	NA
144	2013	2	3000	50	157.193158953722	157.193158953722
144	2013	2	3000	54	NA	NA
144	2013	2	3000	57	NA	NA
144	2013	2	3000	63	NA	NA
144	2013	2	3000	64	NA	NA
144	2013	2	3000	65	NA	NA
144	2013	2	3000	69	NA	NA
144	2013	2	3000	81	NA	NA
144	2013	2	3000	83	NA	NA
144	2013	2	3000	86	NA	NA
144	2013	2	3000	87	NA	NA
144	2013	2	3000	89	NA	NA
144	2013	2	4000	3	NA	NA
144	2013	2	4000	4	NA	NA
144	2013	2	4000	7	NA	NA
144	2013	2	4000	14	NA	NA
144	2013	2	4000	16	NA	NA
144	2013	2	4000	23	NA	NA
144	2013	2	4000	24	NA	NA
144	2013	2	4000	27	785.965794768612	1257.54527162978
144	2013	2	4000	28	NA	NA
144	2013	2	4000	31	NA	NA
144	2013	2	4000	39	NA	NA
144	2013	2	4000	63	157.193158953722	157.193158953722
144	2013	2	4000	64	628.772635814889	1100.35211267606
144	2013	2	4000	69	NA	NA
144	2013	2	4000	77	157.193158953722	157.193158953722
144	2013	2	4000	81	NA	NA
144	2013	2	4000	83	NA	NA
144	2013	2	4000	86	NA	NA
144	2013	2	4000	87	NA	NA
144	2013	2	4000	89	471.579476861167	943.158953722334
145	2013	2	1000	3	2357.89738430583	3929.82897384306
145	2013	2	1000	4	NA	NA
145	2013	2	1000	7	58790.2414486921	106891.348088531
145	2013	2	1000	9	7545.27162977867	12889.8390342052
145	2013	2	1000	14	NA	NA
145	2013	2	1000	15	317058.601609658	2228055.83501006
145	2013	2	1000	16	NA	NA
145	2013	2	1000	17	157.193158953722	157.193158953722
145	2013	2	1000	20	NA	NA
145	2013	2	1000	23	17448.4406438632	160337.022132797
145	2013	2	1000	24	2986.67002012072	5344.56740442656
145	2013	2	1000	27	6287.72635814889	10374.7484909457
145	2013	2	1000	28	9588.78269617706	15719.3158953722
145	2013	2	1000	31	1414.7384305835	1414.7384305835
145	2013	2	1000	39	NA	NA
145	2013	2	1000	41	314.386317907445	785.965794768612
145	2013	2	1000	44	471.579476861167	943.158953722334
145	2013	2	1000	46	157.193158953722	157.193158953722
145	2013	2	1000	54	785.965794768612	1729.12474849095
145	2013	2	1000	63	NA	NA
145	2013	2	1000	64	77967.8068410463	394083.249496982
145	2013	2	1000	69	157.193158953722	157.193158953722
145	2013	2	1000	81	314.386317907445	314.386317907445
145	2013	2	1000	83	NA	NA
145	2013	2	1000	86	NA	NA
145	2013	2	1000	87	554420.271629779	3296340.54325956
145	2013	2	1000	89	NA	NA
145	2013	2	2000	3	314.386317907445	314.386317907445
145	2013	2	2000	4	NA	NA
145	2013	2	2000	5	314.386317907445	785.965794768612
145	2013	2	2000	7	NA	NA
145	2013	2	2000	9	785.965794768612	1257.54527162978
145	2013	2	2000	14	NA	NA
145	2013	2	2000	16	NA	NA
145	2013	2	2000	20	NA	NA
145	2013	2	2000	23	18705.985915493	162852.112676056
145	2013	2	2000	24	NA	NA
145	2013	2	2000	27	1100.35211267606	1571.93158953722
145	2013	2	2000	28	NA	NA
145	2013	2	2000	31	NA	NA
145	2013	2	2000	39	NA	NA
145	2013	2	2000	41	NA	NA
145	2013	2	2000	44	NA	NA
145	2013	2	2000	50	157.193158953722	157.193158953722
145	2013	2	2000	54	NA	NA
145	2013	2	2000	63	NA	NA
145	2013	2	2000	64	13990.1911468813	25465.291750503
145	2013	2	2000	69	NA	NA
145	2013	2	2000	81	157.193158953722	157.193158953722
145	2013	2	2000	83	NA	NA
145	2013	2	2000	86	NA	NA
145	2013	2	2000	87	NA	NA
145	2013	2	2000	89	157.193158953722	157.193158953722
145	2013	2	3000	4	NA	NA
145	2013	2	3000	5	NA	NA
145	2013	2	3000	7	NA	NA
145	2013	2	3000	9	NA	NA
145	2013	2	3000	14	NA	NA
145	2013	2	3000	16	NA	NA
145	2013	2	3000	20	NA	NA
145	2013	2	3000	23	18863.1790744467	162380.533199195
145	2013	2	3000	24	NA	NA
145	2013	2	3000	26	NA	NA
145	2013	2	3000	27	NA	NA
145	2013	2	3000	28	NA	NA
145	2013	2	3000	31	NA	NA
145	2013	2	3000	39	NA	NA
145	2013	2	3000	50	157.193158953722	157.193158953722
145	2013	2	3000	54	NA	NA
145	2013	2	3000	57	NA	NA
145	2013	2	3000	63	NA	NA
145	2013	2	3000	64	NA	NA
145	2013	2	3000	65	NA	NA
145	2013	2	3000	69	NA	NA
145	2013	2	3000	81	NA	NA
145	2013	2	3000	83	NA	NA
145	2013	2	3000	86	NA	NA
145	2013	2	3000	87	NA	NA
145	2013	2	3000	89	NA	NA
145	2013	2	4000	3	NA	NA
145	2013	2	4000	4	NA	NA
145	2013	2	4000	7	NA	NA
145	2013	2	4000	14	NA	NA
145	2013	2	4000	16	NA	NA
145	2013	2	4000	23	NA	NA
145	2013	2	4000	24	NA	NA
145	2013	2	4000	27	785.965794768612	1257.54527162978
145	2013	2	4000	28	NA	NA
145	2013	2	4000	31	NA	NA
145	2013	2	4000	39	NA	NA
145	2013	2	4000	63	157.193158953722	157.193158953722
145	2013	2	4000	64	628.772635814889	1100.35211267606
145	2013	2	4000	69	NA	NA
145	2013	2	4000	77	157.193158953722	157.193158953722
145	2013	2	4000	81	NA	NA
145	2013	2	4000	83	NA	NA
145	2013	2	4000	86	NA	NA
145	2013	2	4000	87	NA	NA
145	2013	2	4000	89	471.579476861167	943.158953722334
146	2013	2	1000	3	2357.89738430583	3929.82897384306
146	2013	2	1000	4	NA	NA
146	2013	2	1000	7	58790.2414486921	106891.348088531
146	2013	2	1000	9	7545.27162977867	12889.8390342052
146	2013	2	1000	14	NA	NA
146	2013	2	1000	15	317058.601609658	2228055.83501006
146	2013	2	1000	16	NA	NA
146	2013	2	1000	17	157.193158953722	157.193158953722
146	2013	2	1000	20	NA	NA
146	2013	2	1000	23	17448.4406438632	160337.022132797
146	2013	2	1000	24	2986.67002012072	5344.56740442656
146	2013	2	1000	27	6287.72635814889	10374.7484909457
146	2013	2	1000	28	9588.78269617706	15719.3158953722
146	2013	2	1000	31	1414.7384305835	1414.7384305835
146	2013	2	1000	39	NA	NA
146	2013	2	1000	41	314.386317907445	785.965794768612
146	2013	2	1000	44	471.579476861167	943.158953722334
146	2013	2	1000	46	157.193158953722	157.193158953722
146	2013	2	1000	54	785.965794768612	1729.12474849095
146	2013	2	1000	63	NA	NA
146	2013	2	1000	64	77967.8068410463	394083.249496982
146	2013	2	1000	69	157.193158953722	157.193158953722
146	2013	2	1000	81	314.386317907445	314.386317907445
146	2013	2	1000	83	NA	NA
146	2013	2	1000	86	NA	NA
146	2013	2	1000	87	554420.271629779	3296340.54325956
146	2013	2	1000	89	NA	NA
146	2013	2	2000	3	314.386317907445	314.386317907445
146	2013	2	2000	4	NA	NA
146	2013	2	2000	5	314.386317907445	785.965794768612
146	2013	2	2000	7	NA	NA
146	2013	2	2000	9	785.965794768612	1257.54527162978
146	2013	2	2000	14	NA	NA
146	2013	2	2000	16	NA	NA
146	2013	2	2000	20	NA	NA
146	2013	2	2000	23	18705.985915493	162852.112676056
146	2013	2	2000	24	NA	NA
146	2013	2	2000	27	1100.35211267606	1571.93158953722
146	2013	2	2000	28	NA	NA
146	2013	2	2000	31	NA	NA
146	2013	2	2000	39	NA	NA
146	2013	2	2000	41	NA	NA
146	2013	2	2000	44	NA	NA
146	2013	2	2000	50	157.193158953722	157.193158953722
146	2013	2	2000	54	NA	NA
146	2013	2	2000	63	NA	NA
146	2013	2	2000	64	13990.1911468813	25465.291750503
146	2013	2	2000	69	NA	NA
146	2013	2	2000	81	157.193158953722	157.193158953722
146	2013	2	2000	83	NA	NA
146	2013	2	2000	86	NA	NA
146	2013	2	2000	87	NA	NA
146	2013	2	2000	89	157.193158953722	157.193158953722
146	2013	2	3000	4	NA	NA
146	2013	2	3000	5	NA	NA
146	2013	2	3000	7	NA	NA
146	2013	2	3000	9	NA	NA
146	2013	2	3000	14	NA	NA
146	2013	2	3000	16	NA	NA
146	2013	2	3000	20	NA	NA
146	2013	2	3000	23	18863.1790744467	162380.533199195
146	2013	2	3000	24	NA	NA
146	2013	2	3000	26	NA	NA
146	2013	2	3000	27	NA	NA
146	2013	2	3000	28	NA	NA
146	2013	2	3000	31	NA	NA
146	2013	2	3000	39	NA	NA
146	2013	2	3000	50	157.193158953722	157.193158953722
146	2013	2	3000	54	NA	NA
146	2013	2	3000	57	NA	NA
146	2013	2	3000	63	NA	NA
146	2013	2	3000	64	NA	NA
146	2013	2	3000	65	NA	NA
146	2013	2	3000	69	NA	NA
146	2013	2	3000	81	NA	NA
146	2013	2	3000	83	NA	NA
146	2013	2	3000	86	NA	NA
146	2013	2	3000	87	NA	NA
146	2013	2	3000	89	NA	NA
146	2013	2	4000	3	NA	NA
146	2013	2	4000	4	NA	NA
146	2013	2	4000	7	NA	NA
146	2013	2	4000	14	NA	NA
146	2013	2	4000	16	NA	NA
146	2013	2	4000	23	NA	NA
146	2013	2	4000	24	NA	NA
146	2013	2	4000	27	785.965794768612	1257.54527162978
146	2013	2	4000	28	NA	NA
146	2013	2	4000	31	NA	NA
146	2013	2	4000	39	NA	NA
146	2013	2	4000	63	157.193158953722	157.193158953722
146	2013	2	4000	64	628.772635814889	1100.35211267606
146	2013	2	4000	69	NA	NA
146	2013	2	4000	77	157.193158953722	157.193158953722
146	2013	2	4000	81	NA	NA
146	2013	2	4000	83	NA	NA
146	2013	2	4000	86	NA	NA
146	2013	2	4000	87	NA	NA
146	2013	2	4000	89	471.579476861167	943.158953722334
147	2013	2	1000	3	2357.89738430583	3929.82897384306
147	2013	2	1000	4	NA	NA
147	2013	2	1000	7	58790.2414486921	106891.348088531
147	2013	2	1000	9	7545.27162977867	12889.8390342052
147	2013	2	1000	14	NA	NA
147	2013	2	1000	15	317058.601609658	2228055.83501006
147	2013	2	1000	16	NA	NA
147	2013	2	1000	17	157.193158953722	157.193158953722
147	2013	2	1000	20	NA	NA
147	2013	2	1000	23	17448.4406438632	160337.022132797
147	2013	2	1000	24	2986.67002012072	5344.56740442656
147	2013	2	1000	27	6287.72635814889	10374.7484909457
147	2013	2	1000	28	9588.78269617706	15719.3158953722
147	2013	2	1000	31	1414.7384305835	1414.7384305835
147	2013	2	1000	39	NA	NA
147	2013	2	1000	41	314.386317907445	785.965794768612
147	2013	2	1000	44	471.579476861167	943.158953722334
147	2013	2	1000	46	157.193158953722	157.193158953722
147	2013	2	1000	54	785.965794768612	1729.12474849095
147	2013	2	1000	63	NA	NA
147	2013	2	1000	64	77967.8068410463	394083.249496982
147	2013	2	1000	69	157.193158953722	157.193158953722
147	2013	2	1000	81	314.386317907445	314.386317907445
147	2013	2	1000	83	NA	NA
147	2013	2	1000	86	NA	NA
147	2013	2	1000	87	554420.271629779	3296340.54325956
147	2013	2	1000	89	NA	NA
147	2013	2	2000	3	314.386317907445	314.386317907445
147	2013	2	2000	4	NA	NA
147	2013	2	2000	5	314.386317907445	785.965794768612
147	2013	2	2000	7	NA	NA
147	2013	2	2000	9	785.965794768612	1257.54527162978
147	2013	2	2000	14	NA	NA
147	2013	2	2000	16	NA	NA
147	2013	2	2000	20	NA	NA
147	2013	2	2000	23	18705.985915493	162852.112676056
147	2013	2	2000	24	NA	NA
147	2013	2	2000	27	1100.35211267606	1571.93158953722
147	2013	2	2000	28	NA	NA
