forest_reserve,plot_id,plottype,plottype_txt,survey_trees,survey_deadw,survey_lis,survey_reg,survey_veg,data_processed,period,survey_number,year_dendro,rA1_m,rA2_m,rA3_m,rA4_m,LengthCoreArea_m,WidthCoreArea_m,CoreArea_ha,TresHoldDBH_A3_alive_mm,TresHoldDBH_A3_dead_mm,TresHoldDBH_A4_alive_mm,TresHoldDBH_A4_dead_mm,TresHoldDBH_CoreArea_dead_mm,TresHoldDBH_CoreArea_alive_mm,plotsize_dendro,plotsize_veg,TresHoldDiam_Logs_A4_mm,TresHoldDiam_Logs_CoreArea_mm
Liedekerke,1005,CP,circular nested plots,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,2006,2.25,4.5,15,15,,,,50,50,50,100,,,Radius: r1 = 2.25 m / r2 = 4.50 m / r3 = 15.00 m,16 x 16 m,100,
Liedekerke,1008,CP,circular nested plots,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,2006,2.25,4.5,15,15,,,,50,50,50,100,,,Radius: r1 = 2.25 m / r2 = 4.50 m / r3 = 15.00 m,16 x 16 m,100,
Liedekerke,1009,CP,circular nested plots,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,2006,2.25,4.5,15,15,,,,50,50,50,100,,,Radius: r1 = 2.25 m / r2 = 4.50 m / r3 = 15.00 m,16 x 16 m,100,
Liedekerke,1011,CP,circular nested plots,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,2006,2.25,4.5,15,15,,,,50,50,50,100,,,Radius: r1 = 2.25 m / r2 = 4.50 m / r3 = 15.00 m,16 x 16 m,100,
Liedekerke,1018,CP,circular nested plots,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,2006,2.25,4.5,15,15,,,,50,50,50,100,,,Radius: r1 = 2.25 m / r2 = 4.50 m / r3 = 15.00 m,16 x 16 m,100,
Liedekerke,1019,CP,circular nested plots,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,2006,2.25,4.5,15,15,,,,50,50,50,100,,,Radius: r1 = 2.25 m / r2 = 4.50 m / r3 = 15.00 m,16 x 16 m,100,
Liedekerke,1022,CP,circular nested plots,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,2006,2.25,4.5,15,15,,,,50,50,50,100,,,Radius: r1 = 2.25 m / r2 = 4.50 m / r3 = 15.00 m,16 x 16 m,100,
Liedekerke,1023,CP,circular nested plots,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,2006,2.25,4.5,15,15,,,,50,50,50,100,,,Radius: r1 = 2.25 m / r2 = 4.50 m / r3 = 15.00 m,16 x 16 m,100,
Liedekerke,1024,CP,circular nested plots,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,2006,2.25,4.5,15,15,,,,50,50,50,100,,,Radius: r1 = 2.25 m / r2 = 4.50 m / r3 = 15.00 m,16 x 16 m,100,
Liedekerke,1026,CP,circular nested plots,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,2006,2.25,4.5,15,15,,,,50,50,50,100,,,Radius: r1 = 2.25 m / r2 = 4.50 m / r3 = 15.00 m,16 x 16 m,100,
Liedekerke,1027,CP,circular nested plots,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,2006,2.25,4.5,15,15,,,,50,50,50,100,,,Radius: r1 = 2.25 m / r2 = 4.50 m / r3 = 15.00 m,16 x 16 m,100,
Liedekerke,1028,CP,circular nested plots,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,2006,2.25,4.5,15,15,,,,50,50,50,100,,,Radius: r1 = 2.25 m / r2 = 4.50 m / r3 = 15.00 m,16 x 16 m,100,
Liedekerke,1029,CP,circular nested plots,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,2006,2.25,4.5,15,15,,,,50,50,50,100,,,Radius: r1 = 2.25 m / r2 = 4.50 m / r3 = 15.00 m,16 x 16 m,100,
Liedekerke,1032,CP,circular nested plots,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,2006,2.25,4.5,15,15,,,,50,50,50,100,,,Radius: r1 = 2.25 m / r2 = 4.50 m / r3 = 15.00 m,16 x 16 m,100,
Liedekerke,1035,CP,circular nested plots,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,2006,2.25,4.5,15,15,,,,50,50,50,100,,,Radius: r1 = 2.25 m / r2 = 4.50 m / r3 = 15.00 m,16 x 16 m,100,
Liedekerke,1037,CP,circular nested plots,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,2006,2.25,4.5,15,15,,,,50,50,50,100,,,Radius: r1 = 2.25 m / r2 = 4.50 m / r3 = 15.00 m,16 x 16 m,100,
Liedekerke,1041,CP,circular nested plots,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,2006,2.25,4.5,15,15,,,,50,50,50,100,,,Radius: r1 = 2.25 m / r2 = 4.50 m / r3 = 15.00 m,16 x 16 m,100,
Liedekerke,1044,CP,circular nested plots,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,2006,2.25,4.5,15,15,,,,50,50,50,100,,,Radius: r1 = 2.25 m / r2 = 4.50 m / r3 = 15.00 m,16 x 16 m,100,
Liedekerke,1046,CP,circular nested plots,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,2006,2.25,4.5,15,15,,,,50,50,50,100,,,Radius: r1 = 2.25 m / r2 = 4.50 m / r3 = 15.00 m,16 x 16 m,100,
Liedekerke,1051,CP,circular nested plots,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,2006,2.25,4.5,15,15,,,,50,50,50,100,,,Radius: r1 = 2.25 m / r2 = 4.50 m / r3 = 15.00 m,16 x 16 m,100,
Liedekerke,1052,CP,circular nested plots,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,2006,2.25,4.5,15,15,,,,50,50,50,100,,,Radius: r1 = 2.25 m / r2 = 4.50 m / r3 = 15.00 m,16 x 16 m,100,
Liedekerke,1053,CP,circular nested plots,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,2006,2.25,4.5,15,15,,,,50,50,50,100,,,Radius: r1 = 2.25 m / r2 = 4.50 m / r3 = 15.00 m,16 x 16 m,100,
Liedekerke,1058,CP,circular nested plots,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,2006,2.25,4.5,15,15,,,,50,50,50,100,,,Radius: r1 = 2.25 m / r2 = 4.50 m / r3 = 15.00 m,16 x 16 m,100,
Liedekerke,1059,CP,circular nested plots,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,2006,2.25,4.5,15,15,,,,50,50,50,100,,,Radius: r1 = 2.25 m / r2 = 4.50 m / r3 = 15.00 m,16 x 16 m,100,
Liedekerke,1060,CP,circular nested plots,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,2006,2.25,4.5,15,15,,,,50,50,50,100,,,Radius: r1 = 2.25 m / r2 = 4.50 m / r3 = 15.00 m,16 x 16 m,100,
Liedekerke,1062,CP,circular nested plots,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,2006,2.25,4.5,15,15,,,,50,50,50,100,,,Radius: r1 = 2.25 m / r2 = 4.50 m / r3 = 15.00 m,16 x 16 m,100,
Liedekerke,1063,CP,circular nested plots,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,2006,2.25,4.5,15,15,,,,50,50,50,100,,,Radius: r1 = 2.25 m / r2 = 4.50 m / r3 = 15.00 m,16 x 16 m,100,
Liedekerke,1065,CP,circular nested plots,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,2006,2.25,4.5,15,15,,,,50,50,50,100,,,Radius: r1 = 2.25 m / r2 = 4.50 m / r3 = 15.00 m,16 x 16 m,100,
Sevendonck,1101,CP,circular nested plots,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,2007,2.25,4.5,9,18,,,,50,50,400,100,,,Radius: r1 = 2.25 m / r2 = 4.50 m / r3 = 9.00 m / r4 = 18.00 m,16 x 16 m,100,
Sevendonck,1102,CP,circular nested plots,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,2007,2.25,4.5,9,18,,,,50,50,400,100,,,Radius: r1 = 2.25 m / r2 = 4.50 m / r3 = 9.00 m / r4 = 18.00 m,16 x 16 m,100,
Sevendonck,1103,CP,circular nested plots,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,2007,2.25,4.5,9,18,,,,50,50,400,100,,,Radius: r1 = 2.25 m / r2 = 4.50 m / r3 = 9.00 m / r4 = 18.00 m,16 x 16 m,100,
Sevendonck,1104,CP,circular nested plots,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,2007,2.25,4.5,9,18,,,,50,50,400,100,,,Radius: r1 = 2.25 m / r2 = 4.50 m / r3 = 9.00 m / r4 = 18.00 m,16 x 16 m,100,
Sevendonck,1105,CP,circular nested plots,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,2007,2.25,4.5,9,18,,,,50,50,400,100,,,Radius: r1 = 2.25 m / r2 = 4.50 m / r3 = 9.00 m / r4 = 18.00 m,16 x 16 m,100,
Sevendonck,1106,CP,circular nested plots,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,2007,2.25,4.5,9,18,,,,50,50,400,100,,,Radius: r1 = 2.25 m / r2 = 4.50 m / r3 = 9.00 m / r4 = 18.00 m,16 x 16 m,100,
Sevendonck,1107,CP,circular nested plots,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,2007,2.25,4.5,9,18,,,,50,50,400,100,,,Radius: r1 = 2.25 m / r2 = 4.50 m / r3 = 9.00 m / r4 = 18.00 m,16 x 16 m,100,
Sevendonck,1108,CP,circular nested plots,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,2007,2.25,4.5,9,18,,,,50,50,400,100,,,Radius: r1 = 2.25 m / r2 = 4.50 m / r3 = 9.00 m / r4 = 18.00 m,16 x 16 m,100,
Sevendonck,1109,CP,circular nested plots,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,2007,2.25,4.5,9,18,,,,50,50,400,100,,,Radius: r1 = 2.25 m / r2 = 4.50 m / r3 = 9.00 m / r4 = 18.00 m,16 x 16 m,100,
Sevendonck,1110,CP,circular nested plots,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,2007,2.25,4.5,9,18,,,,50,50,400,100,,,Radius: r1 = 2.25 m / r2 = 4.50 m / r3 = 9.00 m / r4 = 18.00 m,16 x 16 m,100,
Sevendonck,1111,CP,circular nested plots,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,2007,2.25,4.5,9,18,,,,50,50,400,100,,,Radius: r1 = 2.25 m / r2 = 4.50 m / r3 = 9.00 m / r4 = 18.00 m,16 x 16 m,100,
Sevendonck,1112,CP,circular nested plots,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,2007,2.25,4.5,9,18,,,,50,50,400,100,,,Radius: r1 = 2.25 m / r2 = 4.50 m / r3 = 9.00 m / r4 = 18.00 m,16 x 16 m,100,
Sevendonck,1113,CP,circular nested plots,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,2007,2.25,4.5,9,18,,,,50,50,400,100,,,Radius: r1 = 2.25 m / r2 = 4.50 m / r3 = 9.00 m / r4 = 18.00 m,16 x 16 m,100,
Sevendonck,1114,CP,circular nested plots,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,2007,2.25,4.5,9,18,,,,50,50,400,100,,,Radius: r1 = 2.25 m / r2 = 4.50 m / r3 = 9.00 m / r4 = 18.00 m,16 x 16 m,100,
Sevendonck,1115,CP,circular nested plots,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,2007,2.25,4.5,9,18,,,,50,50,400,100,,,Radius: r1 = 2.25 m / r2 = 4.50 m / r3 = 9.00 m / r4 = 18.00 m,16 x 16 m,100,
Sevendonck,1116,CP,circular nested plots,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,2007,2.25,4.5,9,18,,,,50,50,400,100,,,Radius: r1 = 2.25 m / r2 = 4.50 m / r3 = 9.00 m / r4 = 18.00 m,16 x 16 m,100,
Sevendonck,1117,CP,circular nested plots,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,2007,2.25,4.5,9,18,,,,50,50,400,100,,,Radius: r1 = 2.25 m / r2 = 4.50 m / r3 = 9.00 m / r4 = 18.00 m,16 x 16 m,100,
Sevendonck,1118,CP,circular nested plots,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,2007,2.25,4.5,9,18,,,,50,50,400,100,,,Radius: r1 = 2.25 m / r2 = 4.50 m / r3 = 9.00 m / r4 = 18.00 m,16 x 16 m,100,
Sevendonck,1119,CP,circular nested plots,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,2007,2.25,4.5,9,18,,,,50,50,400,100,,,Radius: r1 = 2.25 m / r2 = 4.50 m / r3 = 9.00 m / r4 = 18.00 m,16 x 16 m,100,
Sevendonck,1120,CP,circular nested plots,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,2007,2.25,4.5,9,18,,,,50,50,400,100,,,Radius: r1 = 2.25 m / r2 = 4.50 m / r3 = 9.00 m / r4 = 18.00 m,16 x 16 m,100,
Sevendonck,1121,CP,circular nested plots,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,2007,2.25,4.5,9,18,,,,50,50,400,100,,,Radius: r1 = 2.25 m / r2 = 4.50 m / r3 = 9.00 m / r4 = 18.00 m,16 x 16 m,100,
Sevendonck,1122,CP,circular nested plots,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,2007,2.25,4.5,9,18,,,,50,50,400,100,,,Radius: r1 = 2.25 m / r2 = 4.50 m / r3 = 9.00 m / r4 = 18.00 m,16 x 16 m,100,
Sevendonck,1123,CP,circular nested plots,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,2007,2.25,4.5,9,18,,,,50,50,400,100,,,Radius: r1 = 2.25 m / r2 = 4.50 m / r3 = 9.00 m / r4 = 18.00 m,16 x 16 m,100,
Sevendonck,1124,CP,circular nested plots,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,2007,2.25,4.5,9,18,,,,50,50,400,100,,,Radius: r1 = 2.25 m / r2 = 4.50 m / r3 = 9.00 m / r4 = 18.00 m,16 x 16 m,100,
Sevendonck,1125,CP,circular nested plots,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,2007,2.25,4.5,9,18,,,,50,50,400,100,,,Radius: r1 = 2.25 m / r2 = 4.50 m / r3 = 9.00 m / r4 = 18.00 m,16 x 16 m,100,
Sevendonck,1126,CP,circular nested plots,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,2007,2.25,4.5,9,18,,,,50,50,400,100,,,Radius: r1 = 2.25 m / r2 = 4.50 m / r3 = 9.00 m / r4 = 18.00 m,16 x 16 m,100,
Sevendonck,1127,CP,circular nested plots,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,2007,2.25,4.5,9,18,,,,50,50,400,100,,,Radius: r1 = 2.25 m / r2 = 4.50 m / r3 = 9.00 m / r4 = 18.00 m,16 x 16 m,100,
Sevendonck,1128,CP,circular nested plots,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,2007,2.25,4.5,9,18,,,,50,50,400,100,,,Radius: r1 = 2.25 m / r2 = 4.50 m / r3 = 9.00 m / r4 = 18.00 m,16 x 16 m,100,
Sevendonck,1129,CP,circular nested plots,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,2007,2.25,4.5,9,18,,,,50,50,400,100,,,Radius: r1 = 2.25 m / r2 = 4.50 m / r3 = 9.00 m / r4 = 18.00 m,16 x 16 m,100,
Sevendonck,1130,CP,circular nested plots,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,2007,2.25,4.5,9,18,,,,50,50,400,100,,,Radius: r1 = 2.25 m / r2 = 4.50 m / r3 = 9.00 m / r4 = 18.00 m,16 x 16 m,100,
Sevendonck,1131,CP,circular nested plots,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,2007,2.25,4.5,9,18,,,,50,50,400,100,,,Radius: r1 = 2.25 m / r2 = 4.50 m / r3 = 9.00 m / r4 = 18.00 m,16 x 16 m,100,
Sevendonck,1132,CP,circular nested plots,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,2007,2.25,4.5,9,18,,,,50,50,400,100,,,Radius: r1 = 2.25 m / r2 = 4.50 m / r3 = 9.00 m / r4 = 18.00 m,16 x 16 m,100,
Sevendonck,1133,CP,circular nested plots,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,2007,2.25,4.5,9,18,,,,50,50,400,100,,,Radius: r1 = 2.25 m / r2 = 4.50 m / r3 = 9.00 m / r4 = 18.00 m,16 x 16 m,100,
Sevendonck,1134,CP,circular nested plots,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,2007,2.25,4.5,9,18,,,,50,50,400,100,,,Radius: r1 = 2.25 m / r2 = 4.50 m / r3 = 9.00 m / r4 = 18.00 m,16 x 16 m,100,
Sevendonck,1135,CP,circular nested plots,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,2007,2.25,4.5,9,18,,,,50,50,400,100,,,Radius: r1 = 2.25 m / r2 = 4.50 m / r3 = 9.00 m / r4 = 18.00 m,16 x 16 m,100,
Sevendonck,1136,CP,circular nested plots,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,2007,2.25,4.5,9,18,,,,50,50,400,100,,,Radius: r1 = 2.25 m / r2 = 4.50 m / r3 = 9.00 m / r4 = 18.00 m,16 x 16 m,100,
Sevendonck,1137,CP,circular nested plots,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,2007,2.25,4.5,9,18,,,,50,50,400,100,,,Radius: r1 = 2.25 m / r2 = 4.50 m / r3 = 9.00 m / r4 = 18.00 m,16 x 16 m,100,
Sevendonck,1138,CP,circular nested plots,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,2007,2.25,4.5,9,18,,,,50,50,400,100,,,Radius: r1 = 2.25 m / r2 = 4.50 m / r3 = 9.00 m / r4 = 18.00 m,16 x 16 m,100,
Sevendonck,1139,CP,circular nested plots,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,2007,2.25,4.5,9,18,,,,50,50,400,100,,,Radius: r1 = 2.25 m / r2 = 4.50 m / r3 = 9.00 m / r4 = 18.00 m,16 x 16 m,100,
Sevendonck,1140,CP,circular nested plots,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,2007,2.25,4.5,9,18,,,,50,50,400,100,,,Radius: r1 = 2.25 m / r2 = 4.50 m / r3 = 9.00 m / r4 = 18.00 m,16 x 16 m,100,
Sevendonck,1141,CP,circular nested plots,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,2007,2.25,4.5,9,18,,,,50,50,400,100,,,Radius: r1 = 2.25 m / r2 = 4.50 m / r3 = 9.00 m / r4 = 18.00 m,16 x 16 m,100,
Sevendonck,1142,CP,circular nested plots,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,2007,2.25,4.5,9,18,,,,50,50,400,100,,,Radius: r1 = 2.25 m / r2 = 4.50 m / r3 = 9.00 m / r4 = 18.00 m,16 x 16 m,100,
Sevendonck,1143,CP,circular nested plots,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,2007,2.25,4.5,9,18,,,,50,50,400,100,,,Radius: r1 = 2.25 m / r2 = 4.50 m / r3 = 9.00 m / r4 = 18.00 m,16 x 16 m,100,
Sevendonck,1144,CP,circular nested plots,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,2007,2.25,4.5,9,18,,,,50,50,400,100,,,Radius: r1 = 2.25 m / r2 = 4.50 m / r3 = 9.00 m / r4 = 18.00 m,16 x 16 m,100,
Sevendonck,1145,CP,circular nested plots,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,2007,2.25,4.5,9,18,,,,50,50,400,100,,,Radius: r1 = 2.25 m / r2 = 4.50 m / r3 = 9.00 m / r4 = 18.00 m,16 x 16 m,100,
Sevendonck,1146,CP,circular nested plots,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,2007,2.25,4.5,9,18,,,,50,50,400,100,,,Radius: r1 = 2.25 m / r2 = 4.50 m / r3 = 9.00 m / r4 = 18.00 m,16 x 16 m,100,
Sevendonck,1147,CP,circular nested plots,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,2007,2.25,4.5,9,18,,,,50,50,400,100,,,Radius: r1 = 2.25 m / r2 = 4.50 m / r3 = 9.00 m / r4 = 18.00 m,16 x 16 m,100,
Sevendonck,1148,CP,circular nested plots,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,2007,2.25,4.5,9,18,,,,50,50,400,100,,,Radius: r1 = 2.25 m / r2 = 4.50 m / r3 = 9.00 m / r4 = 18.00 m,16 x 16 m,100,
Sevendonck,1149,CP,circular nested plots,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,2007,2.25,4.5,9,18,,,,50,50,400,100,,,Radius: r1 = 2.25 m / r2 = 4.50 m / r3 = 9.00 m / r4 = 18.00 m,16 x 16 m,100,
Sevendonck,1150,CP,circular nested plots,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,2007,2.25,4.5,9,18,,,,50,50,400,100,,,Radius: r1 = 2.25 m / r2 = 4.50 m / r3 = 9.00 m / r4 = 18.00 m,16 x 16 m,100,
Sevendonck,1151,CP,circular nested plots,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,2007,2.25,4.5,9,18,,,,50,50,400,100,,,Radius: r1 = 2.25 m / r2 = 4.50 m / r3 = 9.00 m / r4 = 18.00 m,16 x 16 m,100,
Sevendonck,1152,CP,circular nested plots,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,2007,2.25,4.5,9,18,,,,50,50,400,100,,,Radius: r1 = 2.25 m / r2 = 4.50 m / r3 = 9.00 m / r4 = 18.00 m,16 x 16 m,100,
Sevendonck,1153,CP,circular nested plots,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,2007,2.25,4.5,9,18,,,,50,50,400,100,,,Radius: r1 = 2.25 m / r2 = 4.50 m / r3 = 9.00 m / r4 = 18.00 m,16 x 16 m,100,
Sevendonck,1154,CP,circular nested plots,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,2007,2.25,4.5,9,18,,,,50,50,400,100,,,Radius: r1 = 2.25 m / r2 = 4.50 m / r3 = 9.00 m / r4 = 18.00 m,16 x 16 m,100,
Sevendonck,1155,CP,circular nested plots,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,2007,2.25,4.5,9,18,,,,50,50,400,100,,,Radius: r1 = 2.25 m / r2 = 4.50 m / r3 = 9.00 m / r4 = 18.00 m,16 x 16 m,100,
Sevendonck,1156,CP,circular nested plots,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,2007,2.25,4.5,9,18,,,,50,50,400,100,,,Radius: r1 = 2.25 m / r2 = 4.50 m / r3 = 9.00 m / r4 = 18.00 m,16 x 16 m,100,
Sevendonck,1157,CP,circular nested plots,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,2007,2.25,4.5,9,18,,,,50,50,400,100,,,Radius: r1 = 2.25 m / r2 = 4.50 m / r3 = 9.00 m / r4 = 18.00 m,16 x 16 m,100,
Sevendonck,1158,CP,circular nested plots,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,2007,2.25,4.5,9,18,,,,50,50,400,100,,,Radius: r1 = 2.25 m / r2 = 4.50 m / r3 = 9.00 m / r4 = 18.00 m,16 x 16 m,100,
Sevendonck,1159,CP,circular nested plots,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,2007,2.25,4.5,9,18,,,,50,50,400,100,,,Radius: r1 = 2.25 m / r2 = 4.50 m / r3 = 9.00 m / r4 = 18.00 m,16 x 16 m,100,
Sevendonck,1160,CP,circular nested plots,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,2007,2.25,4.5,9,18,,,,50,50,400,100,,,Radius: r1 = 2.25 m / r2 = 4.50 m / r3 = 9.00 m / r4 = 18.00 m,16 x 16 m,100,
Sevendonck,1161,CP,circular nested plots,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,2007,2.25,4.5,9,18,,,,50,50,400,100,,,Radius: r1 = 2.25 m / r2 = 4.50 m / r3 = 9.00 m / r4 = 18.00 m,16 x 16 m,100,
Sevendonck,1162,CP,circular nested plots,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,2007,2.25,4.5,9,18,,,,50,50,400,100,,,Radius: r1 = 2.25 m / r2 = 4.50 m / r3 = 9.00 m / r4 = 18.00 m,16 x 16 m,100,
Sevendonck,1163,CP,circular nested plots,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,2007,2.25,4.5,9,18,,,,50,50,400,100,,,Radius: r1 = 2.25 m / r2 = 4.50 m / r3 = 9.00 m / r4 = 18.00 m,16 x 16 m,100,
Sevendonck,1164,CP,circular nested plots,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,2007,2.25,4.5,9,18,,,,50,50,400,100,,,Radius: r1 = 2.25 m / r2 = 4.50 m / r3 = 9.00 m / r4 = 18.00 m,16 x 16 m,100,
Sevendonck,1165,CP,circular nested plots,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,2007,2.25,4.5,9,18,,,,50,50,400,100,,,Radius: r1 = 2.25 m / r2 = 4.50 m / r3 = 9.00 m / r4 = 18.00 m,16 x 16 m,100,
Sevendonck,1166,CP,circular nested plots,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,2007,2.25,4.5,9,18,,,,50,50,400,100,,,Radius: r1 = 2.25 m / r2 = 4.50 m / r3 = 9.00 m / r4 = 18.00 m,16 x 16 m,100,
Sevendonck,1167,CP,circular nested plots,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,2007,2.25,4.5,9,18,,,,50,50,400,100,,,Radius: r1 = 2.25 m / r2 = 4.50 m / r3 = 9.00 m / r4 = 18.00 m,16 x 16 m,100,
Sevendonck,1168,CP,circular nested plots,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,2007,2.25,4.5,9,18,,,,50,50,400,100,,,Radius: r1 = 2.25 m / r2 = 4.50 m / r3 = 9.00 m / r4 = 18.00 m,16 x 16 m,100,
Sevendonck,1169,CP,circular nested plots,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,2007,2.25,4.5,9,18,,,,50,50,400,100,,,Radius: r1 = 2.25 m / r2 = 4.50 m / r3 = 9.00 m / r4 = 18.00 m,16 x 16 m,100,
Sevendonck,1170,CP,circular nested plots,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,2007,2.25,4.5,9,18,,,,50,50,400,100,,,Radius: r1 = 2.25 m / r2 = 4.50 m / r3 = 9.00 m / r4 = 18.00 m,16 x 16 m,100,
Sevendonck,1171,CP,circular nested plots,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,2007,2.25,4.5,9,18,,,,50,50,400,100,,,Radius: r1 = 2.25 m / r2 = 4.50 m / r3 = 9.00 m / r4 = 18.00 m,16 x 16 m,100,
