plottype,plot_id,year,period,decaystage,vol_dead_standing_m3_ha,vol_bole_dead_m3_ha,vol_log_m3_ha
CP,855,2004,1,11,0.1827658443949711,0.1827658443949711,0
CP,855,2004,1,12,1.35596409611612,0.9155281350519153,3.9392518559708645
CP,855,2004,1,13,0,0,17.519245619078866
CP,855,2004,1,14,0,0,0.4680334252406108
CP,855,2004,1,16,0,0,0
CP,856,2004,1,10,2.684756271832008,1.2948419318598603,0
CP,856,2004,1,12,6.551088394282294,0.7226787379268484,2.2275895649135458
CP,856,2004,1,13,0,0,11.591372397933178
CP,856,2004,1,14,0,0,16.547555569606832
CP,856,2004,1,15,0,0,8.631660270417708
CP,856,2004,1,16,0,0,0
CP,857,2004,1,12,0,0,1.41335484093125
CP,857,2004,1,13,0,0,0.8842236014259172
CP,857,2004,1,16,0,0,0
CP,858,2004,1,10,0,0,0.9906707500926262
CP,858,2004,1,11,2.1306812573478626,0.19040496774741925,0
CP,858,2004,1,12,4.593494280938573,1.090041879927012,1.2710781813104581
CP,858,2004,1,14,0,0,3.7981934193712696
CP,858,2004,1,16,0,0,0
CP,859,2004,1,12,0,0,0.4648208532411633
CP,859,2004,1,13,0,0,49.12319283407191
CP,859,2004,1,16,0,0,0
CP,860,2004,1,10,2.1802785041039976,0.03929751681281367,0
CP,860,2004,1,12,4.370809890178297,0.6833812211140348,0
CP,860,2004,1,14,0,0,0.3155295868692841
CP,860,2004,1,16,0,0,0
CP,861,2004,1,12,0,0,4.350303881832896
CP,861,2004,1,13,0,0,1.411429262607422
CP,861,2004,1,14,0,0,0.5613453789126368
CP,861,2004,1,16,0,0,0
CP,862,2004,1,11,0.4140535636066572,0.4140535636066572,0
CP,862,2004,1,12,0,0,0.08995201598453048
CP,862,2004,1,16,0,0,0
CP,863,2004,1,12,0,0,0.36451394157645634
CP,863,2004,1,13,0,0,7.6693426787055285
CP,863,2004,1,14,0,0,1.4198684043429737
CP,863,2004,1,16,0,0,0
CP,864,2004,1,12,18.194500482662818,16.2104355099669,9.848851731798597
CP,864,2004,1,13,0,0,1.0769091507383457
CP,864,2004,1,16,0,0,0
CP,865,2004,1,10,1.8950659627354054,1.8950659627354054,7.4310327123734234
CP,865,2004,1,11,11.927559050754084,10.608426362996049,0
CP,865,2004,1,12,36.176879173642014,31.330519252759444,5.268608254714725
CP,865,2004,1,13,0,0,1.1340477401841769
CP,865,2004,1,14,0,0,0.45672556477772364
CP,865,2004,1,16,0,0,0
CP,866,2004,1,12,0.5308873918791134,0.5308873918791134,0.28394420773098517
CP,866,2004,1,13,47.02276771804672,39.7517885756875,6.410574444536684
CP,866,2004,1,14,0,0,1.150474102211933
CP,866,2004,1,16,0,0,0
CP,867,2004,1,11,24.000000000000004,24.000000000000004,4.394886914657032
CP,867,2004,1,12,0,0,6.700177494688715
CP,867,2004,1,13,0.8584980080511017,0.8584980080511017,0.27929727636786994
CP,867,2004,1,16,0,0,0
CP,868,2004,1,11,0,0,2.0638859342505675
CP,868,2004,1,12,54.16269098851967,45.56963524345241,0
CP,868,2004,1,13,34.375,34.375,6.753789132000596
CP,868,2004,1,16,0,0,0
CP,869,2004,1,12,77.6546782326918,72.07072151367339,9.239180231585403
CP,869,2004,1,13,0,0,24.567461571420267
CP,869,2004,1,16,0,0,0
CP,870,2004,1,10,0,0,0.21178414248345606
CP,870,2004,1,12,6.651922932704697,6.123422410012613,3.7300711739762575
CP,870,2004,1,13,0,0,13.057837832836944
CP,870,2004,1,14,0,0,4.524529422622504
CP,870,2004,1,16,0,0,0
CP,871,2004,1,11,1.2939382869560543,1.2939382869560543,0
CP,871,2004,1,12,10.669286160188179,6.153264811994803,3.462386313826574
CP,871,2004,1,13,0.8379367591246194,0.567486332860959,0.7195277084634151
CP,871,2004,1,14,0.2951388888888889,0.2951388888888889,1.5209121444479208
CP,871,2004,1,16,0,0,0
CP,872,2004,1,12,2.509933101286504,2.2724119636275733,1.163127902625659
CP,872,2004,1,13,5.646397074151715,5.612510930487106,13.362246222448203
CP,872,2004,1,14,0.32343749999999993,0.32343749999999993,2.2574163801744715
CP,872,2004,1,16,0,0,0
CP,873,2004,1,12,62.75289898900724,60.838075114344235,4.130738831020502
CP,873,2004,1,13,5.333890193341647,4.198111441506812,18.703643302679463
CP,873,2004,1,14,0,0,1.5699652698095157
CP,873,2004,1,16,0,0,0
CP,874,2004,1,11,5.006936656404067,4.807177634518546,2.6960159653222853
CP,874,2004,1,12,11.3506162533347,7.848970319427654,0.4295218587640534
CP,874,2004,1,13,5.905927563554649,4.984227123797109,3.3639656829688818
CP,874,2004,1,14,1.1141975308641976,1.1141975308641976,0
CP,874,2004,1,16,0,0,0
CP,875,2004,1,11,0.7951019592412719,0.6321052891659223,7.5363598818109665
CP,875,2004,1,12,18.020955770166534,17.185169455166363,2.942489990772252
CP,875,2004,1,13,0,0,2.6378556404393207
CP,875,2004,1,14,0,0,4.353162776181028
CP,875,2004,1,16,0,0,0
CP,876,2004,1,10,3.5587235733482023,3.5587235733482023,0
CP,876,2004,1,11,2.969870210898294,2.5065141508465363,0
CP,876,2004,1,12,16.49056647711928,15.472376547246137,0.28635118063577
CP,876,2004,1,13,0,0,2.2566893761134343
CP,876,2004,1,16,0,0,0
CP,877,2004,1,11,0,0,1.642321822641109
CP,877,2004,1,12,24.502957110288847,11.71695323910216,5.308347868591683
CP,877,2004,1,13,0,0,5.051125972293411
CP,877,2004,1,16,0,0,0
CP,878,2004,1,11,0.468462267107375,0.468462267107375,0
CP,878,2004,1,12,10.314310802543892,9.545199452164743,4.230878728238754
CP,878,2004,1,16,0,0,0
CP,879,2004,1,12,76.00569058641976,76.00569058641976,16.51378917828542
CP,879,2004,1,13,0,0,6.288663723004133
CP,879,2004,1,16,0,0,0
CP,880,2004,1,11,1.8209388988046329,1.5137054188854528,0
CP,880,2004,1,12,53.4680797626092,52.41320634228564,11.044301842002794
CP,880,2004,1,14,0,0,0.2630379287865683
CP,880,2004,1,16,0,0,0
CP,881,2004,1,10,0,0,6.133261692767861
CP,881,2004,1,12,0.23460693509296557,0.23460693509296557,2.440130184595649
CP,881,2004,1,13,0,0,18.969088204370816
CP,881,2004,1,14,0,0,18.605979149020417
CP,881,2004,1,15,0,0,0.7329871079718038
CP,881,2004,1,16,0,0,0
CP,882,2004,1,10,4.652780946144198,4.46193508274234,0
CP,882,2004,1,11,1.2335595452057817,1.2335595452057817,0
CP,882,2004,1,12,0,0,1.0014186209409308
CP,882,2004,1,13,0,0,0.8374792051770753
CP,882,2004,1,14,0,0,1.9175812791564621
CP,882,2004,1,16,0,0,0
CP,883,2004,1,10,0,0,1.0110563369392733
CP,883,2004,1,11,0,0,0.6363741628875013
CP,883,2004,1,12,2.019845219771626,1.9242902684738974,20.097133248861834
CP,883,2004,1,13,0,0,5.394605917995809
CP,883,2004,1,14,0,0,9.214747000507037
CP,883,2004,1,16,0,0,0
CP,884,2004,1,12,0,0,9.03182688412259
CP,884,2004,1,13,0,0,5.494775288351671
CP,884,2004,1,16,0,0,0
CP,885,2004,1,10,0,0,0.6098090415220393
CP,885,2004,1,12,1.4242795872708194,1.2585065887968214,0.602018308813899
CP,885,2004,1,13,35.373513991648665,29.245267737160848,12.548777800043757
CP,885,2004,1,14,0,0,5.792984494685708
CP,885,2004,1,16,0,0,0
CP,886,2004,1,11,2.0423445622251153,1.735111082305935,0
CP,886,2004,1,12,12.968268412307182,6.402658987871292,0.4581009778661721
CP,886,2004,1,13,0,0,2.392275633496845
CP,886,2004,1,16,0,0,0
CP,887,2004,1,12,0.5925925925925927,0.5925925925925927,0.9186678749123484
CP,887,2004,1,13,11.927559050754084,10.608426362996049,3.5935417761893396
CP,887,2004,1,14,0,0,2.2231391211344946
CP,887,2004,1,16,0,0,0
CP,888,2004,1,11,0.03929751681281367,0.03929751681281367,0.2680581865594052
CP,888,2004,1,12,2.265973027055591,0.5188206475917727,1.064314296599839
CP,888,2004,1,13,0,0,2.866616310185912
CP,888,2004,1,16,0,0,0
CP,889,2004,1,12,10.322795259804789,9.275920125087172,0.7717442839284412
CP,889,2004,1,13,0,0,7.3486651171337645
CP,889,2004,1,16,0,0,0
CP,890,2004,1,11,0,0,0.3188109295231541
CP,890,2004,1,12,0,0,1.7849423355340128
CP,890,2004,1,13,13.284271743038833,11.735001868542486,3.103855419184868
CP,890,2004,1,16,0,0,0
CA,101000,2004,1,10,0,0,0.04070204081632653
CA,101000,2004,1,11,0.007161365487734457,0.007161365487734457,1.2020214285714286
CA,101000,2004,1,12,1.0083476147902026,0.9212671450500414,0.09141428571428571
CA,101000,2004,1,13,0.45056851594426234,0.42289103107787857,1.1477030612244898
CA,101000,2004,1,14,0,0,0.04279489795918367
CA,101000,2004,1,16,0,0,0
CA,171100,2004,1,10,0.8096669666464293,0.8096669666464293,2.249934
CA,171100,2004,1,11,0,0,2.738528
CA,171100,2004,1,12,10.52140071344299,10.52140071344299,2.221606
CA,171100,2004,1,13,23.6103352677392,17.55107404341063,18.845261999999998
CA,171100,2004,1,14,1.7364525074186865,1.7364525074186865,14.541094
CA,171100,2004,1,15,0,0,0.128106
CA,171100,2004,1,16,0,0,0
CA,171200,2004,1,11,10.065003769930412,8.847321136965581,1.810866
CA,171200,2004,1,12,19.717356216561072,17.60448861126049,17.098489999999998
CA,171200,2004,1,13,7.464805064162004,6.670181818222964,3.824192
CA,171200,2004,1,14,0,0,6.227
CA,171200,2004,1,15,0.29080152397953923,0.29080152397953923,0
CA,171200,2004,1,16,0,0,0
CP,901,2005,1,13,0,0,6.0173241937908575
CP,901,2005,1,14,0,0,10.424982801412055
CP,901,2005,1,16,0,0,0
CP,902,2005,1,10,0,0,3.7255519595427837
CP,902,2005,1,11,0,0,4.179241791146717
CP,902,2005,1,12,1.570407495865109,1.570407495865109,0
CP,902,2005,1,13,1.2976466049382718,1.2976466049382718,70.49396842721625
CP,902,2005,1,16,0,0,0
CP,903,2005,1,12,0.34176665261528283,0.34176665261528283,0
CP,903,2005,1,16,0,0,0
CP,904,2005,1,12,0,0,0.3353453597221454
CP,904,2005,1,13,0,0,1.5327799945253906
CP,904,2005,1,16,0,0,0
CP,905,2005,1,12,0,0,0.47304385863424453
CP,905,2005,1,13,0,0,6.190400282213693
CP,905,2005,1,14,10.69579475308642,10.69579475308642,0.22012504042697575
CP,905,2005,1,16,0,0,0
CP,906,2005,1,12,3.137336417722204,1.8966416810002678,0
CP,906,2005,1,13,0,0,1.6371738479386302
CP,906,2005,1,16,0,0,0
CP,907,2005,1,10,0.03929751681281367,0.03929751681281367,0
CP,907,2005,1,12,1.7363456157906902,1.4882532615047812,3.96150407486612
CP,907,2005,1,16,0,0,0
CP,908,2005,1,10,0.7411631671155815,0.7411631671155815,0
CP,908,2005,1,12,1.1324805723332843,1.1324805723332843,0.826652739295145
CP,908,2005,1,13,0.29660493827160495,0.29660493827160495,3.3019640258174654
CP,908,2005,1,16,0,0,0
CP,909,2005,1,12,0,0,0.2296939857708959
CP,909,2005,1,16,0,0,0
CP,910,2005,1,10,3.505342492871843,1.179570795449012,0
CP,910,2005,1,11,9.808808050256356,2.7980765966459917,0
CP,910,2005,1,12,1.5600043030995467,1.1195683420353422,0
CP,910,2005,1,13,0,0,0.9474041840817183
CP,910,2005,1,16,0,0,0
CP,911,2005,1,13,0.462962962962963,0.462962962962963,4.486636792035749
CP,911,2005,1,14,0.6028163580246915,0.6028163580246915,0.41934380190953463
CP,911,2005,1,15,0,0,0.5863680727431959
CP,911,2005,1,16,0,0,0
CP,912,2005,1,11,0.7192433995176354,0.5261920949928189,0
CP,912,2005,1,12,9.802754842176931,8.23364696953808,0
CP,912,2005,1,13,0,0,1.3976849561021405
CP,912,2005,1,16,0,0,0
CP,913,2005,1,11,0,0,2.2713375255054107
CP,913,2005,1,13,0,0,0.5814657075207974
CP,913,2005,1,14,0,0,1.4476910462464458
CP,913,2005,1,16,0,0,0
CP,914,2005,1,12,0,0,0.9927633428629085
CP,914,2005,1,13,0,0,3.072859502798762
CP,914,2005,1,16,0,0,0
CP,915,2005,1,12,4.6182532251946125,4.313951256205878,0.1785777407766285
CP,915,2005,1,13,0.30246913580246915,0.30246913580246915,1.8632229890251375
CP,915,2005,1,14,0,0,0.9982158733206864
CP,915,2005,1,16,0,0,0
CP,916,2005,1,14,0,0,0.24915608097244188
CP,916,2005,1,16,0,0,0
CP,917,2005,1,12,2.2035029989128625,2.1521844519531097,8.118218564499893
CP,917,2005,1,13,0,0,0.6077753950269762
CP,917,2005,1,14,0,0,0.6235926455441336
CP,917,2005,1,16,0,0,0
CP,918,2005,1,12,67.20423256749407,52.204596337723544,0.6364724066795333
CP,918,2005,1,13,1.4077904410275905,1.0019551532905933,0.1647155417209085
CP,918,2005,1,16,0,0,0
CP,919,2005,1,12,17.370816952146697,11.48489307134467,3.9693832269870897
CP,919,2005,1,13,0,0,2.1018178623541357
CP,919,2005,1,16,0,0,0
CP,920,2005,1,11,3.8761361926277362,2.3458765788794302,0
CP,920,2005,1,12,15.23706688778025,9.309207373832086,0.3584915971248927
CP,920,2005,1,16,0,0,0
CP,921,2005,1,10,0,0,0.29831727450527173
CP,921,2005,1,12,1.979573806413257,0.03929751681281367,0
CP,921,2005,1,16,0,0,0
CP,922,2005,1,12,23.91434559889891,20.342311956906258,5.290536269096275
CP,922,2005,1,13,0,0,17.22360057571687
CP,922,2005,1,16,0,0,0
CP,923,2005,1,12,0,0,14.860955269896882
CP,923,2005,1,13,0.625,0.625,3.9451956053888027
CP,923,2005,1,14,0,0,4.064453744536489
CP,923,2005,1,15,0,0,1.2709504643808165
CP,923,2005,1,16,0,0,0
CP,924,2005,1,13,0,0,1.4466496620509064
CP,924,2005,1,16,0,0,0
CP,925,2005,1,10,0,0,1.3358404890179751
CP,925,2005,1,13,0,0,0.39062714149857103
CP,925,2005,1,16,0,0,0
CP,926,2005,1,12,5.0373406597684065,3.969918956250578,0
CP,926,2005,1,13,0.27222222222222225,0.27222222222222225,0
CP,926,2005,1,16,0,0,0
CP,927,2005,1,12,0.8113678258011022,0.8113678258011022,0
CP,927,2005,1,13,0,0,1.8220293670261056
CP,927,2005,1,14,0,0,0.6100251778645098
CP,927,2005,1,16,0,0,0
CP,928,2005,1,10,0,0,0.513343462125785
CP,928,2005,1,12,0,0,3.9660724111956096
CP,928,2005,1,16,0,0,0
CP,929,2005,1,10,0,0,0.9313216753260743
CP,929,2005,1,13,0,0,0.5389261455709267
CP,929,2005,1,16,0,0,0
CP,930,2005,1,12,0,0,33.62413431054776
CP,930,2005,1,13,0,0,12.800075595682497
CP,930,2005,1,16,0,0,0
CP,931,2005,1,10,0,0,0.1440352234981653
CP,931,2005,1,12,3.080243298808104,2.676949162675175,4.274096172353646
CP,931,2005,1,13,0,0,0.6716240354685952
CP,931,2005,1,16,0,0,0
CP,932,2005,1,11,4.019775791033022,0.1392232118321349,0
CP,932,2005,1,12,4.190166399620509,0.10890912272888112,0
CP,932,2005,1,16,0,0,0
CP,933,2005,1,11,0,0,17.619405165055525
CP,933,2005,1,12,1.1825963056485764,1.1825963056485764,0
CP,933,2005,1,13,0,0,2.1000298253391527
CP,933,2005,1,14,0.5013888888888889,0.5013888888888889,0
CP,933,2005,1,16,0,0,0
CP,934,2005,1,12,90.54810092604302,79.95020805246094,10.666092715817072
CP,934,2005,1,13,0,0,2.6204763136288536
CP,934,2005,1,16,0,0,0
CP,935,2005,1,11,2.46311226662938,2.355963077008077,0
CP,935,2005,1,12,7.177112699031804,6.767577029563222,1.1778841201888706
CP,935,2005,1,13,0,0,1.568285300965768
CP,935,2005,1,16,0,0,0
CP,936,2005,1,12,0,0,3.8253283547305177
CP,936,2005,1,13,1.108177615786841,0.9584020751221042,0
CP,936,2005,1,16,0,0,0
CP,937,2005,1,12,0.03929751681281367,0.03929751681281367,0
CP,937,2005,1,13,0.4654320987654321,0.4654320987654321,0.2591572990013029
CP,937,2005,1,16,0,0,0
CP,938,2005,1,12,1.9046188127884713,0.341442701377354,0.1931472951349792
CP,938,2005,1,13,0,0,0.4381083661876532
CP,938,2005,1,14,0,0,1.460158183455311
CP,938,2005,1,16,0,0,0
CP,939,2005,1,11,0.35829076842589735,0.35829076842589735,0
CP,939,2005,1,12,0,0,2.742151250060528
CP,939,2005,1,13,0,0,1.2367223272368557
CP,939,2005,1,16,0,0,0
CP,940,2005,1,11,4.2114136909689845,2.577155592890647,0
CP,940,2005,1,13,0,0,1.5815973347861085
CP,940,2005,1,16,0,0,0
CP,941,2005,1,12,0.03929751681281367,0.03929751681281367,0.6915184033550822
CP,941,2005,1,16,0,0,0
CP,942,2005,1,12,0,0,0.1598230008777132
CP,942,2005,1,13,0,0,2.315350744335762
CP,942,2005,1,14,0,0,2.628443885162652
CP,942,2005,1,16,0,0,0
CP,943,2005,1,10,0,0,0.27182092379423217
CP,943,2005,1,11,3.37736012731027,2.043990001391201,0
CP,943,2005,1,12,15.741036047851365,10.113117035482626,14.546300052776683
CP,943,2005,1,13,0,0,6.813059611733522
CP,943,2005,1,16,0,0,0
CP,944,2005,1,12,25.81351810808168,21.825442405668422,0
CP,944,2005,1,16,0,0,0
CP,945,2005,1,11,0,0,0.3246367863906537
CP,945,2005,1,12,2.395138888888889,2.395138888888889,0
CP,945,2005,1,13,0,0,0.528217572239435
CP,945,2005,1,14,0,0,0.1675842604482439
CP,945,2005,1,16,0,0,0
CP,946,2005,1,13,0,0,0.4145102073415586
CP,946,2005,1,16,0,0,0
CP,947,2005,1,11,0.20668520860127898,0.20668520860127898,0
CP,947,2005,1,12,0.1673876917884653,0.1673876917884653,0
CP,947,2005,1,13,0.21267361111111113,0.21267361111111113,0.9324318301760363
CP,947,2005,1,16,0,0,0
CP,948,2005,1,11,0.35829076842589735,0.35829076842589735,0
CP,948,2005,1,12,0.9104938271604939,0.9104938271604939,0.8591026638033259
CP,948,2005,1,13,0.3940034700296026,0.3940034700296026,0.5922528758859148
CP,948,2005,1,14,0.5500000000000002,0.5500000000000002,0
CP,948,2005,1,16,0,0,0
CP,949,2005,1,12,0,0,1.2633562192567402
CP,949,2005,1,13,0,0,32.5061003084648
CP,949,2005,1,15,0,0,0.6984937125893564
CP,949,2005,1,16,0,0,0
CP,950,2005,1,12,0,0,25.0570398602535
CP,950,2005,1,13,57.80504003132439,45.56070596819469,0.6546868057222726
CP,950,2005,1,16,0,0,0
CP,951,2005,1,12,0,0,0.20694072353627677
CP,951,2005,1,16,0,0,0
CP,952,2005,1,12,1.6273674841371366,1.6273674841371366,0.44072165105570527
CP,952,2005,1,13,0.22685185185185186,0.22685185185185186,0.13848444924835535
CP,952,2005,1,16,0,0,0
CP,953,2005,1,12,0,0,0.6625463090848352
CP,953,2005,1,16,0,0,0
CP,954,2005,1,16,0,0,0
CP,955,2005,1,13,0,0,2.3640010701500254
CP,955,2005,1,14,0,0,1.3202197260848816
CP,955,2005,1,16,0,0,0
CP,956,2005,1,11,0,0,0.3270830568122514
CP,956,2005,1,12,0,0,1.9819800848334606
CP,956,2005,1,13,0,0,0.3387151217888442
CP,956,2005,1,16,0,0,0
CP,957,2005,1,10,0.03929751681281367,0.03929751681281367,0
CP,957,2005,1,11,4.740740740740741,4.740740740740741,0
CP,957,2005,1,12,0,0,1.0998392517986224
CP,957,2005,1,13,0,0,1.9729023584497005
CP,957,2005,1,16,0,0,0
CP,958,2005,1,10,0.7411631671155815,0.7411631671155815,0
CP,958,2005,1,12,0.03929751681281367,0.03929751681281367,0
CP,958,2005,1,13,0,0,1.3084894173162567
CP,958,2005,1,16,0,0,0
CP,959,2005,1,11,0.760861047101664,0.7572854382393247,0
CP,959,2005,1,12,0,0,1.513573333183128
CP,959,2005,1,13,0,0,0.8612345540904212
CP,959,2005,1,16,0,0,0
CP,960,2005,1,12,0.6012020170733502,0.6012020170733502,19.08208821396606
CP,960,2005,1,13,0,0,0.9612565587582351
CP,960,2005,1,14,0,0,0.2654252529329467
CP,960,2005,1,16,0,0,0
CP,961,2005,1,11,0.1673876917884653,0.1673876917884653,0
CP,961,2005,1,12,0.154320987654321,0.154320987654321,0
CP,961,2005,1,13,0.8356481481481481,0.8356481481481481,17.46696027295942
CP,961,2005,1,16,0,0,0
CP,962,2005,1,11,0.22222222222222224,0.22222222222222224,0
CP,962,2005,1,16,0,0,0
CP,963,2005,1,11,0,0,1.2172798807937162
CP,963,2005,1,12,3.8761361926277362,2.3458765788794302,0.3245287182194185
CP,963,2005,1,13,0,0,1.4980409896628635
CP,963,2005,1,14,17.9609375,17.9609375,0
CP,963,2005,1,16,0,0,0
CP,964,2005,1,11,4.0841793030004405,2.573378268456742,0
CP,964,2005,1,12,0,0,0.7515551846658581
CP,964,2005,1,13,0,0,4.30508226436055
CP,964,2005,1,16,0,0,0
CP,965,2005,1,12,0.954159911976674,0.827079495566126,0
CP,965,2005,1,13,0,0,23.696117731129746
CP,965,2005,1,14,0,0,1.2864926322802843
CP,965,2005,1,16,0,0,0
CP,966,2005,1,11,5.418154516593997,3.526563642778665,0
CP,966,2005,1,12,7.570168798257497,4.676344138235724,1.011871760413139
CP,966,2005,1,16,0,0,0
CA,111000,2005,1,10,4.52015091933817,4.489339925019367,1.2322551020408163
CA,111000,2005,1,11,1.4827495868875256,1.1688098345204487,0.8238806122448981
CA,111000,2005,1,12,14.477821120472084,11.8680328127947,2.0542469387755102
CA,111000,2005,1,13,3.149806317172178,2.716239332613869,9.62785612244898
CA,111000,2005,1,14,0,0,2.643888775510204
CA,111000,2005,1,15,0,0,1.1063632653061224
CA,111000,2005,1,16,0,0,0
CA,111000,2005,1,,0.1442153454585761,0.01739061341676504,0
CA,121000,2005,1,10,9.53116022840492,7.231733688951756,0
CA,121000,2005,1,11,0.663723298411639,0.6515025205095911,0
CA,121000,2005,1,12,6.975002964827877,5.5309471745698655,5.2173897959183675
CA,121000,2005,1,13,1.792010054729485,1.604798418031043,1.112734693877551
CA,121000,2005,1,14,0,0,0.2623795918367347
CA,121000,2005,1,15,0,0,0.021177551020408164
CA,121000,2005,1,16,0,0,0
CP,1003,2006,1,11,7.715299049421336,7.395906979169521,0
CP,1003,2006,1,12,8.109720256773938,8.109720256773938,4.285073540700137
CP,1003,2006,1,13,0.588,0.588,0.796934778155791
CP,1003,2006,1,14,0.6256944444444444,0.6256944444444444,0.36326938921899454
CP,1003,2006,1,15,0,0,0.38178795104186486
CP,1003,2006,1,16,0,0,0
CP,1004,2006,1,11,0.8463446335729459,0.8463446335729459,0
CP,1004,2006,1,12,10.289983333333332,10.289983333333332,0.9245133805382542
CP,1004,2006,1,13,2.802375,2.802375,1.216693561842869
CP,1004,2006,1,15,0,0,2.5263053162392994
CP,1004,2006,1,16,0,0,0
CP,1005,2006,1,11,0.5947968149727386,0.5947968149727386,0
CP,1005,2006,1,12,2.6816748838303908,2.6816748838303908,0
CP,1005,2006,1,13,3.618361111111111,3.618361111111111,4.503377534198007
CP,1005,2006,1,14,0.9488055555555557,0.9488055555555557,1.6212300594173352
CP,1005,2006,1,16,0,0,0
CP,1008,2006,1,11,0.8166520204861292,0.8166520204861292,0
CP,1008,2006,1,12,5.486312779886694,5.486312779886694,2.8007733207660426
CP,1008,2006,1,13,7.160382332228348,7.079332928617227,3.801171778170512
CP,1008,2006,1,14,3.1684166666666664,3.1684166666666664,2.816646373757074
CP,1008,2006,1,16,0,0,0
CP,1009,2006,1,10,1.1377777777777778,1.1377777777777778,16.330839195788194
CP,1009,2006,1,12,2.463469763255802,2.463469763255802,4.363448508231613
CP,1009,2006,1,13,9.263424506237694,8.802449488119446,2.1518738603447933
CP,1009,2006,1,14,0.6183333333333333,0.6183333333333333,1.688923961879088
CP,1009,2006,1,16,0,0,0
CP,1011,2006,1,10,0,0,0.5848555113210707
CP,1011,2006,1,11,0,0,3.047852527974927
CP,1011,2006,1,12,0,0,0.6359831525952138
CP,1011,2006,1,13,1.7635555555555555,1.7635555555555555,5.5817406930584275
CP,1011,2006,1,16,0,0,0
CP,1018,2006,1,11,1.8998667432111946,1.8998667432111946,0
CP,1018,2006,1,12,2.032471698489611,2.032471698489611,0
CP,1018,2006,1,13,5.367160334739071,5.367160334739071,2.627485418727587
CP,1018,2006,1,14,0.1445,0.1445,0
CP,1018,2006,1,15,0,0,4.237949530438884
CP,1018,2006,1,16,0,0,0
CP,1019,2006,1,12,5.552199708920125,5.552199708920125,0
CP,1019,2006,1,13,3.752983042253459,3.752983042253459,0.6584487570067631
CP,1019,2006,1,14,1.5030277777777776,1.5030277777777776,0.33380096731140185
CP,1019,2006,1,15,0,0,0.8406634829644174
CP,1019,2006,1,16,0,0,0
CP,1022,2006,1,10,2.7227888888888887,2.7227888888888887,0.6975655052422378
CP,1022,2006,1,12,4.172457278844147,3.5454037589099334,0
CP,1022,2006,1,13,1.5682736515460771,1.1840018382796589,0
CP,1022,2006,1,16,0,0,0
CP,1023,2006,1,11,0.3141471060526129,0.3141471060526129,0
CP,1023,2006,1,12,7.877255715054866,7.877255715054866,2.2408025689915183
CP,1023,2006,1,13,4.441650747522377,4.441650747522377,1.8679414418688518
CP,1023,2006,1,14,0.9316222222222222,0.9316222222222222,2.78787116004606
CP,1023,2006,1,16,0,0,0
CP,1024,2006,1,10,0,0,0.4432146855223102
CP,1024,2006,1,12,1.997714445936756,1.997714445936756,3.0250332459120624
CP,1024,2006,1,13,10.102138888888888,10.102138888888888,5.59588779911104
CP,1024,2006,1,14,0.4504166666666667,0.4504166666666667,0.4776628887604226
CP,1024,2006,1,16,0,0,0
CP,1026,2006,1,11,9.43410776872404,8.930617546061535,0.26510262031991344
CP,1026,2006,1,13,5.0997686604738215,5.0997686604738215,0
CP,1026,2006,1,16,0,0,0
CP,1027,2006,1,10,0.1668519938071542,0.1668519938071542,0
CP,1027,2006,1,11,0.2360023115660035,0.2360023115660035,0
CP,1027,2006,1,12,9.242939821900332,8.632012362149238,0
CP,1027,2006,1,13,4.288309416608983,4.105313616977794,0.9025712190506515
CP,1027,2006,1,14,1.065388888888889,1.065388888888889,1.2397957860267859
CP,1027,2006,1,16,0,0,0
CP,1028,2006,1,10,0.3555555555555555,0.3555555555555555,0
CP,1028,2006,1,11,2.844444444444444,2.844444444444444,0
CP,1028,2006,1,12,5.308094092131558,5.308094092131558,0.6633719499130724
CP,1028,2006,1,13,2.4945555555555554,2.4945555555555554,2.0115487154089258
CP,1028,2006,1,14,2.2870277777777774,2.2870277777777774,0.7855463577834375
CP,1028,2006,1,16,0,0,0
CP,1029,2006,1,11,0.8082518852361291,0.8082518852361291,0
CP,1029,2006,1,12,6.198449757561482,6.198449757561482,0
CP,1029,2006,1,13,3.273549768780877,3.115781712544521,0.7287032856640389
CP,1029,2006,1,14,0.6329722222222222,0.6329722222222222,0.9864069695184357
CP,1029,2006,1,16,0,0,0
CP,1032,2006,1,12,9.998258708555712,9.815262908924522,2.1531470998895283
CP,1032,2006,1,13,6.2090555555555556,6.2090555555555556,2.553750701981368
CP,1032,2006,1,14,0.28311111111111104,0.28311111111111104,0.2765334820104247
CP,1032,2006,1,16,0,0,0
CP,1035,2006,1,11,3.24631588084099,3.24631588084099,0
CP,1035,2006,1,12,26.73106014407434,24.190403648554387,0
CP,1035,2006,1,13,8.833705329355025,8.243543775385664,0.8634686179212295
CP,1035,2006,1,14,1.0860833333333333,1.0860833333333333,1.9842589478334354
CP,1035,2006,1,16,0,0,0
CP,1037,2006,1,11,16.094486579336877,15.748900715590748,0
CP,1037,2006,1,12,21.469312161856898,19.45068460923841,14.413312147204937
CP,1037,2006,1,13,0.5511111111111111,0.5511111111111111,14.311509572050333
CP,1037,2006,1,14,0,0,0.913591814665637
CP,1037,2006,1,16,0,0,0
CP,1041,2006,1,12,32.260871805439976,27.371516773658563,1.5721961898389791
CP,1041,2006,1,13,3.371666666666666,3.371666666666666,8.230163828743882
