plot_id,XY_co,XLambert72,YLambert72,Z_m_TAW,LatLon_co,XLon_wgs84,YLat_wgs84,Provincie,Gemeente,Deelgemeen,IFBL_kwa_1,UTM1,Topokaart,survey_Y1,survey_Y2,survey_Y3,survey_Y4,survey_Y5
754,Belge_Lambert_1972 - EPSG:31370,124252.585,206796.155,4.32,GCS_WGS_1984 - EPSG:4326,4.000623,51.170603,Oost-Vlaanderen,Sint-Niklaas,Sinaai,c3-37-43,ES6969,14/8,2003,2013,0,0,0
755,Belge_Lambert_1972 - EPSG:31370,124100.218,206743.844,4.47,GCS_WGS_1984 - EPSG:4326,3.998448,51.170126,Oost-Vlaanderen,Sint-Niklaas,Sinaai,c3-37-43,ES6969,14/8,2003,2013,0,0,0
756,Belge_Lambert_1972 - EPSG:31370,124182.592,206806.242,4.77,GCS_WGS_1984 - EPSG:4326,3.999621,51.17069,Oost-Vlaanderen,Sint-Niklaas,Sinaai,c3-37-43,ES6969,14/8,2003,2013,0,0,0
757,Belge_Lambert_1972 - EPSG:31370,124264.225,206867.277,4.13,GCS_WGS_1984 - EPSG:4326,4.000784,51.171243,Oost-Vlaanderen,Sint-Niklaas,Sinaai,c3-37-43,ES6969,14/8,2003,2013,0,0,0
758,Belge_Lambert_1972 - EPSG:31370,124193.676,206877.342,4.31,GCS_WGS_1984 - EPSG:4326,3.999775,51.17133,Oost-Vlaanderen,Sint-Niklaas,Sinaai,c3-37-43,ES6969,14/8,2003,2013,0,0,0
759,Belge_Lambert_1972 - EPSG:31370,124195.482,206538.347,4.56,GCS_WGS_1984 - EPSG:4326,3.999825,51.168283,Oost-Vlaanderen,Sint-Niklaas,Sinaai,c3-37-43,ES6969,14/8,2003,2013,0,0,0
760,Belge_Lambert_1972 - EPSG:31370,124276.363,206589.8,4.66,GCS_WGS_1984 - EPSG:4326,4.000977,51.168749,Oost-Vlaanderen,Sint-Niklaas,Sinaai,c3-37-43,ES6969,14/8,2003,2013,0,0,0
761,Belge_Lambert_1972 - EPSG:31370,124209.83,206607.341,4.32,GCS_WGS_1984 - EPSG:4326,4.000025,51.168904,Oost-Vlaanderen,Sint-Niklaas,Sinaai,c3-37-43,ES6969,14/8,2003,2013,0,0,0
762,Belge_Lambert_1972 - EPSG:31370,124291.66,206659.682,4.23,GCS_WGS_1984 - EPSG:4326,4.001191,51.169378,Oost-Vlaanderen,Sint-Niklaas,Sinaai,c3-37-43,ES6969,14/8,2003,2013,0,0,0
763,Belge_Lambert_1972 - EPSG:31370,123967.922,206588.52,4.45,GCS_WGS_1984 - EPSG:4326,3.996567,51.168724,Oost-Vlaanderen,Sint-Niklaas,Sinaai,c3-37-34,ES6969,14/8,2003,2013,0,0,0
764,Belge_Lambert_1972 - EPSG:31370,123861.555,206570.279,4.38,GCS_WGS_1984 - EPSG:4326,3.995048,51.168555,Oost-Vlaanderen,Sint-Niklaas,Sinaai,c3-37-34,ES6969,14/8,2003,2013,0,0,0
765,Belge_Lambert_1972 - EPSG:31370,123794.766,206582.964,4.44,GCS_WGS_1984 - EPSG:4326,3.994092,51.168666,Oost-Vlaanderen,Sint-Niklaas,Sinaai,c3-37-34,ES6969,14/8,2003,2013,0,0,0
766,Belge_Lambert_1972 - EPSG:31370,123868.401,206637.423,4.3,GCS_WGS_1984 - EPSG:4326,3.995141,51.169159,Oost-Vlaanderen,Sint-Niklaas,Sinaai,c3-37-34,ES6969,14/8,2003,2013,0,0,0
767,Belge_Lambert_1972 - EPSG:31370,123751.739,206576.122,4.44,GCS_WGS_1984 - EPSG:4326,3.993478,51.168603,Oost-Vlaanderen,Sint-Niklaas,Sinaai,c3-37-34,ES6969,14/8,2003,2013,0,0,0
768,Belge_Lambert_1972 - EPSG:31370,123815.673,206626.103,4.31,GCS_WGS_1984 - EPSG:4326,3.994388,51.169055,Oost-Vlaanderen,Sint-Niklaas,Sinaai,c3-37-34,ES6969,14/8,2003,2013,0,0,0
801,Belge_Lambert_1972 - EPSG:31370,143619.059,154753.104,117.9,GCS_WGS_1984 - EPSG:4326,4.278421,50.703312,Vlaams-Brabant,Halle,Halle,f4-14-34,ES9017,39/2,2004,2013,0,0,0
802,Belge_Lambert_1972 - EPSG:31370,143521.419,154778.281,118.31,GCS_WGS_1984 - EPSG:4326,4.277038,50.703537,Vlaams-Brabant,Halle,Halle,f4-14-34,ES9017,39/2,2004,2013,0,0,0
803,Belge_Lambert_1972 - EPSG:31370,143680.657,154789.587,116.79,GCS_WGS_1984 - EPSG:4326,4.279292,50.703641,Vlaams-Brabant,Halle,Halle,f4-14-34,ES9017,39/2,2004,2013,0,0,0
804,Belge_Lambert_1972 - EPSG:31370,143583.595,154814.281,118.03,GCS_WGS_1984 - EPSG:4326,4.277917,50.703862,Vlaams-Brabant,Halle,Halle,f4-14-34,ES9017,39/2,2004,2013,0,0,0
805,Belge_Lambert_1972 - EPSG:31370,143741.421,154825.089,115.88,GCS_WGS_1984 - EPSG:4326,4.280151,50.703961,Vlaams-Brabant,Halle,Halle,f4-14-34,ES9017,39/2,2004,2013,0,0,0
806,Belge_Lambert_1972 - EPSG:31370,143486.583,154839.699,116.29,GCS_WGS_1984 - EPSG:4326,4.276544,50.704089,Vlaams-Brabant,Halle,Halle,f4-14-34,ES9017,39/2,2004,2013,0,0,0
807,Belge_Lambert_1972 - EPSG:31370,143644.055,154849.133,117.6,GCS_WGS_1984 - EPSG:4326,4.278773,50.704176,Vlaams-Brabant,Halle,Halle,f4-14-34,ES9017,39/2,2004,2013,0,0,0
808,Belge_Lambert_1972 - EPSG:31370,143547.684,154875.111,117.38,GCS_WGS_1984 - EPSG:4326,4.277408,50.704408,Vlaams-Brabant,Halle,Halle,f4-14-34,ES9017,39/2,2004,2013,0,0,0
809,Belge_Lambert_1972 - EPSG:31370,143705.386,154885.938,116.85,GCS_WGS_1984 - EPSG:4326,4.27964,50.704507,Vlaams-Brabant,Halle,Halle,f4-14-34,ES9017,39/2,2004,2013,0,0,0
810,Belge_Lambert_1972 - EPSG:31370,143450.995,154900.145,111.2,GCS_WGS_1984 - EPSG:4326,4.276039,50.704632,Vlaams-Brabant,Halle,Halle,f4-14-34,ES9017,39/2,2004,2013,0,0,0
811,Belge_Lambert_1972 - EPSG:31370,143608.86,154910.318,116.97,GCS_WGS_1984 - EPSG:4326,4.278273,50.704725,Vlaams-Brabant,Halle,Halle,f4-14-34,ES9017,39/2,2004,2013,0,0,0
812,Belge_Lambert_1972 - EPSG:31370,143512.203,154935.501,114.96,GCS_WGS_1984 - EPSG:4326,4.276905,50.704951,Vlaams-Brabant,Halle,Halle,f4-14-34,ES9017,39/2,2004,2013,0,0,0
813,Belge_Lambert_1972 - EPSG:31370,143669.963,154945.175,117.18,GCS_WGS_1984 - EPSG:4326,4.279138,50.705039,Vlaams-Brabant,Halle,Halle,f4-14-34,ES9017,39/2,2004,2013,0,0,0
814,Belge_Lambert_1972 - EPSG:31370,143416.182,154960.704,97.77,GCS_WGS_1984 - EPSG:4326,4.275545,50.705176,Vlaams-Brabant,Halle,Halle,f4-14-34,ES9017,39/2,2004,2013,0,0,0
815,Belge_Lambert_1972 - EPSG:31370,143573.173,154971.581,116.2,GCS_WGS_1984 - EPSG:4326,4.277767,50.705276,Vlaams-Brabant,Halle,Halle,f4-14-34,ES9017,39/2,2004,2013,0,0,0
816,Belge_Lambert_1972 - EPSG:31370,143477.169,154996.634,110.31,GCS_WGS_1984 - EPSG:4326,4.276408,50.7055,Vlaams-Brabant,Halle,Halle,f4-14-34,ES9017,39/2,2004,2013,0,0,0
817,Belge_Lambert_1972 - EPSG:31370,143635.052,155006.683,115.73,GCS_WGS_1984 - EPSG:4326,4.278643,50.705592,Vlaams-Brabant,Halle,Halle,f4-14-34,ES9017,39/2,2004,2013,0,0,0
818,Belge_Lambert_1972 - EPSG:31370,143380.908,155021.999,94.42,GCS_WGS_1984 - EPSG:4326,4.275044,50.705727,Vlaams-Brabant,Halle,Halle,f4-14-34,ES9017,39/2,2004,2013,0,0,0
819,Belge_Lambert_1972 - EPSG:31370,143538.383,155031.519,113.1,GCS_WGS_1984 - EPSG:4326,4.277274,50.705814,Vlaams-Brabant,Halle,Halle,f4-14-34,ES9017,39/2,2004,2013,0,0,0
820,Belge_Lambert_1972 - EPSG:31370,143696.479,155041.82,115.48,GCS_WGS_1984 - EPSG:4326,4.279512,50.705908,Vlaams-Brabant,Halle,Halle,f4-14-34,ES9017,39/2,2004,2013,0,0,0
821,Belge_Lambert_1972 - EPSG:31370,143441.611,155057.075,102.38,GCS_WGS_1984 - EPSG:4326,4.275903,50.706043,Vlaams-Brabant,Halle,Halle,f4-14-34,ES9017,39/2,2004,2013,0,0,0
822,Belge_Lambert_1972 - EPSG:31370,143599.8,155065.155,114.75,GCS_WGS_1984 - EPSG:4326,4.278143,50.706117,Vlaams-Brabant,Halle,Halle,f4-14-34,ES9017,39/2,2004,2013,0,0,0
823,Belge_Lambert_1972 - EPSG:31370,143502.949,155091.618,107.93,GCS_WGS_1984 - EPSG:4326,4.276771,50.706354,Vlaams-Brabant,Halle,Halle,f4-14-34,ES9017,39/2,2004,2013,0,0,0
824,Belge_Lambert_1972 - EPSG:31370,143659.776,155102.912,113.85,GCS_WGS_1984 - EPSG:4326,4.278991,50.706457,Vlaams-Brabant,Halle,Halle,f4-14-34,ES9017,39/2,2004,2013,0,0,0
825,Belge_Lambert_1972 - EPSG:31370,143406.576,155117.254,92.06,GCS_WGS_1984 - EPSG:4326,4.275406,50.706583,Vlaams-Brabant,Halle,Halle,f4-14-34,ES9017,39/2,2004,2013,0,0,0
826,Belge_Lambert_1972 - EPSG:31370,143468.004,155153.596,99.59,GCS_WGS_1984 - EPSG:4326,4.276275,50.706911,Vlaams-Brabant,Halle,Halle,f4-14-34,ES9018,39/2,2004,2013,0,0,0
827,Belge_Lambert_1972 - EPSG:31370,143624.726,155163.085,111.58,GCS_WGS_1984 - EPSG:4326,4.278494,50.706998,Vlaams-Brabant,Halle,Halle,f4-14-34,ES9018,39/2,2004,2013,0,0,0
828,Belge_Lambert_1972 - EPSG:31370,143529,155188.977,104.23,GCS_WGS_1984 - EPSG:4326,4.277138,50.707229,Vlaams-Brabant,Halle,Halle,f4-14-32,ES9018,39/2,2004,2013,0,0,0
829,Belge_Lambert_1972 - EPSG:31370,143432.747,155213.078,83.6,GCS_WGS_1984 - EPSG:4326,4.275775,50.707445,Vlaams-Brabant,Halle,Halle,f4-14-32,ES9018,39/2,2004,2013,0,0,0
830,Belge_Lambert_1972 - EPSG:31370,143589.822,155224.303,106.22,GCS_WGS_1984 - EPSG:4326,4.277999,50.707548,Vlaams-Brabant,Halle,Halle,f4-14-32,ES9018,39/2,2004,2013,0,0,0
831,Belge_Lambert_1972 - EPSG:31370,143493.924,155250.062,94.89,GCS_WGS_1984 - EPSG:4326,4.27664,50.707778,Vlaams-Brabant,Halle,Halle,f4-14-32,ES9018,39/2,2004,2013,0,0,0
832,Belge_Lambert_1972 - EPSG:31370,143555.058,155283.988,93.64,GCS_WGS_1984 - EPSG:4326,4.277505,50.708084,Vlaams-Brabant,Halle,Halle,f4-14-32,ES9018,39/2,2004,2013,0,0,0
833,Belge_Lambert_1972 - EPSG:31370,143459.968,155310.662,80.78,GCS_WGS_1984 - EPSG:4326,4.276159,50.708323,Vlaams-Brabant,Halle,Halle,f4-14-32,ES9018,39/2,2004,2013,0,0,0
841,Belge_Lambert_1972 - EPSG:31370,129902.056,155909.171,58.35,GCS_WGS_1984 - EPSG:4326,4.084179,50.713395,Vlaams-Brabant,Pepingen,Heikruis,f3-18-42,ES7618,38/4,2005,2015,0,0,0
842,Belge_Lambert_1972 - EPSG:31370,129895.859,155979.097,62.32,GCS_WGS_1984 - EPSG:4326,4.084088,50.714023,Vlaams-Brabant,Pepingen,Heikruis,f3-18-42,ES7618,38/4,2005,2015,0,0,0
843,Belge_Lambert_1972 - EPSG:31370,129741.731,156106.838,66.62,GCS_WGS_1984 - EPSG:4326,4.081898,50.715166,Vlaams-Brabant,Pepingen,Heikruis,f3-18-42,ES7618,38/4,2005,2015,0,0,0
844,Belge_Lambert_1972 - EPSG:31370,129889.595,156049.18,66.31,GCS_WGS_1984 - EPSG:4326,4.083995,50.714653,Vlaams-Brabant,Pepingen,Heikruis,f3-18-42,ES7618,38/4,2005,2015,0,0,0
845,Belge_Lambert_1972 - EPSG:31370,129813.274,156113.738,67.65,GCS_WGS_1984 - EPSG:4326,4.082911,50.715231,Vlaams-Brabant,Pepingen,Heikruis,f3-18-42,ES7618,38/4,2005,2015,0,0,0
846,Belge_Lambert_1972 - EPSG:31370,129734.998,156178.197,66.2,GCS_WGS_1984 - EPSG:4326,4.081799,50.715807,Vlaams-Brabant,Pepingen,Heikruis,f3-18-24,ES7618,38/4,2005,2015,0,0,0
847,Belge_Lambert_1972 - EPSG:31370,129659.579,156241.645,65.05,GCS_WGS_1984 - EPSG:4326,4.080728,50.716375,Vlaams-Brabant,Pepingen,Heikruis,f3-18-24,ES7618,38/4,2005,2015,0,0,0
848,Belge_Lambert_1972 - EPSG:31370,129808.021,156185.341,67.33,GCS_WGS_1984 - EPSG:4326,4.082833,50.715874,Vlaams-Brabant,Pepingen,Heikruis,f3-18-24,ES7618,38/4,2005,2015,0,0,0
849,Belge_Lambert_1972 - EPSG:31370,129729.834,156247.981,65.42,GCS_WGS_1984 - EPSG:4326,4.081722,50.716435,Vlaams-Brabant,Pepingen,Heikruis,f3-18-24,ES7618,38/4,2005,2015,0,0,0
850,Belge_Lambert_1972 - EPSG:31370,129652.164,156311.565,64.37,GCS_WGS_1984 - EPSG:4326,4.080619,50.717003,Vlaams-Brabant,Pepingen,Heikruis,f3-18-24,ES7618,38/4,2005,2015,0,0,0
851,Belge_Lambert_1972 - EPSG:31370,129953.871,156126.281,68.65,GCS_WGS_1984 - EPSG:4326,4.084901,50.715348,Vlaams-Brabant,Pepingen,Heikruis,f3-18-42,ES7618,38/4,2005,2015,0,0,0
852,Belge_Lambert_1972 - EPSG:31370,129876.692,156190.255,67.46,GCS_WGS_1984 - EPSG:4326,4.083805,50.715921,Vlaams-Brabant,Pepingen,Heikruis,f3-18-24,ES7618,38/4,2005,2015,0,0,0
853,Belge_Lambert_1972 - EPSG:31370,129800.163,156254.397,64.93,GCS_WGS_1984 - EPSG:4326,4.082718,50.716495,Vlaams-Brabant,Pepingen,Heikruis,f3-18-24,ES7618,38/4,2005,2015,0,0,0
854,Belge_Lambert_1972 - EPSG:31370,129722.717,156319.294,64.46,GCS_WGS_1984 - EPSG:4326,4.081617,50.717075,Vlaams-Brabant,Pepingen,Heikruis,f3-18-24,ES7618,38/4,2005,2015,0,0,0
855,Belge_Lambert_1972 - EPSG:31370,129869.917,156260.79,65.1,GCS_WGS_1984 - EPSG:4326,4.083705,50.716555,Vlaams-Brabant,Pepingen,Heikruis,f3-18-24,ES7618,38/4,2005,2015,0,0,0
856,Belge_Lambert_1972 - EPSG:31370,129792.979,156325.095,63.9,GCS_WGS_1984 - EPSG:4326,4.082612,50.71713,Vlaams-Brabant,Pepingen,Heikruis,f3-18-24,ES7618,38/4,2005,2015,0,0,0
857,Belge_Lambert_1972 - EPSG:31370,130018.1,156202.628,68.29,GCS_WGS_1984 - EPSG:4326,4.085806,50.716037,Vlaams-Brabant,Pepingen,Heikruis,f4-11-13,ES7618,39/1,2005,2015,0,0,0
858,Belge_Lambert_1972 - EPSG:31370,129941.767,156268.03,65.64,GCS_WGS_1984 - EPSG:4326,4.084722,50.716622,Vlaams-Brabant,Pepingen,Heikruis,f3-18-24,ES7618,38/4,2005,2015,0,0,0
859,Belge_Lambert_1972 - EPSG:31370,129864.088,156329.521,62.26,GCS_WGS_1984 - EPSG:4326,4.083619,50.717172,Vlaams-Brabant,Pepingen,Heikruis,f3-18-24,ES7618,38/4,2005,2015,0,0,0
860,Belge_Lambert_1972 - EPSG:31370,129934.219,156336.428,61.99,GCS_WGS_1984 - EPSG:4326,4.084611,50.717237,Vlaams-Brabant,Pepingen,Heikruis,f3-18-24,ES7618,38/4,2005,2015,0,0,0
861,Belge_Lambert_1972 - EPSG:31370,129858.827,156399.766,59.99,GCS_WGS_1984 - EPSG:4326,4.08354,50.717804,Vlaams-Brabant,Pepingen,Heikruis,f3-18-24,ES7619,38/4,2005,2015,0,0,0
862,Belge_Lambert_1972 - EPSG:31370,130082.41,156278.327,67.37,GCS_WGS_1984 - EPSG:4326,4.086713,50.71672,Vlaams-Brabant,Pepingen,Heikruis,f4-11-13,ES7618,39/1,2005,2015,0,0,0
863,Belge_Lambert_1972 - EPSG:31370,130006.561,156343.377,62.93,GCS_WGS_1984 - EPSG:4326,4.085635,50.717302,Vlaams-Brabant,Pepingen,Heikruis,f3-18-24,ES7618,39/1,2005,2015,0,0,0
864,Belge_Lambert_1972 - EPSG:31370,129928.224,156405.957,57.16,GCS_WGS_1984 - EPSG:4326,4.084523,50.717862,Vlaams-Brabant,Pepingen,Heikruis,f3-18-24,ES7619,38/4,2005,2015,0,0,0
865,Belge_Lambert_1972 - EPSG:31370,129999.349,156411.283,62.71,GCS_WGS_1984 - EPSG:4326,4.08553,50.717912,Vlaams-Brabant,Pepingen,Heikruis,f3-18-24,ES7619,38/4,2005,2015,0,0,0
866,Belge_Lambert_1972 - EPSG:31370,129923.828,156476.636,56.51,GCS_WGS_1984 - EPSG:4326,4.084457,50.718497,Vlaams-Brabant,Pepingen,Heikruis,f3-18-24,ES7619,38/4,2005,2015,0,0,0
867,Belge_Lambert_1972 - EPSG:31370,130070.631,156418.325,66.55,GCS_WGS_1984 - EPSG:4326,4.086539,50.717978,Vlaams-Brabant,Pepingen,Heikruis,f4-11-13,ES7619,39/1,2005,2015,0,0,0
868,Belge_Lambert_1972 - EPSG:31370,129993.697,156482.822,62.39,GCS_WGS_1984 - EPSG:4326,4.085446,50.718555,Vlaams-Brabant,Pepingen,Heikruis,f3-18-24,ES7619,38/4,2005,2015,0,0,0
869,Belge_Lambert_1972 - EPSG:31370,129919.403,156545.703,55.34,GCS_WGS_1984 - EPSG:4326,4.08439,50.719118,Vlaams-Brabant,Pepingen,Heikruis,f3-18-24,ES7619,38/4,2005,2015,0,0,0
870,Belge_Lambert_1972 - EPSG:31370,129986.771,156553.275,60.08,GCS_WGS_1984 - EPSG:4326,4.085344,50.719188,Vlaams-Brabant,Pepingen,Heikruis,f3-18-24,ES7619,38/4,2005,2015,0,0,0
871,Belge_Lambert_1972 - EPSG:31370,130133.673,156495.844,69.66,GCS_WGS_1984 - EPSG:4326,4.087427,50.718677,Vlaams-Brabant,Pepingen,Heikruis,f4-11-13,ES7619,39/1,2005,2015,0,0,0
872,Belge_Lambert_1972 - EPSG:31370,130056.798,156560.163,63.87,GCS_WGS_1984 - EPSG:4326,4.086335,50.719252,Vlaams-Brabant,Pepingen,Heikruis,f4-11-13,ES7619,39/1,2005,2015,0,0,0
873,Belge_Lambert_1972 - EPSG:31370,129978.503,156622.647,57.94,GCS_WGS_1984 - EPSG:4326,4.085223,50.719811,Vlaams-Brabant,Pepingen,Heikruis,f3-18-24,ES7619,38/4,2005,2015,0,0,0
874,Belge_Lambert_1972 - EPSG:31370,130126.396,156568.096,67.84,GCS_WGS_1984 - EPSG:4326,4.08732,50.719326,Vlaams-Brabant,Pepingen,Heikruis,f4-11-13,ES7619,39/1,2005,2015,0,0,0
875,Belge_Lambert_1972 - EPSG:31370,130049.273,156630.462,63.11,GCS_WGS_1984 - EPSG:4326,4.086225,50.719884,Vlaams-Brabant,Pepingen,Heikruis,f4-11-13,ES7619,39/1,2005,2015,0,0,0
876,Belge_Lambert_1972 - EPSG:31370,130197.242,156570.833,71.57,GCS_WGS_1984 - EPSG:4326,4.088323,50.719353,Vlaams-Brabant,Pepingen,Heikruis,f4-11-13,ES7619,39/1,2005,2015,0,0,0
877,Belge_Lambert_1972 - EPSG:31370,130118.86,156636.8,67.49,GCS_WGS_1984 - EPSG:4326,4.08721,50.719943,Vlaams-Brabant,Pepingen,Heikruis,f4-11-13,ES7619,39/1,2005,2015,0,0,0
878,Belge_Lambert_1972 - EPSG:31370,130042.962,156699.569,60.84,GCS_WGS_1984 - EPSG:4326,4.086132,50.720505,Vlaams-Brabant,Pepingen,Heikruis,f4-11-13,ES7619,39/1,2005,2015,0,0,0
879,Belge_Lambert_1972 - EPSG:31370,130188.795,156645.501,65.07,GCS_WGS_1984 - EPSG:4326,4.0882,50.720024,Vlaams-Brabant,Pepingen,Heikruis,f4-11-13,ES7619,39/1,2005,2015,0,0,0
880,Belge_Lambert_1972 - EPSG:31370,130113.223,156707,64.56,GCS_WGS_1984 - EPSG:4326,4.087126,50.720574,Vlaams-Brabant,Pepingen,Heikruis,f4-11-13,ES7619,39/1,2005,2015,0,0,0
881,Belge_Lambert_1972 - EPSG:31370,130258.704,156652.548,68.16,GCS_WGS_1984 - EPSG:4326,4.089189,50.72009,Vlaams-Brabant,Pepingen,Heikruis,f4-11-13,ES7619,39/1,2005,2015,0,0,0
882,Belge_Lambert_1972 - EPSG:31370,130182.004,156715.638,59.11,GCS_WGS_1984 - EPSG:4326,4.0881,50.720654,Vlaams-Brabant,Pepingen,Heikruis,f4-11-13,ES7619,39/1,2005,2015,0,0,0
883,Belge_Lambert_1972 - EPSG:31370,130252.558,156723.558,68.3,GCS_WGS_1984 - EPSG:4326,4.089099,50.720728,Vlaams-Brabant,Pepingen,Heikruis,f4-11-13,ES7619,39/1,2005,2015,0,0,0
884,Belge_Lambert_1972 - EPSG:31370,130175.894,156787.996,58.76,GCS_WGS_1984 - EPSG:4326,4.088009,50.721304,Vlaams-Brabant,Pepingen,Heikruis,f4-11-13,ES7619,39/1,2005,2015,0,0,0
885,Belge_Lambert_1972 - EPSG:31370,130321.406,156729.83,75.82,GCS_WGS_1984 - EPSG:4326,4.090073,50.720786,Vlaams-Brabant,Pepingen,Heikruis,f4-11-13,ES7619,39/1,2005,2015,0,0,0
886,Belge_Lambert_1972 - EPSG:31370,130244.757,156792.988,70.39,GCS_WGS_1984 - EPSG:4326,4.088984,50.721352,Vlaams-Brabant,Pepingen,Heikruis,f4-11-13,ES7619,39/1,2005,2015,0,0,0
887,Belge_Lambert_1972 - EPSG:31370,130316.666,156800.609,74.58,GCS_WGS_1984 - EPSG:4326,4.090002,50.721423,Vlaams-Brabant,Pepingen,Heikruis,f4-11-13,ES7619,39/1,2005,2015,0,0,0
888,Belge_Lambert_1972 - EPSG:31370,130236.805,156863.426,67.89,GCS_WGS_1984 - EPSG:4326,4.088868,50.721985,Vlaams-Brabant,Pepingen,Heikruis,f4-11-13,ES7619,39/1,2005,2015,0,0,0
889,Belge_Lambert_1972 - EPSG:31370,130386.851,156806.992,76.23,GCS_WGS_1984 - EPSG:4326,4.090996,50.721482,Vlaams-Brabant,Pepingen,Heikruis,f4-11-13,ES7719,39/1,2005,2015,0,0,0
890,Belge_Lambert_1972 - EPSG:31370,130063.696,156487.777,66.23,GCS_WGS_1984 - EPSG:4326,4.086437,50.718602,Vlaams-Brabant,Pepingen,Heikruis,f4-11-13,ES7619,39/1,2005,2015,0,0,0
901,Belge_Lambert_1972 - EPSG:31370,174130.086,165365.656,60.27,GCS_WGS_1984 - EPSG:4326,4.711031,50.798248,Vlaams-Brabant,Bierbeek,Bierbeek,e5-44-11,FS2028,32/6,2005,2015,0,0,0
902,Belge_Lambert_1972 - EPSG:31370,174117.688,165467.858,65.89,GCS_WGS_1984 - EPSG:4326,4.710862,50.799168,Vlaams-Brabant,Bierbeek,Bierbeek,e5-44-11,FS2028,32/6,2005,2015,0,0,0
903,Belge_Lambert_1972 - EPSG:31370,174104.14,165565.639,70.19,GCS_WGS_1984 - EPSG:4326,4.710676,50.800047,Vlaams-Brabant,Bierbeek,Bierbeek,e5-44-11,FS2028,32/6,2005,2015,0,0,0
904,Belge_Lambert_1972 - EPSG:31370,174217.502,165129.361,64.63,GCS_WGS_1984 - EPSG:4326,4.712256,50.796121,Vlaams-Brabant,Bierbeek,Bierbeek,e5-44-13,FS2028,32/6,2005,2015,0,0,0
905,Belge_Lambert_1972 - EPSG:31370,174188.088,165326.718,63.45,GCS_WGS_1984 - EPSG:4326,4.711851,50.797896,Vlaams-Brabant,Bierbeek,Bierbeek,e5-44-11,FS2028,32/6,2005,2015,0,0,0
906,Belge_Lambert_1972 - EPSG:31370,174173.796,165425.065,59.55,GCS_WGS_1984 - EPSG:4326,4.711655,50.798781,Vlaams-Brabant,Bierbeek,Bierbeek,e5-44-11,FS2028,32/6,2005,2015,0,0,0
907,Belge_Lambert_1972 - EPSG:31370,174160.194,165523.102,66.97,GCS_WGS_1984 - EPSG:4326,4.711469,50.799663,Vlaams-Brabant,Bierbeek,Bierbeek,e5-44-11,FS2028,32/6,2005,2015,0,0,0
908,Belge_Lambert_1972 - EPSG:31370,174146.421,165622.154,69.62,GCS_WGS_1984 - EPSG:4326,4.71128,50.800554,Vlaams-Brabant,Bierbeek,Bierbeek,e5-44-11,FS2029,32/6,2005,2015,0,0,0
909,Belge_Lambert_1972 - EPSG:31370,174287.568,164991.153,79.84,GCS_WGS_1984 - EPSG:4326,4.71324,50.794875,Vlaams-Brabant,Bierbeek,Bierbeek,e5-44-13,FS2028,32/6,2005,2015,0,0,0
910,Belge_Lambert_1972 - EPSG:31370,174277.09,165081.842,71.11,GCS_WGS_1984 - EPSG:4326,4.713098,50.795691,Vlaams-Brabant,Bierbeek,Bierbeek,e5-44-13,FS2028,32/6,2005,2015,0,0,0
911,Belge_Lambert_1972 - EPSG:31370,174228.883,165384.324,68.29,GCS_WGS_1984 - EPSG:4326,4.712434,50.798412,Vlaams-Brabant,Bierbeek,Bierbeek,e5-44-11,FS2028,32/6,2005,2015,0,0,0
912,Belge_Lambert_1972 - EPSG:31370,174215.678,165479.678,58.99,GCS_WGS_1984 - EPSG:4326,4.712253,50.79927,Vlaams-Brabant,Bierbeek,Bierbeek,e5-44-11,FS2028,32/6,2005,2015,0,0,0
913,Belge_Lambert_1972 - EPSG:31370,174199.643,165581.914,66.15,GCS_WGS_1984 - EPSG:4326,4.712032,50.80019,Vlaams-Brabant,Bierbeek,Bierbeek,e5-44-11,FS2029,32/6,2005,2015,0,0,0
914,Belge_Lambert_1972 - EPSG:31370,174330.423,165042.922,79.59,GCS_WGS_1984 - EPSG:4326,4.713852,50.795339,Vlaams-Brabant,Bierbeek,Bierbeek,e5-44-13,FS2028,32/6,2005,2015,0,0,0
915,Belge_Lambert_1972 - EPSG:31370,174316.491,165142.07,75.32,GCS_WGS_1984 - EPSG:4326,4.71366,50.796231,Vlaams-Brabant,Bierbeek,Bierbeek,e5-44-13,FS2028,32/6,2005,2015,0,0,0
916,Belge_Lambert_1972 - EPSG:31370,174301.646,165240.738,79.97,GCS_WGS_1984 - EPSG:4326,4.713456,50.797118,Vlaams-Brabant,Bierbeek,Bierbeek,e5-44-11,FS2028,32/6,2005,2015,0,0,0
917,Belge_Lambert_1972 - EPSG:31370,174285.928,165341.387,77.96,GCS_WGS_1984 - EPSG:4326,4.71324,50.798024,Vlaams-Brabant,Bierbeek,Bierbeek,e5-44-11,FS2028,32/6,2005,2015,0,0,0
918,Belge_Lambert_1972 - EPSG:31370,174271.533,165439.631,68.59,GCS_WGS_1984 - EPSG:4326,4.713042,50.798908,Vlaams-Brabant,Bierbeek,Bierbeek,e5-44-11,FS2028,32/6,2005,2015,0,0,0
919,Belge_Lambert_1972 - EPSG:31370,174259.039,165536.7,59.67,GCS_WGS_1984 - EPSG:4326,4.712872,50.799781,Vlaams-Brabant,Bierbeek,Bierbeek,e5-44-11,FS2028,32/6,2005,2015,0,0,0
