plot_id,forest_reserve_fieldmap,SITE_ID,SITE_NAME,WILDCARD_sub_ID,composed_site_id
883,Bos Terrijst,11,Bos Terrijst,NA,INBO__11__Bos Terrijst__NA
884,Bos Terrijst,11,Bos Terrijst,NA,INBO__11__Bos Terrijst__NA
885,Bos Terrijst,11,Bos Terrijst,NA,INBO__11__Bos Terrijst__NA
886,Bos Terrijst,11,Bos Terrijst,NA,INBO__11__Bos Terrijst__NA
887,Bos Terrijst,11,Bos Terrijst,NA,INBO__11__Bos Terrijst__NA
888,Bos Terrijst,11,Bos Terrijst,NA,INBO__11__Bos Terrijst__NA
889,Bos Terrijst,11,Bos Terrijst,NA,INBO__11__Bos Terrijst__NA
890,Bos Terrijst,11,Bos Terrijst,NA,INBO__11__Bos Terrijst__NA
901,Pruikemakers,12,Pruikenmakers,NA,INBO__12__Pruikenmakers__NA
902,Pruikemakers,12,Pruikenmakers,NA,INBO__12__Pruikenmakers__NA
903,Pruikemakers,12,Pruikenmakers,NA,INBO__12__Pruikenmakers__NA
904,Pruikemakers,12,Pruikenmakers,NA,INBO__12__Pruikenmakers__NA
905,Pruikemakers,12,Pruikenmakers,NA,INBO__12__Pruikenmakers__NA
906,Pruikemakers,12,Pruikenmakers,NA,INBO__12__Pruikenmakers__NA
907,Pruikemakers,12,Pruikenmakers,NA,INBO__12__Pruikenmakers__NA
908,Pruikemakers,12,Pruikenmakers,NA,INBO__12__Pruikenmakers__NA
909,Pruikemakers,12,Pruikenmakers,NA,INBO__12__Pruikenmakers__NA
910,Pruikemakers,12,Pruikenmakers,NA,INBO__12__Pruikenmakers__NA
911,Pruikemakers,12,Pruikenmakers,NA,INBO__12__Pruikenmakers__NA
912,Pruikemakers,12,Pruikenmakers,NA,INBO__12__Pruikenmakers__NA
913,Pruikemakers,12,Pruikenmakers,NA,INBO__12__Pruikenmakers__NA
914,Pruikemakers,12,Pruikenmakers,NA,INBO__12__Pruikenmakers__NA
915,Pruikemakers,12,Pruikenmakers,NA,INBO__12__Pruikenmakers__NA
916,Pruikemakers,12,Pruikenmakers,NA,INBO__12__Pruikenmakers__NA
917,Pruikemakers,12,Pruikenmakers,NA,INBO__12__Pruikenmakers__NA
918,Pruikemakers,12,Pruikenmakers,NA,INBO__12__Pruikenmakers__NA
919,Pruikemakers,12,Pruikenmakers,NA,INBO__12__Pruikenmakers__NA
920,Pruikemakers,12,Pruikenmakers,NA,INBO__12__Pruikenmakers__NA
921,Pruikemakers,12,Pruikenmakers,NA,INBO__12__Pruikenmakers__NA
922,Pruikemakers,12,Pruikenmakers,NA,INBO__12__Pruikenmakers__NA
923,Pruikemakers,12,Pruikenmakers,NA,INBO__12__Pruikenmakers__NA
924,Pruikemakers,12,Pruikenmakers,NA,INBO__12__Pruikenmakers__NA
925,Pruikemakers,12,Pruikenmakers,NA,INBO__12__Pruikenmakers__NA
926,Pruikemakers,12,Pruikenmakers,NA,INBO__12__Pruikenmakers__NA
927,Pruikemakers,12,Pruikenmakers,NA,INBO__12__Pruikenmakers__NA
928,Pruikemakers,12,Pruikenmakers,NA,INBO__12__Pruikenmakers__NA
929,Pruikemakers,12,Pruikenmakers,NA,INBO__12__Pruikenmakers__NA
930,Pruikemakers,12,Pruikenmakers,NA,INBO__12__Pruikenmakers__NA
931,Pruikemakers,12,Pruikenmakers,NA,INBO__12__Pruikenmakers__NA
932,Pruikemakers,12,Pruikenmakers,NA,INBO__12__Pruikenmakers__NA
933,Pruikemakers,12,Pruikenmakers,NA,INBO__12__Pruikenmakers__NA
934,Pruikemakers,12,Pruikenmakers,NA,INBO__12__Pruikenmakers__NA
935,Pruikemakers,12,Pruikenmakers,NA,INBO__12__Pruikenmakers__NA
936,Pruikemakers,12,Pruikenmakers,NA,INBO__12__Pruikenmakers__NA
937,Pruikemakers,12,Pruikenmakers,NA,INBO__12__Pruikenmakers__NA
938,Pruikemakers,12,Pruikenmakers,NA,INBO__12__Pruikenmakers__NA
939,Pruikemakers,12,Pruikenmakers,NA,INBO__12__Pruikenmakers__NA
940,Pruikemakers,12,Pruikenmakers,NA,INBO__12__Pruikenmakers__NA
941,Pruikemakers,12,Pruikenmakers,NA,INBO__12__Pruikenmakers__NA
942,Pruikemakers,12,Pruikenmakers,NA,INBO__12__Pruikenmakers__NA
943,Pruikemakers,12,Pruikenmakers,NA,INBO__12__Pruikenmakers__NA
944,Pruikemakers,12,Pruikenmakers,NA,INBO__12__Pruikenmakers__NA
945,Pruikemakers,12,Pruikenmakers,NA,INBO__12__Pruikenmakers__NA
946,Pruikemakers,12,Pruikenmakers,NA,INBO__12__Pruikenmakers__NA
947,Pruikemakers,12,Pruikenmakers,NA,INBO__12__Pruikenmakers__NA
948,Pruikemakers,12,Pruikenmakers,NA,INBO__12__Pruikenmakers__NA
949,Pruikemakers,12,Pruikenmakers,NA,INBO__12__Pruikenmakers__NA
950,Pruikemakers,12,Pruikenmakers,NA,INBO__12__Pruikenmakers__NA
951,Pruikemakers,12,Pruikenmakers,NA,INBO__12__Pruikenmakers__NA
952,Pruikemakers,12,Pruikenmakers,NA,INBO__12__Pruikenmakers__NA
953,Pruikemakers,12,Pruikenmakers,NA,INBO__12__Pruikenmakers__NA
954,Pruikemakers,12,Pruikenmakers,NA,INBO__12__Pruikenmakers__NA
955,Pruikemakers,12,Pruikenmakers,NA,INBO__12__Pruikenmakers__NA
956,Pruikemakers,12,Pruikenmakers,NA,INBO__12__Pruikenmakers__NA
957,Pruikemakers,12,Pruikenmakers,NA,INBO__12__Pruikenmakers__NA
958,Pruikemakers,12,Pruikenmakers,NA,INBO__12__Pruikenmakers__NA
959,Pruikemakers,12,Pruikenmakers,NA,INBO__12__Pruikenmakers__NA
960,Pruikemakers,12,Pruikenmakers,NA,INBO__12__Pruikenmakers__NA
961,Pruikemakers,12,Pruikenmakers,NA,INBO__12__Pruikenmakers__NA
962,Pruikemakers,12,Pruikenmakers,NA,INBO__12__Pruikenmakers__NA
963,Pruikemakers,12,Pruikenmakers,NA,INBO__12__Pruikenmakers__NA
964,Pruikemakers,12,Pruikenmakers,NA,INBO__12__Pruikenmakers__NA
965,Pruikemakers,12,Pruikenmakers,NA,INBO__12__Pruikenmakers__NA
966,Pruikemakers,12,Pruikenmakers,NA,INBO__12__Pruikenmakers__NA
1003,Liedekerke,13,Liedekerke,NA,INBO__13__Liedekerke__NA
1004,Liedekerke,13,Liedekerke,NA,INBO__13__Liedekerke__NA
1005,Liedekerke,13,Liedekerke,NA,INBO__13__Liedekerke__NA
1008,Liedekerke,13,Liedekerke,NA,INBO__13__Liedekerke__NA
1009,Liedekerke,13,Liedekerke,NA,INBO__13__Liedekerke__NA
1011,Liedekerke,13,Liedekerke,NA,INBO__13__Liedekerke__NA
1018,Liedekerke,13,Liedekerke,NA,INBO__13__Liedekerke__NA
1019,Liedekerke,13,Liedekerke,NA,INBO__13__Liedekerke__NA
1022,Liedekerke,13,Liedekerke,NA,INBO__13__Liedekerke__NA
1023,Liedekerke,13,Liedekerke,NA,INBO__13__Liedekerke__NA
1024,Liedekerke,13,Liedekerke,NA,INBO__13__Liedekerke__NA
1026,Liedekerke,13,Liedekerke,NA,INBO__13__Liedekerke__NA
1027,Liedekerke,13,Liedekerke,NA,INBO__13__Liedekerke__NA
1028,Liedekerke,13,Liedekerke,NA,INBO__13__Liedekerke__NA
1029,Liedekerke,13,Liedekerke,NA,INBO__13__Liedekerke__NA
1032,Liedekerke,13,Liedekerke,NA,INBO__13__Liedekerke__NA
1035,Liedekerke,13,Liedekerke,NA,INBO__13__Liedekerke__NA
1037,Liedekerke,13,Liedekerke,NA,INBO__13__Liedekerke__NA
1041,Liedekerke,13,Liedekerke,NA,INBO__13__Liedekerke__NA
1044,Liedekerke,13,Liedekerke,NA,INBO__13__Liedekerke__NA
1046,Liedekerke,13,Liedekerke,NA,INBO__13__Liedekerke__NA
1051,Liedekerke,13,Liedekerke,NA,INBO__13__Liedekerke__NA
1052,Liedekerke,13,Liedekerke,NA,INBO__13__Liedekerke__NA
1053,Liedekerke,13,Liedekerke,NA,INBO__13__Liedekerke__NA
1058,Liedekerke,13,Liedekerke,NA,INBO__13__Liedekerke__NA
1059,Liedekerke,13,Liedekerke,NA,INBO__13__Liedekerke__NA
1060,Liedekerke,13,Liedekerke,NA,INBO__13__Liedekerke__NA
1062,Liedekerke,13,Liedekerke,NA,INBO__13__Liedekerke__NA
1063,Liedekerke,13,Liedekerke,NA,INBO__13__Liedekerke__NA
1065,Liedekerke,13,Liedekerke,NA,INBO__13__Liedekerke__NA
1101,Sevendonck,14,Sevendonk,Alnion,INBO__14__Sevendonk__Alnion
1102,Sevendonck,14,Sevendonk,Alnion,INBO__14__Sevendonk__Alnion
1103,Sevendonck,14,Sevendonk,Quercion,INBO__14__Sevendonk__Quercion
1104,Sevendonck,14,Sevendonk,Quercion,INBO__14__Sevendonk__Quercion
1105,Sevendonck,14,Sevendonk,Quercion,INBO__14__Sevendonk__Quercion
1106,Sevendonck,14,Sevendonk,Quercion,INBO__14__Sevendonk__Quercion
1107,Sevendonck,14,Sevendonk,Quercion,INBO__14__Sevendonk__Quercion
1108,Sevendonck,14,Sevendonk,Alnion,INBO__14__Sevendonk__Alnion
1109,Sevendonck,14,Sevendonk,Quercion,INBO__14__Sevendonk__Quercion
1110,Sevendonck,14,Sevendonk,Alnion,INBO__14__Sevendonk__Alnion
1111,Sevendonck,14,Sevendonk,Alnion,INBO__14__Sevendonk__Alnion
1112,Sevendonck,14,Sevendonk,Alnion,INBO__14__Sevendonk__Alnion
1113,Sevendonck,14,Sevendonk,Alnion,INBO__14__Sevendonk__Alnion
1114,Sevendonck,14,Sevendonk,Alnion,INBO__14__Sevendonk__Alnion
1115,Sevendonck,14,Sevendonk,Alnion,INBO__14__Sevendonk__Alnion
1116,Sevendonck,14,Sevendonk,Alnion,INBO__14__Sevendonk__Alnion
1117,Sevendonck,14,Sevendonk,Alnion,INBO__14__Sevendonk__Alnion
1118,Sevendonck,14,Sevendonk,Alnion,INBO__14__Sevendonk__Alnion
1119,Sevendonck,14,Sevendonk,Alnion,INBO__14__Sevendonk__Alnion
1120,Sevendonck,14,Sevendonk,Alnion,INBO__14__Sevendonk__Alnion
1121,Sevendonck,14,Sevendonk,Alnion,INBO__14__Sevendonk__Alnion
1122,Sevendonck,14,Sevendonk,Alnion,INBO__14__Sevendonk__Alnion
1123,Sevendonck,14,Sevendonk,Alnion,INBO__14__Sevendonk__Alnion
1124,Sevendonck,14,Sevendonk,Alnion,INBO__14__Sevendonk__Alnion
1125,Sevendonck,14,Sevendonk,Alnion,INBO__14__Sevendonk__Alnion
1126,Sevendonck,14,Sevendonk,Alnion,INBO__14__Sevendonk__Alnion
1127,Sevendonck,14,Sevendonk,Alnion,INBO__14__Sevendonk__Alnion
1128,Sevendonck,14,Sevendonk,Alnion,INBO__14__Sevendonk__Alnion
1129,Sevendonck,14,Sevendonk,Alnion,INBO__14__Sevendonk__Alnion
1130,Sevendonck,14,Sevendonk,Alnion,INBO__14__Sevendonk__Alnion
1131,Sevendonck,14,Sevendonk,Alnion,INBO__14__Sevendonk__Alnion
1132,Sevendonck,14,Sevendonk,Quercion,INBO__14__Sevendonk__Quercion
1133,Sevendonck,14,Sevendonk,Quercion,INBO__14__Sevendonk__Quercion
1134,Sevendonck,14,Sevendonk,Quercion,INBO__14__Sevendonk__Quercion
1135,Sevendonck,14,Sevendonk,Quercion,INBO__14__Sevendonk__Quercion
1136,Sevendonck,14,Sevendonk,Alnion,INBO__14__Sevendonk__Alnion
1138,Sevendonck,14,Sevendonk,Quercion,INBO__14__Sevendonk__Quercion
1139,Sevendonck,14,Sevendonk,Quercion,INBO__14__Sevendonk__Quercion
1141,Sevendonck,14,Sevendonk,Quercion,INBO__14__Sevendonk__Quercion
1142,Sevendonck,14,Sevendonk,Quercion,INBO__14__Sevendonk__Quercion
1143,Sevendonck,14,Sevendonk,Quercion,INBO__14__Sevendonk__Quercion
1144,Sevendonck,14,Sevendonk,Quercion,INBO__14__Sevendonk__Quercion
1145,Sevendonck,14,Sevendonk,Quercion,INBO__14__Sevendonk__Quercion
1146,Sevendonck,14,Sevendonk,Quercion,INBO__14__Sevendonk__Quercion
1147,Sevendonck,14,Sevendonk,Quercion,INBO__14__Sevendonk__Quercion
1148,Sevendonck,14,Sevendonk,Quercion,INBO__14__Sevendonk__Quercion
1149,Sevendonck,14,Sevendonk,Quercion,INBO__14__Sevendonk__Quercion
1150,Sevendonck,14,Sevendonk,Quercion,INBO__14__Sevendonk__Quercion
1151,Sevendonck,14,Sevendonk,Quercion,INBO__14__Sevendonk__Quercion
1152,Sevendonck,14,Sevendonk,Quercion,INBO__14__Sevendonk__Quercion
1153,Sevendonck,14,Sevendonk,Quercion,INBO__14__Sevendonk__Quercion
1154,Sevendonck,14,Sevendonk,Quercion,INBO__14__Sevendonk__Quercion
1155,Sevendonck,14,Sevendonk,Quercion,INBO__14__Sevendonk__Quercion
1156,Sevendonck,14,Sevendonk,Quercion,INBO__14__Sevendonk__Quercion
1157,Sevendonck,14,Sevendonk,Quercion,INBO__14__Sevendonk__Quercion
1158,Sevendonck,14,Sevendonk,Quercion,INBO__14__Sevendonk__Quercion
1159,Sevendonck,14,Sevendonk,Quercion,INBO__14__Sevendonk__Quercion
1160,Sevendonck,14,Sevendonk,Quercion,INBO__14__Sevendonk__Quercion
1161,Sevendonck,14,Sevendonk,Quercion,INBO__14__Sevendonk__Quercion
1162,Sevendonck,14,Sevendonk,Quercion,INBO__14__Sevendonk__Quercion
1163,Sevendonck,14,Sevendonk,Quercion,INBO__14__Sevendonk__Quercion
1164,Sevendonck,14,Sevendonk,Quercion,INBO__14__Sevendonk__Quercion
1165,Sevendonck,14,Sevendonk,Alnion,INBO__14__Sevendonk__Alnion
1166,Sevendonck,14,Sevendonk,Alnion,INBO__14__Sevendonk__Alnion
1167,Sevendonck,14,Sevendonk,Alnion,INBO__14__Sevendonk__Alnion
1168,Sevendonck,14,Sevendonk,Alnion,INBO__14__Sevendonk__Alnion
1169,Sevendonck,14,Sevendonk,Alnion,INBO__14__Sevendonk__Alnion
1170,Sevendonck,14,Sevendonk,Alnion,INBO__14__Sevendonk__Alnion
1171,Sevendonck,14,Sevendonk,Alnion,INBO__14__Sevendonk__Alnion
1172,Sevendonck,14,Sevendonk,Alnion,INBO__14__Sevendonk__Alnion
1173,Sevendonck,14,Sevendonk,Alnion,INBO__14__Sevendonk__Alnion
1174,Sevendonck,14,Sevendonk,Alnion,INBO__14__Sevendonk__Alnion
1175,Sevendonck,14,Sevendonk,Alnion,INBO__14__Sevendonk__Alnion
1176,Sevendonck,14,Sevendonk,Alnion,INBO__14__Sevendonk__Alnion
1177,Sevendonck,14,Sevendonk,Alnion,INBO__14__Sevendonk__Alnion
1178,Sevendonck,14,Sevendonk,Alnion,INBO__14__Sevendonk__Alnion
1201,Muizenbos,15,Muizenbos,NA,INBO__15__Muizenbos__NA
1202,Muizenbos,15,Muizenbos,NA,INBO__15__Muizenbos__NA
1203,Muizenbos,15,Muizenbos,NA,INBO__15__Muizenbos__NA
1204,Muizenbos,15,Muizenbos,NA,INBO__15__Muizenbos__NA
1205,Muizenbos,15,Muizenbos,NA,INBO__15__Muizenbos__NA
1206,Muizenbos,15,Muizenbos,NA,INBO__15__Muizenbos__NA
1207,Muizenbos,15,Muizenbos,NA,INBO__15__Muizenbos__NA
1208,Muizenbos,15,Muizenbos,NA,INBO__15__Muizenbos__NA
1209,Muizenbos,15,Muizenbos,NA,INBO__15__Muizenbos__NA
1210,Muizenbos,15,Muizenbos,NA,INBO__15__Muizenbos__NA
1211,Muizenbos,15,Muizenbos,NA,INBO__15__Muizenbos__NA
1212,Muizenbos,15,Muizenbos,NA,INBO__15__Muizenbos__NA
1213,Muizenbos,15,Muizenbos,NA,INBO__15__Muizenbos__NA
1214,Muizenbos,15,Muizenbos,NA,INBO__15__Muizenbos__NA
1215,Muizenbos,15,Muizenbos,NA,INBO__15__Muizenbos__NA
1216,Muizenbos,15,Muizenbos,NA,INBO__15__Muizenbos__NA
1217,Muizenbos,15,Muizenbos,NA,INBO__15__Muizenbos__NA
1218,Muizenbos,15,Muizenbos,NA,INBO__15__Muizenbos__NA
1219,Muizenbos,15,Muizenbos,NA,INBO__15__Muizenbos__NA
1220,Muizenbos,15,Muizenbos,NA,INBO__15__Muizenbos__NA
1221,Muizenbos,15,Muizenbos,NA,INBO__15__Muizenbos__NA
1222,Muizenbos,15,Muizenbos,NA,INBO__15__Muizenbos__NA
1223,Muizenbos,15,Muizenbos,NA,INBO__15__Muizenbos__NA
1224,Muizenbos,15,Muizenbos,NA,INBO__15__Muizenbos__NA
1225,Muizenbos,15,Muizenbos,NA,INBO__15__Muizenbos__NA
1226,Muizenbos,15,Muizenbos,NA,INBO__15__Muizenbos__NA
1227,Muizenbos,15,Muizenbos,NA,INBO__15__Muizenbos__NA
1228,Muizenbos,15,Muizenbos,NA,INBO__15__Muizenbos__NA
1229,Muizenbos,15,Muizenbos,NA,INBO__15__Muizenbos__NA
1230,Muizenbos,15,Muizenbos,NA,INBO__15__Muizenbos__NA
1231,Muizenbos,15,Muizenbos,NA,INBO__15__Muizenbos__NA
1232,Muizenbos,15,Muizenbos,NA,INBO__15__Muizenbos__NA
1233,Muizenbos,15,Muizenbos,NA,INBO__15__Muizenbos__NA
1234,Muizenbos,15,Muizenbos,NA,INBO__15__Muizenbos__NA
1235,Muizenbos,15,Muizenbos,NA,INBO__15__Muizenbos__NA
1236,Muizenbos,15,Muizenbos,NA,INBO__15__Muizenbos__NA
1237,Muizenbos,15,Muizenbos,NA,INBO__15__Muizenbos__NA
1238,Muizenbos,15,Muizenbos,NA,INBO__15__Muizenbos__NA
1239,Muizenbos,15,Muizenbos,NA,INBO__15__Muizenbos__NA
1240,Muizenbos,15,Muizenbos,NA,INBO__15__Muizenbos__NA
1241,Muizenbos,15,Muizenbos,NA,INBO__15__Muizenbos__NA
1242,Muizenbos,15,Muizenbos,NA,INBO__15__Muizenbos__NA
1243,Muizenbos,15,Muizenbos,NA,INBO__15__Muizenbos__NA
1244,Muizenbos,15,Muizenbos,NA,INBO__15__Muizenbos__NA
1245,Muizenbos,15,Muizenbos,NA,INBO__15__Muizenbos__NA
1246,Muizenbos,15,Muizenbos,NA,INBO__15__Muizenbos__NA
1301,Ename,16,Ename,NA,INBO__16__Ename__NA
1304,Ename,16,Ename,NA,INBO__16__Ename__NA
1305,Ename,16,Ename,NA,INBO__16__Ename__NA
1306,Ename,16,Ename,NA,INBO__16__Ename__NA
1308,Ename,16,Ename,NA,INBO__16__Ename__NA
1309,Ename,16,Ename,NA,INBO__16__Ename__NA
1310,Ename,16,Ename,NA,INBO__16__Ename__NA
1324,Ename,16,Ename,NA,INBO__16__Ename__NA
1328,Ename,16,Ename,NA,INBO__16__Ename__NA
1343,Ename,16,Ename,NA,INBO__16__Ename__NA
1344,Ename,16,Ename,NA,INBO__16__Ename__NA
1346,Ename,16,Ename,NA,INBO__16__Ename__NA
1347,Ename,16,Ename,NA,INBO__16__Ename__NA
1352,Ename,16,Ename,NA,INBO__16__Ename__NA
1353,Ename,16,Ename,NA,INBO__16__Ename__NA
1356,Ename,16,Ename,NA,INBO__16__Ename__NA
1357,Ename,16,Ename,NA,INBO__16__Ename__NA
1358,Ename,16,Ename,NA,INBO__16__Ename__NA
1503,Kluisbos,17,Kluisbos,NA,INBO__17__Kluisbos__NA
1507,Kluisbos,17,Kluisbos,NA,INBO__17__Kluisbos__NA
1509,Kluisbos,17,Kluisbos,NA,INBO__17__Kluisbos__NA
1510,Kluisbos,17,Kluisbos,NA,INBO__17__Kluisbos__NA
1511,Kluisbos,17,Kluisbos,NA,INBO__17__Kluisbos__NA
1512,Kluisbos,17,Kluisbos,NA,INBO__17__Kluisbos__NA
1513,Kluisbos,17,Kluisbos,NA,INBO__17__Kluisbos__NA
1514,Kluisbos,17,Kluisbos,NA,INBO__17__Kluisbos__NA
1515,Kluisbos,17,Kluisbos,NA,INBO__17__Kluisbos__NA
1516,Kluisbos,17,Kluisbos,NA,INBO__17__Kluisbos__NA
1517,Kluisbos,17,Kluisbos,NA,INBO__17__Kluisbos__NA
1518,Kluisbos,17,Kluisbos,NA,INBO__17__Kluisbos__NA
1519,Kluisbos,17,Kluisbos,NA,INBO__17__Kluisbos__NA
1520,Kluisbos,17,Kluisbos,NA,INBO__17__Kluisbos__NA
1521,Kluisbos,17,Kluisbos,NA,INBO__17__Kluisbos__NA
1522,Kluisbos,17,Kluisbos,NA,INBO__17__Kluisbos__NA
1523,Kluisbos,17,Kluisbos,NA,INBO__17__Kluisbos__NA
1524,Kluisbos,17,Kluisbos,NA,INBO__17__Kluisbos__NA
1525,Kluisbos,17,Kluisbos,NA,INBO__17__Kluisbos__NA
1526,Kluisbos,17,Kluisbos,NA,INBO__17__Kluisbos__NA
1527,Kluisbos,17,Kluisbos,NA,INBO__17__Kluisbos__NA
1528,Kluisbos,17,Kluisbos,NA,INBO__17__Kluisbos__NA
1529,Kluisbos,17,Kluisbos,NA,INBO__17__Kluisbos__NA
1530,Kluisbos,17,Kluisbos,NA,INBO__17__Kluisbos__NA
1531,Kluisbos,17,Kluisbos,NA,INBO__17__Kluisbos__NA
1532,Kluisbos,17,Kluisbos,NA,INBO__17__Kluisbos__NA
1533,Kluisbos,17,Kluisbos,NA,INBO__17__Kluisbos__NA
1534,Kluisbos,17,Kluisbos,NA,INBO__17__Kluisbos__NA
1535,Kluisbos,17,Kluisbos,NA,INBO__17__Kluisbos__NA
1536,Kluisbos,17,Kluisbos,NA,INBO__17__Kluisbos__NA
1537,Kluisbos,17,Kluisbos,NA,INBO__17__Kluisbos__NA
1538,Kluisbos,17,Kluisbos,NA,INBO__17__Kluisbos__NA
1539,Kluisbos,17,Kluisbos,NA,INBO__17__Kluisbos__NA
1540,Kluisbos,17,Kluisbos,NA,INBO__17__Kluisbos__NA
1541,Kluisbos,17,Kluisbos,NA,INBO__17__Kluisbos__NA
1542,Kluisbos,17,Kluisbos,NA,INBO__17__Kluisbos__NA
1543,Kluisbos,17,Kluisbos,NA,INBO__17__Kluisbos__NA
1544,Kluisbos,17,Kluisbos,NA,INBO__17__Kluisbos__NA
1545,Kluisbos,17,Kluisbos,NA,INBO__17__Kluisbos__NA
1546,Kluisbos,17,Kluisbos,NA,INBO__17__Kluisbos__NA
1547,Kluisbos,17,Kluisbos,NA,INBO__17__Kluisbos__NA
1548,Kluisbos,17,Kluisbos,NA,INBO__17__Kluisbos__NA
1549,Kluisbos,17,Kluisbos,NA,INBO__17__Kluisbos__NA
1550,Kluisbos,17,Kluisbos,NA,INBO__17__Kluisbos__NA
1551,Kluisbos,17,Kluisbos,NA,INBO__17__Kluisbos__NA
1552,Kluisbos,17,Kluisbos,NA,INBO__17__Kluisbos__NA
1553,Kluisbos,17,Kluisbos,NA,INBO__17__Kluisbos__NA
1554,Kluisbos,17,Kluisbos,NA,INBO__17__Kluisbos__NA
1555,Kluisbos,17,Kluisbos,NA,INBO__17__Kluisbos__NA
1556,Kluisbos,17,Kluisbos,NA,INBO__17__Kluisbos__NA
1557,Kluisbos,17,Kluisbos,NA,INBO__17__Kluisbos__NA
1558,Kluisbos,17,Kluisbos,NA,INBO__17__Kluisbos__NA
1559,Kluisbos,17,Kluisbos,NA,INBO__17__Kluisbos__NA
1560,Kluisbos,17,Kluisbos,NA,INBO__17__Kluisbos__NA
1561,Kluisbos,17,Kluisbos,NA,INBO__17__Kluisbos__NA
1562,Kluisbos,17,Kluisbos,NA,INBO__17__Kluisbos__NA
1563,Kluisbos,17,Kluisbos,NA,INBO__17__Kluisbos__NA
1564,Kluisbos,17,Kluisbos,NA,INBO__17__Kluisbos__NA
1565,Kluisbos,17,Kluisbos,NA,INBO__17__Kluisbos__NA
1566,Kluisbos,17,Kluisbos,NA,INBO__17__Kluisbos__NA
1567,Kluisbos,17,Kluisbos,NA,INBO__17__Kluisbos__NA
1568,Kluisbos,17,Kluisbos,NA,INBO__17__Kluisbos__NA
1569,Kluisbos,17,Kluisbos,NA,INBO__17__Kluisbos__NA
1570,Kluisbos,17,Kluisbos,NA,INBO__17__Kluisbos__NA
1571,Kluisbos,17,Kluisbos,NA,INBO__17__Kluisbos__NA
1572,Kluisbos,17,Kluisbos,NA,INBO__17__Kluisbos__NA
1573,Kluisbos,17,Kluisbos,NA,INBO__17__Kluisbos__NA
1701,Kolmont,18,Kolmont,NA,INBO__18__Kolmont__NA
1702,Kolmont,18,Kolmont,NA,INBO__18__Kolmont__NA
1703,Kolmont,18,Kolmont,NA,INBO__18__Kolmont__NA
1704,Kolmont,18,Kolmont,NA,INBO__18__Kolmont__NA
1705,Kolmont,18,Kolmont,NA,INBO__18__Kolmont__NA
1706,Kolmont,18,Kolmont,NA,INBO__18__Kolmont__NA
1707,Kolmont,18,Kolmont,NA,INBO__18__Kolmont__NA
1708,Kolmont,18,Kolmont,NA,INBO__18__Kolmont__NA
1709,Kolmont,18,Kolmont,NA,INBO__18__Kolmont__NA
1710,Kolmont,18,Kolmont,NA,INBO__18__Kolmont__NA
1711,Kolmont,18,Kolmont,NA,INBO__18__Kolmont__NA
1712,Kolmont,18,Kolmont,NA,INBO__18__Kolmont__NA
1713,Kolmont,18,Kolmont,NA,INBO__18__Kolmont__NA
1714,Kolmont,18,Kolmont,NA,INBO__18__Kolmont__NA
1715,Kolmont,18,Kolmont,NA,INBO__18__Kolmont__NA
1716,Kolmont,18,Kolmont,NA,INBO__18__Kolmont__NA
1717,Kolmont,18,Kolmont,NA,INBO__18__Kolmont__NA
1718,Kolmont,18,Kolmont,NA,INBO__18__Kolmont__NA
1719,Kolmont,18,Kolmont,NA,INBO__18__Kolmont__NA
1720,Kolmont,18,Kolmont,NA,INBO__18__Kolmont__NA
1721,Kolmont,18,Kolmont,NA,INBO__18__Kolmont__NA
1722,Kolmont,18,Kolmont,NA,INBO__18__Kolmont__NA
1723,Kolmont,18,Kolmont,NA,INBO__18__Kolmont__NA
1724,Kolmont,18,Kolmont,NA,INBO__18__Kolmont__NA
1725,Kolmont,18,Kolmont,NA,INBO__18__Kolmont__NA
1726,Kolmont,18,Kolmont,NA,INBO__18__Kolmont__NA
1727,Kolmont,18,Kolmont,NA,INBO__18__Kolmont__NA
1728,Kolmont,18,Kolmont,NA,INBO__18__Kolmont__NA
1729,Kolmont,18,Kolmont,NA,INBO__18__Kolmont__NA
1730,Kolmont,18,Kolmont,NA,INBO__18__Kolmont__NA
1731,Kolmont,18,Kolmont,NA,INBO__18__Kolmont__NA
1732,Kolmont,18,Kolmont,NA,INBO__18__Kolmont__NA
2001,Zoniën UITBR_1995,1,Zonienwoud-Joseph Zwaenepoel reservaat,1stExtension,INBO__1__Zonienwoud-Joseph Zwaenepoel reservaat__1stExtension
2002,Zoniën UITBR_1995,1,Zonienwoud-Joseph Zwaenepoel reservaat,1stExtension,INBO__1__Zonienwoud-Joseph Zwaenepoel reservaat__1stExtension
2003,Zoniën UITBR_1995,1,Zonienwoud-Joseph Zwaenepoel reservaat,1stExtension,INBO__1__Zonienwoud-Joseph Zwaenepoel reservaat__1stExtension
2004,Zoniën UITBR_1995,1,Zonienwoud-Joseph Zwaenepoel reservaat,1stExtension,INBO__1__Zonienwoud-Joseph Zwaenepoel reservaat__1stExtension
2005,Zoniën UITBR_1995,1,Zonienwoud-Joseph Zwaenepoel reservaat,1stExtension,INBO__1__Zonienwoud-Joseph Zwaenepoel reservaat__1stExtension
2006,Zoniën UITBR_1995,1,Zonienwoud-Joseph Zwaenepoel reservaat,1stExtension,INBO__1__Zonienwoud-Joseph Zwaenepoel reservaat__1stExtension
