plottype,plot_id,year,period,species,number_of_trees_ha,stem_number_ha,basal_area_alive_m2_ha,basal_area_dead_m2_ha,vol_alive_m3_ha,vol_dead_standing_m3_ha,vol_bole_alive_m3_ha,vol_bole_dead_m3_ha,vol_log_m3_ha,stems_per_tree,vol_log_above30cm_m3_ha,vol_log_above40cm_m3_ha,vol_lis_m3_ha,vol_lis_10_30cm_m3_ha
CP,221,2000,1,57,302.3943918746011,302.3943918746011,9.493125,0.6906249999999999,79.43662087910245,4.316465713632179,76.71718835071206,4.316465713632179,0,1,,,,
CP,221,2000,1,87,7.957747154594767,7.957747154594767,0.600625,0,5.981836760635671,0,5.323654932757585,0,0,1,,,,
CP,223,2000,1,26,628.6620252129866,628.6620252129866,36.75375,2.36875,315.25762071645306,16.672247323048904,309.99024012967374,16.331378501000078,16.75723297221395,1,,,,
CP,223,2000,1,57,55.70423008216336,55.70423008216336,1.2406249999999999,0.10562500000000001,9.310077700340164,0.6309712306480042,9.166557103879517,0.6309712306480042,0,1,,,,
CP,224,2000,1,3,7.957747154594767,7.957747154594767,0.25,0,1.863444146279824,0,1.721337480443494,0,0,1,,,,
CP,224,2000,1,26,493.38032358487555,493.38032358487555,32.991875,3.2712499999999998,289.7281545084484,23.54778256599391,284.80019078480126,23.069690240273058,8.98029379071873,1,,,,
CP,224,2000,1,57,119.3662073189215,119.3662073189215,3.68625,0.535,30.847631468527663,3.2855161248416933,29.808839377191394,3.2855161248416933,0.27519481210019625,1,,,,
CP,224,2000,1,87,15.915494309189533,15.915494309189533,0.38125,0,2.4945575263579953,0,2.2701532403201954,0,0,1,,,,
CP,224,2000,1,101,23.8732414637843,23.8732414637843,2.2962499999999997,0,23.464456373752974,0,22.98541508298388,0,0,1,,,,
CP,225,2000,1,26,214.8591731740587,214.8591731740587,21.011406249999997,0.7537499999999999,194.43511498555173,5.9039320697428055,190.8402323631733,5.8076373855401275,3.699461159205252,1,,,,
CP,225,2000,1,39,7.957747154594767,7.957747154594767,0.140625,0,0.9193780934924678,0,0.6836163660872886,0,0,1,,,,
CP,225,2000,1,57,175.07043740108486,175.07043740108486,5.6975,0.24124999999999996,47.97544978768184,1.2368752505667542,46.32863907281747,1.2368752505667542,0.2294695969498947,1,,,,
CP,225,2000,1,87,167.1126902464901,167.1126902464901,4.61625,0.18062500000000004,35.28436509170719,1.0343280169598807,31.24253648979905,0.9612541565411197,0,1,,,,
CP,225,2000,1,101,55.70423008216336,55.70423008216336,6.984999999999999,0.625,72.74163556118675,5.965201271518472,70.89268435019284,5.867956061556054,2.1130444752010122,1,,,,
CP,226,2000,1,3,47.7464829275686,47.7464829275686,1.498125,0,12.00174087354503,0,10.667606258629752,0,0,1,,,,
CP,226,2000,1,26,222.81692032865345,222.81692032865345,16.8725,0.9224999999999999,150.68176118074206,6.568278577215514,148.13748574229754,6.416731525637803,5.4580994071292315,1,,,,
CP,226,2000,1,39,7.957747154594767,7.957747154594767,0.18062500000000004,0,1.1299757518992075,0,0.9558988894991781,0,0,1,,,,
CP,226,2000,1,57,302.3943918746011,302.3943918746011,10.84375,1.21875,93.15839401932092,6.9032106442723276,89.67730269913324,6.9032106442723276,2.4895016198434265,1,,,,
CP,226,2000,1,87,95.4929658551372,95.4929658551372,6.6831249999999995,0,67.50945977433705,0,59.15337001799194,0,0,1,,,,
CP,226,2000,1,101,7.957747154594767,7.957747154594767,0.950625,0,9.751023862178481,0,9.57824193939603,0,0,1,,,,
CP,227,2000,1,26,206.90142601946394,206.90142601946394,16.035,2.1149999999999998,143.89684703182152,16.039283927889343,141.4867414554875,15.689361061239573,5.135484379734804,1,,,,
CP,227,2000,1,57,190.9859317102744,190.9859317102744,7.038749999999999,0.25625000000000003,61.31611104079907,1.6992004825082816,58.73976240146334,1.6992004825082816,0,1,,,,
CP,227,2000,1,87,87.53521870054243,87.53521870054243,3.998125,0,35.942583115368414,0,32.09699087989499,0,0.4611753208502305,1,,,,
CP,227,2000,1,101,47.7464829275686,47.7464829275686,5.568124999999999,0.330625,57.246394695148716,3.165106243833521,56.13053200320145,3.1137602188172395,0,1,,,,
CP,228,2000,1,3,7.957747154594767,7.957747154594767,0.8556249999999999,0,10.019200821565775,0,8.54977149484049,0,0,1,,,,
CP,228,2000,1,26,374.01411626595404,374.01411626595404,30.19625,3.47875,274.0351926398462,24.771064354739032,268.7403825602621,24.167117882411734,10.499467511266644,1,,,,
CP,228,2000,1,57,79.57747154594767,79.57747154594767,3.0149999999999997,0.6924999999999999,26.400807785302426,4.9701932717881965,25.282287620901993,4.826672675327549,2.6933870596912994,1,,,,
CP,228,2000,1,87,79.57747154594767,79.57747154594767,2.14328125,0.27812499999999996,15.107354413156266,1.7029997325234478,13.716606971617152,1.4818811859863383,0.5352460313651985,1,,,,
CP,228,2000,1,101,31.830988618379067,31.830988618379067,3.626874999999999,0,37.224486239857974,0,36.514707550017604,0,0,1,,,,
CP,229,2000,1,26,1042.4648772519145,1042.4648772519145,28.08,0.69875,213.5334721427065,4.366281647117416,208.8290500361015,4.313670649220979,0.16004621077320996,1,,,,
CP,229,2000,1,57,143.2394487827058,143.2394487827058,3.523125,0,27.60772868011702,0,26.92352500303248,0,0.1008166987015611,1,,,,
CP,2001,2000,1,7,224.38882100116604,224.38882100116604,24.695902777777775,0,451.37888652448737,0,349.86437694698736,0,2.1,1,,,,
CP,2001,2000,1,26,10.61032953945969,10.61032953945969,1.617222222222222,0,21.256924718324477,0,20.835208002561668,0,0,1,,,,
CP,2001,2000,1,87,49.51487118414522,49.51487118414522,8.805,0.35999999999999993,143.527484927788,5.0326706262321235,122.62596854372954,4.503458848433496,6,1,,,,
CP,2002,2000,1,7,181.55452767519915,181.55452767519915,22.436975308641976,2.4027777777777777,428.89222228257785,47.70723069436604,322.20974340907634,36.52280193184869,49.2,1,,,,
CP,2002,2000,1,87,3.53677651315323,3.53677651315323,0.6944444444444444,0,11.500001780648278,0,9.791833730373137,0,0,1,,,,
CP,2003,2000,1,7,152.86734040184515,152.86734040184515,19.555524691358023,0.8402777777777779,346.82036106954786,8.402777777777779,277.18089633715226,8.402777777777779,11.3,1,,,,
CP,2003,2000,1,14,3.53677651315323,3.53677651315323,0.4444444444444445,0,7.227072399688474,0,6.383690172845691,0,0,1,,,,
CP,2003,2000,1,32,14.14710605261292,14.14710605261292,4.230555555555556,0,71.47794811281564,0,68.86657153945012,0,0,1,,,,
CP,2003,2000,1,87,21.22065907891938,21.22065907891938,3.7672222222222222,0.7627777777777778,61.1812769318619,6.632502434753795,52.40439685406203,5.9181165699191745,12.2,1,,,,
CP,2004,2000,1,7,74.27230677621783,74.27230677621783,22.24861111111111,0,440.688818115388,0,335.3721486136792,0,28.3,1,,,,
CP,2004,2000,1,32,3.53677651315323,3.53677651315323,1.2100000000000002,0,20.455748035672514,0,19.61721467628295,0,0,1,,,,
CP,2004,2000,1,87,35.367765131532295,35.367765131532295,9.145,0,160.92741112534736,0,133.44644521335007,0,0,1,,,,
CP,2005,2000,1,7,228.3185726824474,228.3185726824474,18.194382716049383,0,290.1072222831858,0,237.65845002907164,0,0,1,,,,
CP,2005,2000,1,26,14.14710605261292,14.14710605261292,2.5441666666666665,0,34.53745073341504,0,33.68236699143951,0,0,1,,,,
CP,2005,2000,1,32,10.61032953945969,10.61032953945969,2.833333333333333,0,47.710783894650696,0,46.05173287849675,0,0,1,,,,
CP,2005,2000,1,87,60.125200723604905,60.125200723604905,13.838055555555556,0.9344444444444444,238.8747128402841,14.074506564264224,199.43719273922991,12.35624350049304,0,1,,,,
CP,2006,2000,1,7,156.40411691499838,156.40411691499838,28.02753086419753,0.6049382716049384,533.8883923718292,0.9074074074074074,409.35853612189453,0.9074074074074074,19.2,1,,,,
CP,2006,2000,1,32,3.53677651315323,3.53677651315323,1.4399999999999997,0,24.286861215412383,0,23.13129570004366,0,0,1,,,,
CP,2006,2000,1,87,0,0,0,0.28444444444444444,0,3.680150699145974,0,3.347119601833941,5.7,,,,,
CP,2007,2000,1,7,291.98054991920554,291.98054991920554,27.04611111111111,1.0889197530864199,478.61913740673555,7.305036748429854,378.00659549580536,6.076102828753133,28.4,1,,,,
CP,2007,2000,1,32,3.53677651315323,3.53677651315323,0.8711111111111112,0,14.703084839626614,0,14.277992418596032,0,0,1,,,,
CP,2007,2000,1,87,17.683882565766147,17.683882565766147,2.7674999999999996,0.7694444444444444,43.79598156827292,11.028253043525147,37.80307127813842,9.794264813665063,0,1,,,,
CP,2008,2000,1,7,288.44377340605234,288.44377340605234,27.218364197530864,0.9024999999999999,468.15744571047355,9.927499999999998,373.72844015140834,9.927499999999998,18,1,,,,
CP,2008,2000,1,87,14.14710605261292,14.14710605261292,5.04111111111111,0.9344444444444443,94.40120526548033,16.44235557427059,75.84954261599168,13.657453905612043,19.6,1,,,,
CP,2009,2000,1,7,284.9069968928991,284.9069968928991,27.840864197530863,0,520.9512428546038,0,397.62376521536805,0,0,1,,,,
CP,2009,2000,1,27,3.53677651315323,3.53677651315323,0.513611111111111,0,7.399855934860154,0,6.3838686327804925,0,0,1,,,,
CP,2009,2000,1,32,3.53677651315323,3.53677651315323,1.2100000000000002,0,20.455748035672514,0,19.61721467628295,0,0,1,,,,
CP,2009,2000,1,87,7.07355302630646,7.07355302630646,1.7255555555555557,0,30.140967548249144,0,25.03979400264224,0,0,1,,,,
CP,2010,2000,1,7,320.6677371925595,320.6677371925595,29.21793209876543,0.42250000000000004,495.4577259545138,4.01375,398.8359349013014,4.01375,7.3,1,,,,
CP,2010,2000,1,32,3.53677651315323,3.53677651315323,0.7511111111111112,0,12.638574993078583,0,12.338627851496064,0,0,1,,,,
CP,2010,2000,1,87,35.367765131532295,35.367765131532295,6.950277777777778,0,115.91046711369127,0,98.18005487560835,0,0,1,,,,
CP,2011,2000,1,7,74.27230677621783,74.27230677621783,22.469722222222224,0.6944444444444444,450.1702682250687,12.054685389248752,338.82520648926004,9.998373034949934,2.1,1,,,,
CP,2011,2000,1,32,3.53677651315323,3.53677651315323,0.7802777777777778,0,13.141501004848035,0,12.812422780683617,0,0,1,,,,
CP,2011,2000,1,87,28.29421210522584,28.29421210522584,4.666388888888889,0,74.5151881188553,0,64.18165265181834,0,3.2,1,,,,
CP,2012,2000,1,7,156.40411691499838,156.40411691499838,29.41932098765432,0,565.9923700562942,0,428.5528705557127,0,2.1,1,,,,
CP,2012,2000,1,32,7.07355302630646,7.07355302630646,2.1013888888888888,0,35.53341521204247,0,34.26364754669501,0,0,1,,,,
CP,2012,2000,1,87,10.61032953945969,10.61032953945969,1.8547222222222222,0.513611111111111,30.00361959809766,2.054444444444444,25.737079401049836,2.054444444444444,5.3,1,,,,
CP,2013,2000,1,7,145.7937873755387,145.7937873755387,19.333734567901235,0,368.1376991727102,0,282.1106914865703,0,0,1,,,,
CP,2013,2000,1,32,38.90454164468553,38.90454164468553,9.647222222222222,0,162.48640025118456,0,157.45706622311008,0,0,1,,,,
CP,2013,2000,1,87,10.61032953945969,10.61032953945969,1.6305555555555555,0,25.615916666111975,0,22.17737544892255,0,0,1,,,,
CP,2016,2000,1,7,81.73883497065242,81.73883497065242,15.88888888888889,2.4147222222222218,310.46979196981056,25.391666666666666,233.4455537147002,25.391666666666666,38.9,1,,,,
CP,2016,2000,1,26,3.53677651315323,3.53677651315323,0.9344444444444443,0,13.607675658306606,0,13.085323445307296,0,0,1,,,,
CP,2016,2000,1,27,21.22065907891938,21.22065907891938,3.138611111111111,0,45.95691506183387,0,39.146993288191595,0,0,1,,,,
CP,2016,2000,1,87,24.75743559207261,24.75743559207261,4.4222222222222225,0.513611111111111,72.27124302058341,2.5680555555555555,61.650208592171445,2.5680555555555555,7.9,1,,,,
CP,2017,2000,1,7,184.69832902022424,184.69832902022424,29.19682098765432,0,527.3727671120317,0,421.2481366919964,0,15.6,1,,,,
CP,2017,2000,1,32,3.53677651315323,3.53677651315323,0.48999999999999994,0,8.114294174228206,0,8.026632491527014,0,0,1,,,,
CP,2017,2000,1,87,14.14710605261292,14.14710605261292,2.8247222222222224,0,47.053272672844905,0,39.9412330869913,0,0,1,,,,
CP,2018,2000,1,7,123.78717796036304,123.78717796036304,33.41305555555555,0,632.7372566405761,0,498.55988563696985,0,7.1,1,,,,
CP,2018,2000,1,14,3.53677651315323,3.53677651315323,0.4444444444444445,0,7.227072399688474,0,6.383690172845691,0,0,1,,,,
CP,2018,2000,1,16,3.53677651315323,3.53677651315323,1.033611111111111,0,16.579644522044184,0,12.898666471248411,0,0,1,,,,
CP,2018,2000,1,32,7.07355302630646,7.07355302630646,1.9680555555555554,0,33.26419232264004,0,32.154053733222526,0,0,1,,,,
CP,2018,2000,1,44,3.53677651315323,3.53677651315323,0.42250000000000004,0,5.937497913191351,0,5.415798305548439,0,0,1,,,,
CP,2018,2000,1,87,3.53677651315323,3.53677651315323,0.9024999999999999,0,15.773544712712752,0,13.141166636307656,0,0,1,,,,
CP,2019,2000,1,7,167.4074216225862,167.4074216225862,16.537561728395062,0,272.5473802265644,0,223.84950204154612,0,0,1,,,,
CP,2019,2000,1,14,31.830988618379067,31.830988618379067,4.654999999999999,0,79.289986935535,0,68.35393829940094,0,0,1,,,,
CP,2019,2000,1,16,3.53677651315323,3.53677651315323,0.46694444444444433,0,6.328375920467951,0,5.673168751335331,0,0,1,,,,
CP,2019,2000,1,44,49.90784635227336,49.90784635227336,3.8056790123456787,0,48.46718176823922,0,45.46438324749626,0,0,1,,,,
CP,2019,2000,1,87,14.14710605261292,14.14710605261292,3.3466666666666667,0,58.24112779209436,0,48.407922169044234,0,0,1,,,,
CP,2020,2000,1,7,92.34916451011212,92.34916451011212,17.44391975308642,0,341.3040119050475,0,260.75491266069537,0,0,1,,,,
CP,2020,2000,1,32,17.683882565766147,17.683882565766147,4.371944444444445,0,73.71812088496843,0,71.50397022441763,0,0,1,,,,
CP,2020,2000,1,87,21.22065907891938,21.22065907891938,4.216388888888889,1.3949999999999998,70.42127942539159,21.077714663585155,59.6398067064615,18.459781603513164,0,1,,,,
CP,2021,2000,1,7,134.79048266795087,134.79048266795087,31.894845679012345,0,614.9832201068924,0,475.7119162868794,0,0,1,,,,
CP,2021,2000,1,14,3.53677651315323,3.53677651315323,0.6669444444444443,0,11.876075292706126,0,10.046127499441042,0,0,1,,,,
CP,2021,2000,1,32,14.14710605261292,14.14710605261292,2.7249999999999996,0,45.66232469213596,0,44.62963236040535,0,0,1,,,,
CP,2021,2000,1,87,0,0,0,0.42250000000000004,0,6.190141323642684,0,5.475755458808063,0,,,,,
CP,2022,2000,1,7,92.34916451011212,92.34916451011212,19.262777777777778,0,368.22380271813944,0,284.22427649895627,0,0,1,,,,
CP,2022,2000,1,32,17.683882565766147,17.683882565766147,4.583888888888889,0,77.36200708723234,0,74.9238233006605,0,0,1,,,,
CP,2022,2000,1,87,21.22065907891938,21.22065907891938,5.535277777777778,0.513611111111111,97.65648580619231,7.925773561821012,80.86146365440723,6.909786259741351,8.8,1,,,,
CP,2023,2000,1,7,95.4929658551372,95.4929658551372,32.856944444444444,0,669.7141787662542,0,499.5199218224491,0,43.1,1,,,,
CP,2023,2000,1,32,3.53677651315323,3.53677651315323,0.513611111111111,0,8.524180782464638,0,8.421756265715667,0,0,1,,,,
CP,2023,2000,1,87,3.53677651315323,3.53677651315323,1,0.9338888888888887,17.824355134312636,14.06070469053652,14.718259878269272,12.346478327813037,0,1,,,,
CP,2024,2000,1,7,109.64007190775013,109.64007190775013,32.98444444444444,0,639.3096139583197,0,496.67259545338715,0,3.5,1,,,,
CP,2024,2000,1,87,14.14710605261292,14.14710605261292,2.833611111111111,0,47.60035345532225,0,40.15456404895316,0,3.5,1,,,,
CP,2025,2000,1,7,95.88594102326535,95.88594102326535,19.73222222222222,1.6900000000000002,392.8256411704764,8.8218,297.06437363586076,8.8218,17.7,1,,,,
CP,2025,2000,1,87,63.66197723675813,63.66197723675813,10.083333333333332,0.3402777777777777,160.14317867458792,4.674145464026221,137.9758700741437,4.199257696433329,3.5,1,,,,
CP,2026,2000,1,7,149.33056388869193,149.33056388869193,24.038858024691358,1.2844444444444447,454.28169759375044,25.599579536521567,350.163555747498,19.61248943419473,30.6,1,,,,
CP,2026,2000,1,26,0,0,0,0.5625,0,7.446294766900821,0,7.293036920393945,0,,,,,
CP,2026,2000,1,27,46.371069839120125,46.371069839120125,2.1722222222222225,0,24.725340739006068,0,22.76686527871649,0,0,1,,,,
CP,2026,2000,1,32,3.53677651315323,3.53677651315323,1.5625,0,26.30221367926234,0,24.96873495038298,0,0,1,,,,
CP,2026,2000,1,87,14.14710605261292,14.14710605261292,2.6805555555555554,0.9669444444444443,44.42611211132957,11.11986111111111,37.6879024560119,11.11986111111111,9.5,1,,,,
CP,2027,2000,1,7,110.03304707587827,110.03304707587827,19.03354938271605,0,344.25117480852197,0,274.6137891513251,0,3.5,1,,,,
CP,2027,2000,1,16,10.61032953945969,10.61032953945969,1.8480555555555556,0,26.554685244719806,0,22.824785865058082,0,0,1,,,,
CP,2027,2000,1,26,0,0,0,0.513611111111111,0,6.681729285421663,0,6.559185322780882,0,,,,,
CP,2027,2000,1,44,10.61032953945969,10.61032953945969,1.9966666666666668,0,31.42623555614289,0,26.847259761074653,0,0,1,,,,
CP,2028,2000,1,7,17.683882565766147,17.683882565766147,5.488611111111111,0,107.9846874155574,0,82.91028567969964,0,0,1,,,,
CP,2028,2000,1,26,7.07355302630646,7.07355302630646,1.2769444444444444,0.46694444444444433,17.448802414183334,5.9637118321206275,16.978562968230463,5.866474737787126,0,1,,,,
CP,2028,2000,1,27,7.07355302630646,7.07355302630646,0.7980555555555555,0,11.010718817502081,0,9.661700418110387,0,0,1,,,,
CP,2028,2000,1,87,70.73553026306459,70.73553026306459,17.74833333333333,0.31173611111111116,310.9378024556443,4.161866576387054,258.24284199266606,3.7617935041707056,0,1,,,,
CP,2029,2000,1,7,167.4074216225862,167.4074216225862,16.11395061728395,0,296.18634212701073,0,228.75616129181705,0,0,1,,,,
CP,2029,2000,1,14,14.14710605261292,14.14710605261292,1.7274999999999998,0,28.049777375874516,0,24.753711234218493,0,0,1,,,,
CP,2029,2000,1,16,7.07355302630646,7.07355302630646,1.574444444444444,0.46694444444444433,23.900204261270197,6.328375920467951,19.586234637506173,5.673168751335331,0,1,,,,
CP,2029,2000,1,27,17.683882565766147,17.683882565766147,2.741944444444444,0,40.12382108831653,0,34.305809706700465,0,0,1,,,,
CP,2029,2000,1,57,3.53677651315323,3.53677651315323,0.81,0,10.76974335400316,0,9.4654268504938,0,0,1,,,,
CP,2029,2000,1,87,28.29421210522584,28.29421210522584,4.630555555555555,0,74.03176186510929,0,63.6717083494583,0,0,1,,,,
CP,2030,2000,1,7,106.88924573085318,106.88924573085318,9.170771604938272,0,162.9278437798945,0,127.87386877491619,0,0,1,,,,
CP,2030,2000,1,16,278.6193942028489,278.6193942028489,2.1543518518518523,0,14.189970849476762,0,13.945793809129295,0,0,1,,,,
CP,2030,2000,1,87,77.80908328937106,77.80908328937106,12.84388888888889,1.4444444444444444,206.01665455674885,24.42772144587029,176.91091611026246,20.53785620667822,0,1,,,,
CP,2031,2000,1,7,156.40411691499838,156.40411691499838,25.796697530864197,0,484.6635554106782,0,376.402318611194,0,0,1,,,,
CP,2031,2000,1,27,3.53677651315323,3.53677651315323,0.42250000000000004,0,5.8573986158539535,0,5.143012751019333,0,0,1,,,,
CP,2031,2000,1,87,38.90454164468553,38.90454164468553,5.971111111111111,0,94.01645098025188,0,81.2588200934344,0,12.2,1,,,,
CP,2032,2000,1,7,264.07931298210787,264.07931298210787,11.67530864197531,0,176.07088929541396,0,142.49965487050486,0,60.1,1,,,,
CP,2032,2000,1,14,7.07355302630646,7.07355302630646,0.863611111111111,0,14.288664709078553,0,12.446861790729908,0,0,1,,,,
