plot_id	year	period	species	perc_subplots_with_regeneration	nr_of_subplots_with_regeneration	rubbing_damage_perc	approx_nr_established_ha	approx_nr_seedlings_ha	mean_number_established_ha	lci_number_established_ha	uci_number_established_ha	mean_number_seedlings_ha	lci_number_seedlings_ha	uci_number_seedlings_ha
171100	2004	1	62	2	1	NA	0	2	0	0	0	2.00000000005	2	2.0000000001
171100	2004	1	63	48	24	NA	54	52	54.00000000075	54.0000000004573	54.0000000010427	53.6227766026291	50.2970362083994	57.1684215877373
171100	2004	1	64	4	2	NA	0	4	0	0	0	4.0000000001	4.00000000002929	4.00000000017071
171100	2004	1	69	6	3	NA	2	4	2.00000000005	2	2.0000000001	4.0000000001	4.00000000002929	4.00000000017071
171100	2004	1	77	18	9	NA	14	14	14.00000000035	14.0000000002177	14.0000000004823	14.3245553206158	13.07034791636	15.6991142428998
171100	2004	1	86	6	3	NA	6	8	6.00000000015	6.0000000000634	6.0000000002366	8.32455532046582	6.62027517640985	10.4675741471332
171100	2004	1	87	80	40	NA	14	1124	14.00000000035	14.0000000002177	14.0000000004823	1983.80304777047	1874.63796110554	2099.325103831
171100	2004	1	88	2	1	NA	0	2	0	0	0	2.00000000005	2	2.0000000001
171100	2004	1	89	94	47	NA	1200	5576	1200.000000003	1200.00000000102	1200.00000000498	11142.5138957894	10374.832585724	11966.9994568106
171100	2004	1	92	34	17	NA	20	84	20.0000000004	20.0000000002407	20.0000000005593	84.4549486153575	78.2195380604235	91.1874260892823
171200	2004	1	3	14	7	NA	0	18	0	0	0	18.00000000035	18.0000000001992	18.0000000005008
171200	2004	1	4	46	23	NA	2	164	2.00000000005	2	2.0000000001	164.00000000125	164.000000000743	164.000000001757
171200	2004	1	7	2	1	NA	0	2	0	0	0	2.00000000005	2	2.0000000001
171200	2004	1	13	12	6	NA	4	46	4.0000000001	4.00000000002929	4.00000000017071	46.0000000002	45.9999999997018	46.0000000006982
171200	2004	1	16	2	1	NA	0	2	0	0	0	2.00000000005	2	2.0000000001
171200	2004	1	20	16	8	NA	0	48	0	0	0	48.0000000004	48.0000000001076	48.0000000006924
171200	2004	1	31	10	5	NA	8	6	8.00000000015	8.00000000005	8.00000000025	6.00000000015	6.0000000000634	6.0000000002366
171200	2004	1	39	98	49	NA	720	4598	720.00000000235	720.000000000732	720.000000003968	4598.0000000033	4597.99999999698	4598.00000000962
171200	2004	1	40	6	3	NA	6	0	6.00000000015	6.0000000000634	6.0000000002366	0	0	0
171200	2004	1	57	2	1	NA	2	2	2.00000000005	2	2.0000000001	2.00000000005	2	2.0000000001
171200	2004	1	63	96	48	NA	36	632	36.00000000055	36.0000000003326	36.0000000007675	632.00000000295	632.000000001859	632.000000004041
171200	2004	1	64	8	4	NA	4	6	4.0000000001	4.00000000002929	4.00000000017071	6.0000000001	6.00000000001615	6.00000000018385
171200	2004	1	77	2	1	NA	2	0	2.00000000005	2	2.0000000001	0	0	0
171200	2004	1	79	14	7	NA	6	38	6.00000000015	6.0000000000634	6.0000000002366	38.0000000002	37.9999999998434	38.0000000005566
171200	2004	1	86	88	44	NA	168	306	168.0000000017	168.000000001145	168.000000002255	306.00000000175	306.00000000091	306.00000000259
171200	2004	1	87	96	48	NA	48	1778	48.0000000003	47.9999999998875	48.0000000007125	1778.0000000026	1778.00000000036	1778.00000000484
171200	2004	1	89	72	36	NA	190	786	190.0000000021	190.000000001505	190.000000002695	786.00000000135	785.999999999758	786.000000002943
171200	2004	1	NA	2	1	NA	0	0	0	0	0	0	0	0
111000	2005	1	7	69.3877551020408	68	NA	0	2329.59183673469	0	0	0	5856.7866122335	5435.01285755616	6311.29131066331
111000	2005	1	9	36.734693877551	36	NA	0	1438.77551020408	0	0	0	3868.46888032626	3457.4792475773	4328.31274071679
111000	2005	1	14	100	98	NA	5.10204081632653	4802.04081632653	5.10204081652653	5.10204081641386	5.1020408166392	12519.4782279626	11645.2058372916	13459.3872611946
111000	2005	1	15	98.9795918367347	97	NA	0	4667.34693877551	0	0	0	13508.1846536576	12486.2045841944	14613.8125005808
111000	2005	1	16	90.8163265306122	89	NA	78.5714285714286	2477.55102040816	78.5714285734286	78.5714285729484	78.5714285739088	6672.98622067809	6243.50103698459	7132.01532883314
111000	2005	1	24	38.7755102040816	38	NA	1.02040816326531	1360.20408163265	1.02040816331531	1.02040816326531	1.02040816336531	3343.46868018716	3079.70990239271	3629.81682356101
111000	2005	1	27	9.18367346938776	9	NA	0	226.530612244898	0	0	0	669.227288731121	546.523758838676	819.479769615302
111000	2005	1	28	28.5714285714286	28	NA	12.2448979591837	805.102040816327	12.2448979595837	12.244897959406	12.2448979597613	2131.00326651288	1898.54902207166	2391.91870691509
111000	2005	1	39	3.06122448979592	3	NA	0	19.3877551020408	0	0	0	19.3823210556656	16.1515449600278	23.2593458046661
111000	2005	1	64	40.8163265306122	40	NA	5.10204081632653	1626.5306122449	5.10204081657653	5.10204081646473	5.10204081668833	4497.22208776069	3985.61303185801	5074.50330601066
111000	2005	1	69	47.9591836734694	47	NA	44.8979591836735	619.387755102041	44.8979591852235	44.8979591848767	44.8979591855702	1503.32948347823	1408.63239364821	1604.39270464437
111000	2005	1	87	97.9591836734694	96	NA	0	3521.42857142857	0	0	0	8815.48426407245	8324.21282365229	9335.74915207565
121000	2006	1	3	16.3265306122449	16	NA	0	54.0816326530612	0	0	0	54.628695264945	50.1480828217636	59.5096398192731
121000	2006	1	4	6.12244897959184	6	NA	2.04081632653061	7.14285714285714	2.04081632663061	2.0408163265599	2.04081632670132	7.30844659228761	6.66854485542643	8.00975216487536
121000	2006	1	5	4.08163265306122	4	NA	1.02040816326531	4.08163265306122	1.02040816331531	1.02040816326531	1.02040816336531	4.08163265326122	4.08163265316122	4.08163265336122
121000	2006	1	7	63.265306122449	62	NA	21.4285714285714	120.408163265306	21.4285714294214	21.4285714291853	21.4285714296575	123.626324040759	119.894457533335	127.474349609376
121000	2006	1	9	24.4897959183673	24	NA	0	98.9795918367347	0	0	0	99.00278508122	94.1175838526613	104.141554134903
121000	2006	1	14	52.0408163265306	51	NA	3.06122448979592	483.673469387755	3.06122448994592	3.06122448985932	3.06122449003252	700.999577423728	668.901647765564	734.637759063304
121000	2006	1	15	58.1632653061224	57	NA	0	1232.65306122449	0	0	0	1653.72915624923	1573.79051155235	1737.72818056401
121000	2006	1	16	98.9795918367347	97	NA	256.122448979592	11886.7346938776	256.122448982192	256.122448981021	256.122448983363	33534.5984228876	31439.1533983446	35769.7065546157
121000	2006	1	24	28.5714285714286	28	NA	5.10204081632653	80.6122448979592	5.10204081657653	5.10204081646473	5.10204081668833	82.5776513158429	78.4139989208613	86.962386699893
121000	2006	1	27	15.3061224489796	15	NA	9.18367346938776	25.5102040816327	9.18367346958776	9.1836734694219	9.18367346975362	25.5821653199069	24.3406953725106	26.8869550536406
121000	2006	1	28	89.7959183673469	88	NA	140.816326530612	380.612244897959	140.816326534462	140.816326533837	140.816326535087	387.388231930408	374.252132217822	400.985403473464
121000	2006	1	31	1.02040816326531	1	NA	0	1.02040816326531	0	0	0	1.02040816331531	1.02040816326531	1.02040816336531
121000	2006	1	39	20.4081632653061	20	NA	1.02040816326531	52.0408163265306	1.02040816331531	1.02040816326531	1.02040816336531	54.3590686162071	50.4549077247351	58.5653303924862
121000	2006	1	46	3.06122448979592	3	NA	0	3.06122448979592	0	0	0	3.06122448994592	3.06122448985932	3.06122449003252
121000	2006	1	63	1.02040816326531	1	NA	1.02040816326531	0	1.02040816331531	1.02040816326531	1.02040816336531	0	0	0
