plottype,plot_id,period,year,height_class,species,nr_of_subplots_with_regeneration,perc_subplots_with_regeneration,approx_nr_regeneration_ha,approx_rubbing_damage_perc,rubbing_damage_number_ha,mean_number_of_regeneration_ha,lci_number_of_regeneration_ha,uci_number_of_regeneration_ha
CA,121000,1,2006,3000,24,5,5.1020408163265305,5.1020408163265305,,,5.102040816581632,5.102040816467547,5.102040816695718
CA,121000,1,2006,3000,27,3,3.061224489795918,5.1020408163265305,,,5.102040816479593,5.102040816356041,5.102040816603145
CA,121000,1,2006,3000,28,24,24.489795918367346,41.83673469387755,,,41.836734695102045,41.8367346947519,41.836734695452186
CA,121000,1,2006,3000,63,1,1.0204081632653061,1.0204081632653061,,,1.0204081633163264,1.0204081632653061,1.020408163367347
CA,121000,1,2006,3000,69,2,2.0408163265306123,4.081632653061225,,,4.081632653163266,4.081632653055705,4.081632653270826
CA,121000,1,2006,3000,81,1,1.0204081632653061,1.0204081632653061,,,1.0204081633163264,1.0204081632653061,1.020408163367347
CA,121000,1,2006,3000,87,1,1.0204081632653061,2.0408163265306123,,,2.040816326581633,2.0408163265306123,2.040816326632653
CA,121000,1,2006,4000,7,3,3.061224489795918,3.061224489795918,,,3.06122448994898,3.06122448986061,3.0612244900373504
CA,121000,1,2006,4000,16,27,27.551020408163264,63.26530612244898,,,63.265306123826505,63.265306123357874,63.26530612429514
CA,121000,1,2006,4000,27,1,1.0204081632653061,4.081632653061225,,,4.081632653112245,4.081632653061225,4.081632653163266
CA,121000,1,2006,4000,28,53,54.08163265306123,98.9795918367347,,,98.97959183943875,98.97959183890612,98.97959183997142
CA,121000,1,2006,4000,39,1,1.0204081632653061,1.0204081632653061,,,1.0204081633163264,1.0204081632653061,1.020408163367347
CA,131000,1,2006,1000,3,26,76.47058823529412,4447.058823529412,,,10795.172466996004,9315.75443367388,12509.534189839102
CA,131000,1,2006,1000,4,2,5.882352941176471,5.88235294117647,,,5.882352941470588,5.8823529412626145,5.88235294167856
CA,131000,1,2006,1000,14,4,11.764705882352942,144.1176470588235,,,141.11008272648252,120.40066722132423,165.3816038284223
CA,131000,1,2006,1000,15,2,5.882352941176471,17.64705882352941,,,18.601633295573148,13.454204957709912,25.71841014393711
CA,131000,1,2006,1000,16,2,5.882352941176471,11.76470588235294,,,12.241993118521869,9.735698789049803,15.393491392985428
CA,131000,1,2006,1000,28,2,5.882352941176471,26.470588235294116,,,25.723431448615823,22.639493928621395,29.227460983794646
CA,131000,1,2006,1000,31,1,2.9411764705882355,88.23529411764706,,,85.24339262484669,61.76470588264706,117.64705882352933
CA,131000,1,2006,1000,39,9,26.470588235294116,147.05882352941177,,,145.7562648015859,131.06144240666873,162.09869461828097
CA,131000,1,2006,1000,54,2,5.882352941176471,11.76470588235294,,,12.241993118521869,9.735698789049803,15.393491392985428
CA,131000,1,2006,1000,59,2,5.882352941176471,52.94117647058823,,,52.925513630900525,40.26034691449909,69.57490950198108
CA,131000,1,2006,1000,63,1,2.9411764705882355,2.941176470588235,,,2.941176470735294,2.941176470588235,2.9411764708823527
CA,131000,1,2006,1000,64,8,23.529411764705884,94.11764705882352,,,96.01113316351741,84.02116278813396,109.71209378031273
CA,131000,1,2006,1000,67,1,2.9411764705882355,8.823529411764705,,,9.300816647786576,5.882352941470587,14.705882352941172
CA,131000,1,2006,1000,69,1,2.9411764705882355,2.941176470588235,,,2.941176470735294,2.941176470588235,2.9411764708823527
CA,131000,1,2006,1000,83,1,2.9411764705882355,23.52941176470588,,,22.782254977880534,17.647058823823524,29.411764705882355
CA,131000,1,2006,1000,87,7,20.58823529411765,44.11764705882353,,,46.02679600335217,40.379614770239684,52.463748413358644
CA,131000,1,2006,2000,3,16,47.05882352941177,317.6470588235294,,,314.9418146247909,285.6647719399225,347.2193855951416
CA,131000,1,2006,2000,14,2,5.882352941176471,11.76470588235294,,,12.241993118521869,9.735698789049803,15.393491392985428
CA,131000,1,2006,2000,16,1,2.9411764705882355,8.823529411764705,,,9.300816647786576,5.882352941470587,14.705882352941172
CA,131000,1,2006,2000,28,1,2.9411764705882355,2.941176470588235,,,2.941176470735294,2.941176470588235,2.9411764708823527
CA,131000,1,2006,2000,31,1,2.9411764705882355,44.11764705882353,,,43.62469698311396,32.35294117676471,58.82352941176469
CA,131000,1,2006,2000,39,10,29.41176470588235,105.88235294117646,,,108.2531262820393,96.38370787284491,121.5842346021301
CA,131000,1,2006,2000,54,4,11.764705882352942,338.235294117647,,,976.104393101605,698.0185427755746,1364.9777589627563
CA,131000,1,2006,2000,59,1,2.9411764705882355,8.823529411764705,,,9.300816647786576,5.882352941470587,14.705882352941172
CA,131000,1,2006,2000,64,3,8.823529411764707,49.99999999999999,,,48.505686426496354,43.00336131660973,54.71203979575524
CA,131000,1,2006,2000,69,3,8.823529411764707,20.588235294117645,,,21.542809766308444,17.358291884982982,26.736078394260133
CA,131000,1,2006,2000,83,1,2.9411764705882355,8.823529411764705,,,9.300816647786576,5.882352941470587,14.705882352941172
CA,131000,1,2006,3000,3,7,20.58823529411765,229.41176470588235,,,229.4117647069117,229.4117647045296,229.41176470929386
CA,131000,1,2006,3000,4,5,14.705882352941176,29.41176470588235,,,29.411764706617653,29.41176470609369,29.41176470714161
CA,131000,1,2006,3000,14,3,8.823529411764707,11.76470588235294,,,11.764705882794116,11.7647058825,11.764705883088235
CA,131000,1,2006,3000,16,1,2.9411764705882355,8.823529411764705,,,8.823529411911766,8.823529411764707,8.823529412058825
CA,131000,1,2006,3000,28,6,17.647058823529413,23.52941176470588,,,23.529411765588232,23.529411765172284,23.529411766004184
CA,131000,1,2006,3000,31,1,2.9411764705882355,14.705882352941176,,,14.705882353088231,14.705882352941172,14.70588235323529
CA,131000,1,2006,3000,39,15,44.11764705882353,150,,,150.0000000022059,150.00000000117657,150.0000000032352
CA,131000,1,2006,3000,41,1,2.9411764705882355,2.941176470588235,,,2.941176470735294,2.941176470588235,2.9411764708823527
CA,131000,1,2006,3000,54,4,11.764705882352942,114.70588235294117,,,114.70588235352942,114.70588235190793,114.70588235515088
CA,131000,1,2006,3000,59,2,5.882352941176471,29.41176470588235,,,29.411764706176474,29.41176470590981,29.411764706443137
CA,131000,1,2006,3000,64,2,5.882352941176471,23.52941176470588,,,23.529411765,23.529411764405786,23.52941176559421
CA,131000,1,2006,3000,67,1,2.9411764705882355,2.941176470588235,,,2.941176470735294,2.941176470588235,2.9411764708823527
CA,131000,1,2006,3000,69,5,14.705882352941176,38.23529411764706,,,38.235294118382356,38.23529411789104,38.23529411887367
CA,131000,1,2006,3000,82,1,2.9411764705882355,2.941176470588235,,,2.941176470735294,2.941176470588235,2.9411764708823527
CA,131000,1,2006,3000,83,1,2.9411764705882355,20.588235294117645,,,20.588235294264706,20.58823529411765,20.58823529441176
CA,131000,1,2006,3000,89,1,2.9411764705882355,2.941176470588235,,,2.941176470735294,2.941176470588235,2.9411764708823527
CA,131000,1,2006,4000,3,7,20.58823529411765,73.52941176470588,,,73.52941176573529,73.52941176455569,73.52941176691492
CA,131000,1,2006,4000,4,10,29.41176470588235,41.17647058823529,,,41.17647058970588,41.17647058913788,41.17647059027388
CA,131000,1,2006,4000,5,1,2.9411764705882355,2.941176470588235,,,2.941176470735294,2.941176470588235,2.9411764708823527
CA,131000,1,2006,4000,14,2,5.882352941176471,5.88235294117647,,,5.882352941470588,5.8823529412626145,5.88235294167856
CA,131000,1,2006,4000,16,1,2.9411764705882355,2.941176470588235,,,2.941176470735294,2.941176470588235,2.9411764708823527
CA,131000,1,2006,4000,28,11,32.35294117647059,49.99999999999999,,,50.00000000161764,50.00000000095802,50.00000000227727
CA,131000,1,2006,4000,31,1,2.9411764705882355,2.941176470588235,,,2.941176470735294,2.941176470588235,2.9411764708823527
CA,131000,1,2006,4000,39,17,50,105.88235294117646,,,105.88235294367648,105.88235294278726,105.8823529445657
CA,131000,1,2006,4000,54,3,8.823529411764707,85.29411764705881,,,85.29411764749996,85.29411764714068,85.29411764785924
CA,131000,1,2006,4000,59,1,2.9411764705882355,2.941176470588235,,,2.941176470735294,2.941176470588235,2.9411764708823527
CA,131000,1,2006,4000,63,2,5.882352941176471,8.823529411764705,,,8.823529412058825,8.8235294118122,8.823529412305447
CA,131000,1,2006,4000,64,1,2.9411764705882355,2.941176470588235,,,2.941176470735294,2.941176470588235,2.9411764708823527
CA,131000,1,2006,4000,69,6,17.647058823529413,85.29411764705881,,,85.29411764794116,85.29411764686027,85.29411764902206
CA,141100,1,2007,1000,14,14,28,350,,,782.6817360795236,691.7579671166012,885.5564071721059
CA,141100,1,2007,1000,20,14,28,404,,,393.26635030995203,358.85283482422415,430.980076726622
CA,141100,1,2007,1000,28,1,2,2,,,2.0000000001,2,2.0000000002
CA,141100,1,2007,1000,39,6,12,120,,,117.77134495946179,102.66713423397717,135.09766097055726
CA,141100,1,2007,1000,71,4,8,324,,,753.5409572530343,553.574469634311,1025.7408992017306
CA,141100,1,2007,1000,87,3,6,10,,,10.324555320694872,8.862332109301288,12.028035200600591
CA,141100,1,2007,1000,89,47,94,9006,,,27645.552123427362,23550.21091948764,32453.06612420636
CA,141100,1,2007,2000,14,14,28,404,,,835.003614922624,740.2778696121004,941.8504396182925
CA,141100,1,2007,2000,20,9,18,324,,,756.745369154844,645.0169671229974,887.8271160704221
CA,141100,1,2007,2000,28,1,2,2,,,2.0000000001,2,2.0000000002
CA,141100,1,2007,2000,39,8,16,146,,,144.59331616401016,126.66097346862146,165.0644749267215
CA,141100,1,2007,2000,63,1,2,2,,,2.0000000001,2,2.0000000002
CA,141100,1,2007,2000,71,5,10,334,,,764.1900678939242,578.3306142055578,1009.7796062031609
CA,141100,1,2007,2000,87,5,10,18,,,18.64911064128974,16.382527657367667,21.229283721346626
CA,141100,1,2007,2000,89,2,4,4,,,4.0000000002,4.000000000058578,4.000000000341421
CA,141100,1,2007,3000,14,28,56,288,,,288.00000000279994,288.00000000091245,288.0000000046875
CA,141100,1,2007,3000,20,15,30,94,,,94.00000000149998,94.0000000006194,94.00000000238059
CA,141100,1,2007,3000,28,4,8,10,,,10.000000000399998,10.000000000174653,10.000000000625345
CA,141100,1,2007,3000,39,12,24,70,,,70.00000000120001,70.00000000045786,70.00000000194217
CA,141100,1,2007,3000,63,2,4,4,,,4.0000000002,4.000000000058578,4.000000000341421
CA,141100,1,2007,3000,71,4,8,130,,,130.00000000040004,130.00000000002373,130.00000000077634
CA,141100,1,2007,3000,77,1,2,2,,,2.0000000001,2,2.0000000002
CA,141100,1,2007,3000,86,1,2,2,,,2.0000000001,2,2.0000000002
CA,141100,1,2007,3000,87,4,8,14,,,14.000000000400002,14.000000000093753,14.000000000706251
CA,141100,1,2007,3000,89,4,8,8,,,8.0000000004,8.0000000002,8.0000000006
CA,141100,1,2007,4000,14,34,68,584,,,584.0000000034,584.0000000004336,584.0000000063665
CA,141100,1,2007,4000,20,1,2,2,,,2.0000000001,2,2.0000000002
CA,141100,1,2007,4000,22,3,6,14,,,14.000000000299996,13.99999999996673,14.000000000633262
CA,141100,1,2007,4000,28,4,8,8,,,8.0000000004,8.0000000002,8.0000000006
CA,141100,1,2007,4000,39,18,36,94,,,94.0000000018,94.0000000009859,94.0000000026141
CA,141100,1,2007,4000,71,4,8,42,,,42.00000000040001,41.99999999985189,42.00000000094813
CA,141100,1,2007,4000,77,9,18,52,,,52.000000000899995,52.000000000301384,52.0000000014986
CA,141100,1,2007,4000,78,1,2,8,,,8.0000000001,8,8.0000000002
CA,141100,1,2007,4000,86,2,4,6,,,6.000000000200001,6.000000000032296,6.000000000367705
CA,141100,1,2007,4000,89,9,18,38,,,38.00000000090001,38.00000000041064,38.000000001389374
CA,141200,1,2007,1000,4,3,6,6,,,6.000000000300001,6.0000000001267955,6.000000000473206
CA,141200,1,2007,1000,31,1,2,2,,,2.0000000001,2,2.0000000002
CA,141200,1,2007,1000,39,34,68,492,,,490.46786960265075,461.01540307843794,521.8019387339943
CA,141200,1,2007,1000,57,1,2,6,,,6.324555320494872,4.000000000199999,9.999999999999998
CA,141200,1,2007,1000,63,12,24,290,,,287.3327212294183,266.62068466784046,309.6537419516308
CA,141200,1,2007,1000,86,10,20,48,,,50.2718872437641,44.53307399248675,56.75024022541336
CA,141200,1,2007,1000,87,48,96,21528,,,67412.91988976966,57593.96051033924,78905.87359847696
CA,141200,1,2007,1000,89,8,16,50,,,51.11470998763313,44.79501460508799,58.3259900717407
CA,141200,1,2007,2000,4,6,12,20,,,20.64911064138974,18.535472932639912,23.003770760524482
CA,141200,1,2007,2000,22,1,2,2,,,2.0000000001,2,2.0000000002
CA,141200,1,2007,2000,31,1,2,2,,,2.0000000001,2,2.0000000002
CA,141200,1,2007,2000,39,36,72,464,,,460.4357387979385,434.78750625691464,487.59696751068236
CA,141200,1,2007,2000,57,1,2,16,,,15.491933384958765,12.000000000199996,20.000000000000004
CA,141200,1,2007,2000,63,11,22,30,,,30.64911064188974,28.895973099480788,32.508612182909246
CA,141200,1,2007,2000,82,1,2,2,,,2.0000000001,2,2.0000000002
CA,141200,1,2007,2000,86,13,26,46,,,47.62277660327435,44.013999257816536,51.52744330549805
CA,141200,1,2007,2000,87,42,84,1098,,,1523.6672354645411,1441.2407754151602,1610.807773433564
CA,141200,1,2007,2000,89,2,4,4,,,4.0000000002,4.000000000058578,4.000000000341421
CA,141200,1,2007,3000,4,13,26,60,,,60.0000000013,60.00000000069119,60.00000000190882
CA,141200,1,2007,3000,22,1,2,6,,,6.000000000100001,6.000000000000001,6.000000000200001
CA,141200,1,2007,3000,31,3,6,12,,,12.000000000300002,12.000000000066668,12.000000000533335
CA,141200,1,2007,3000,39,38,76,494,,,494.0000000038002,494.0000000020219,494.0000000055785
CA,141200,1,2007,3000,57,1,2,4,,,4.0000000001,4,4.0000000002
CA,141200,1,2007,3000,63,22,44,86,,,86.0000000022,86.00000000149508,86.0000000029049
CA,141200,1,2007,3000,82,2,4,24,,,24.0000000002,24.000000000032294,24.000000000367706
CA,141200,1,2007,3000,86,20,40,102,,,102.000000002,102.0000000011716,102.00000000282839
CA,141200,1,2007,3000,87,15,30,42,,,42.00000000149999,42.00000000103333,42.00000000196666
CA,141200,1,2007,3000,89,9,18,24,,,24.000000000900005,24.000000000553595,24.000000001246416
CA,141200,1,2007,4000,4,1,2,2,,,2.0000000001,2,2.0000000002
CA,141200,1,2007,4000,22,3,6,12,,,12.000000000300002,12.000000000066668,12.000000000533335
CA,141200,1,2007,4000,39,32,64,222,,,222.00000000319991,222.0000000020419,222.00000000435793
CA,141200,1,2007,4000,63,13,26,42,,,42.00000000130001,42.00000000083681,42.000000001763205
CA,141200,1,2007,4000,77,3,6,20,,,20.000000000299995,19.999999999924288,20.000000000675705
CA,141200,1,2007,4000,86,18,36,66,,,66.0000000018,66.0000000011887,66.00000000241133
CA,141200,1,2007,4000,87,1,2,2,,,2.0000000001,2,2.0000000002
CA,141200,1,2007,4000,89,13,26,48,,,48.0000000013,48.00000000078125,48.000000001818755
CA,151000,1,2008,1000,3,4,3.8095238095238093,3.8095238095238093,,,3.8095238097142854,3.8095238096190474,3.809523809809524
CA,151000,1,2008,1000,7,8,7.619047619047619,7.619047619047619,,,7.619047619428569,7.619047619293881,7.619047619563258
CA,151000,1,2008,1000,9,7,6.666666666666667,26.666666666666664,,,26.26510825427441,24.83051314593689,27.782587800511784
CA,151000,1,2008,1000,13,20,19.047619047619047,63.80952380952381,,,64.23166898588077,59.85421097203933,68.92927387580244
CA,151000,1,2008,1000,14,94,89.52380952380952,1976.1904761904761,,,2562.7366294968683,2464.13465514714,2665.28414688961
CA,151000,1,2008,1000,15,102,97.14285714285714,6080.952380952381,,,12418.861554455598,11618.573769969476,13274.27319068789
CA,151000,1,2008,1000,16,31,29.523809523809526,82.85714285714285,,,84.05309906098252,79.34046131629947,89.04565646007836
CA,151000,1,2008,1000,20,61,58.095238095238095,312.38095238095235,,,311.65577910434126,298.604293146201,325.2777233232144
CA,151000,1,2008,1000,23,2,1.9047619047619047,1.9047619047619047,,,1.9047619048571427,1.904761904789799,1.9047619049244862
CA,151000,1,2008,1000,27,2,1.9047619047619047,1.9047619047619047,,,1.9047619048571427,1.904761904789799,1.9047619049244862
CA,151000,1,2008,1000,28,44,41.904761904761905,116.19047619047619,,,118.93193392062476,112.87000545731281,125.3194314006602
CA,151000,1,2008,1000,31,6,5.714285714285714,7.619047619047619,,,7.7735977719023195,7.202120740434504,8.390420613203858
CA,151000,1,2008,1000,39,4,3.8095238095238093,3.8095238095238093,,,3.8095238097142854,3.8095238096190474,3.809523809809524
CA,151000,1,2008,1000,41,1,0.9523809523809523,0.9523809523809523,,,0.9523809524285713,0.9523809523809523,0.9523809524761905
CA,151000,1,2008,1000,44,19,18.095238095238095,40,,,40.99446473805607,38.24157385783049,43.94552759275643
CA,151000,1,2008,1000,54,51,48.57142857142857,195.23809523809524,,,197.12435845579694,188.58717658011824,206.04801132966386
CA,151000,1,2008,1000,61,29,27.61904761904762,50.476190476190474,,,52.33079230839924,49.543877025450165,55.27447563738448
CA,151000,1,2008,1000,65,1,0.9523809523809523,0.9523809523809523,,,0.9523809524285713,0.9523809523809523,0.9523809524761905
CA,151000,1,2008,1000,69,1,0.9523809523809523,0.9523809523809523,,,0.9523809524285713,0.9523809523809523,0.9523809524761905
CA,151000,1,2008,1000,81,5,4.761904761904762,6.666666666666666,,,6.821216819473747,6.223975198403476,7.475768687222082
CA,151000,1,2008,1000,87,23,21.904761904761905,34.285714285714285,,,34.50742826111589,33.27911877259071,35.781073811870094
CA,151000,1,2008,1000,89,2,1.9047619047619047,3.8095238095238093,,,3.964073962188034,3.1525119888351743,4.984559117728615
CA,151000,1,2008,2000,7,5,4.761904761904762,4.761904761904762,,,4.761904762142856,4.761904762036377,4.761904762249336
CA,151000,1,2008,2000,9,6,5.714285714285714,14.285714285714285,,,14.198327955168397,13.00979268177169,15.495444212955995
CA,151000,1,2008,2000,13,10,9.523809523809524,11.428571428571429,,,11.583121581616606,11.064419018190298,12.12614104309808
CA,151000,1,2008,2000,14,46,43.80952380952381,148.57142857142856,,,148.87688161969976,142.71257739031594,155.3074458194888
CA,151000,1,2008,2000,16,6,5.714285714285714,5.714285714285714,,,5.714285714571428,5.714285714454786,5.71428571468807
CA,151000,1,2008,2000,20,32,30.476190476190474,56.19047619047619,,,57.49404123428928,54.91072415629751,60.198892442962844
CA,151000,1,2008,2000,23,6,5.714285714285714,9.523809523809524,,,9.832909829233209,8.826415682209483,10.954176552630706
CA,151000,1,2008,2000,27,1,0.9523809523809523,0.9523809523809523,,,0.9523809524285713,0.9523809523809523,0.9523809524761905
CA,151000,1,2008,2000,28,61,58.095238095238095,114.28571428571428,,,118.06208177201214,113.60026004391814,122.69914828498247
CA,151000,1,2008,2000,39,1,0.9523809523809523,0.9523809523809523,,,0.9523809524285713,0.9523809523809523,0.9523809524761905
CA,151000,1,2008,2000,44,13,12.380952380952381,18.095238095238095,,,18.5588885535641,17.4599204019304,19.727028326287872
CA,151000,1,2008,2000,54,66,62.857142857142854,320.95238095238096,,,320.50096247826724,306.98334726417,334.61380841971453
CA,151000,1,2008,2000,69,4,3.8095238095238093,5.714285714285714,,,5.868835867045177,5.233707686718392,6.581039006385987
CA,151000,1,2008,2000,81,3,2.857142857142857,4.761904761904762,,,4.76190476204762,4.761904761932304,4.761904762162935
CA,151000,1,2008,2000,87,6,5.714285714285714,5.714285714285714,,,5.714285714571428,5.714285714454786,5.71428571468807
CA,151000,1,2008,3000,4,1,0.9523809523809523,1.9047619047619047,,,1.9047619048095237,1.9047619047619047,1.9047619048571427
CA,151000,1,2008,3000,7,3,2.857142857142857,2.857142857142857,,,2.8571428572857145,2.857142857203236,2.8571428573681934
CA,151000,1,2008,3000,9,2,1.9047619047619047,4.761904761904762,,,4.761904761999999,4.761904761877288,4.76190476212271
CA,151000,1,2008,3000,13,15,14.285714285714286,17.142857142857142,,,17.142857143571423,17.142857143362548,17.142857143780304
CA,151000,1,2008,3000,14,64,60.95238095238095,178.09523809523807,,,178.0952380982858,178.09523809756368,178.0952380990079
CA,151000,1,2008,3000,16,4,3.8095238095238093,4.761904761904762,,,4.761904762095237,4.76190476198793,4.761904762202545
CA,151000,1,2008,3000,20,23,21.904761904761905,33.33333333333333,,,33.333333334428566,33.33333333412851,33.33333333472863
CA,151000,1,2008,3000,23,9,8.571428571428571,59.047619047619044,,,59.04761904804763,59.047619047527796,59.04761904856746
CA,151000,1,2008,3000,27,1,0.9523809523809523,3.8095238095238093,,,3.8095238095714286,3.8095238095238093,3.8095238096190474
CA,151000,1,2008,3000,28,89,84.76190476190476,250.47619047619045,,,250.4761904804285,250.47619047959984,250.47619048125722
CA,151000,1,2008,3000,39,4,3.8095238095238093,5.714285714285714,,,5.7142857144761905,5.714285714363252,5.714285714589129
CA,151000,1,2008,3000,44,1,0.9523809523809523,0.9523809523809523,,,0.9523809524285713,0.9523809523809523,0.9523809524761905
CA,151000,1,2008,3000,54,84,80,1797.142857142857,,,1797.1428571469048,1797.1428571442646,1797.1428571495449
CA,151000,1,2008,3000,69,7,6.666666666666667,6.666666666666666,,,6.6666666669999985,6.666666666874011,6.6666666671259875
CA,151000,1,2008,3000,81,4,3.8095238095238093,16.19047619047619,,,16.19047619066667,16.190476190377886,16.190476190955447
CA,151000,1,2008,3000,87,5,4.761904761904762,4.761904761904762,,,4.761904762142856,4.761904762036377,4.761904762249336
CA,151000,1,2008,3000,89,8,7.619047619047619,9.523809523809524,,,9.523809524190478,9.523809524031748,9.523809524349208
CA,151000,1,2008,4000,9,2,1.9047619047619047,3.8095238095238093,,,3.8095238096190474,3.809523809518658,3.809523809719437
CA,151000,1,2008,4000,13,13,12.380952380952381,14.285714285714285,,,14.285714286333333,14.285714286147005,14.28571428651966
CA,151000,1,2008,4000,14,75,71.42857142857143,249.52380952380952,,,249.5238095273809,249.52380952655358,249.52380952820818
CA,151000,1,2008,4000,16,9,8.571428571428571,12.38095238095238,,,12.380952381380952,12.380952381194954,12.380952381566953
CA,151000,1,2008,4000,18,1,0.9523809523809523,0.9523809523809523,,,0.9523809524285713,0.9523809523809523,0.9523809524761905
CA,151000,1,2008,4000,23,8,7.619047619047619,20.952380952380953,,,20.9523809527619,20.952380952511145,20.952380953012653
CA,151000,1,2008,4000,24,1,0.9523809523809523,1.9047619047619047,,,1.9047619048095237,1.9047619047619047,1.9047619048571427
CA,151000,1,2008,4000,28,91,86.66666666666667,206.66666666666666,,,206.66666667099992,206.66666667025763,206.66666667174223
CA,151000,1,2008,4000,39,11,10.476190476190476,11.428571428571429,,,11.428571429095236,11.428571428928922,11.428571429261547
CA,151000,1,2008,4000,52,1,0.9523809523809523,0.9523809523809523,,,0.9523809524285713,0.9523809523809523,0.9523809524761905
CA,151000,1,2008,4000,54,70,66.66666666666667,301.90476190476187,,,301.9047619080951,301.90476190709006,301.9047619091001
CA,151000,1,2008,4000,69,3,2.857142857142857,2.857142857142857,,,2.8571428572857145,2.857142857203236,2.8571428573681934
CA,151000,1,2008,4000,79,1,0.9523809523809523,0.9523809523809523,,,0.9523809524285713,0.9523809523809523,0.9523809524761905
CA,151000,1,2008,4000,81,1,0.9523809523809523,0.9523809523809523,,,0.9523809524285713,0.9523809523809523,0.9523809524761905
CA,151000,1,2008,4000,87,1,0.9523809523809523,0.9523809523809523,,,0.9523809524285713,0.9523809523809523,0.9523809524761905
CA,151000,1,2008,4000,89,21,20,31.428571428571427,,,31.428571429571424,31.428571429285245,31.428571429857598
CA,21000,1,2009,1000,4,8,8.16326530612245,10.204081632653061,,,10.369671082242283,9.792503390548513,10.980856892802027
CA,21000,1,2009,1000,7,48,48.97959183673469,279.59183673469386,,,278.71420762707277,266.33403076009364,291.6698602558998
CA,21000,1,2009,1000,9,14,14.285714285714286,18.367346938775512,,,18.698525837851907,17.852883179397633,19.584224295619478
CA,21000,1,2009,1000,14,24,24.489795918367346,90.81632653061224,,,91.7312330136112,86.85936654513397,96.87635824312649
CA,21000,1,2009,1000,16,95,96.93877551020408,6364.285714285715,,,12038.063095413512,11273.505167331246,12854.472583123155
CA,21000,1,2009,1000,27,98,100,4710.2040816326535,,,8632.443020947607,8160.475540429678,9131.707109556919
CA,21000,1,2009,1000,31,17,17.346938775510203,21.42857142857143,,,21.759750327800887,20.946033108616227,22.60507905592207
CA,21000,1,2009,1000,39,7,7.142857142857143,25.510204081632654,,,25.322947658779217,22.776737283296075,28.153798770798957
CA,21000,1,2009,1000,44,42,42.857142857142854,195.91836734693877,,,196.6541434402768,186.63227298424047,207.21417316443748
CA,21000,1,2009,1000,47,1,1.0204081632653061,1.0204081632653061,,,1.0204081633163264,1.0204081632653061,1.020408163367347
CA,21000,1,2009,1000,64,2,2.0408163265306123,2.0408163265306123,,,2.040816326632653,2.040816326560499,2.0408163267048067
CA,21000,1,2009,1000,65,1,1.0204081632653061,1.0204081632653061,,,1.0204081633163264,1.0204081632653061,1.020408163367347
CA,21000,1,2009,1000,87,96,97.95918367346938,916.3265306122449,,,903.6286061055614,871.0767095129038,937.3969581035892
CA,21000,1,2009,1000,100,2,2.0408163265306123,4.081632653061225,,,4.247222102344322,3.377691416609115,5.340599054709231
CA,21000,1,2009,2000,4,2,2.0408163265306123,2.0408163265306123,,,2.040816326632653,2.040816326560499,2.0408163267048067
CA,21000,1,2009,2000,7,21,21.428571428571427,45.91836734693878,,,46.22787927234279,43.89746060968014,48.682014684627376
CA,21000,1,2009,2000,9,1,1.0204081632653061,1.0204081632653061,,,1.0204081633163264,1.0204081632653061,1.020408163367347
CA,21000,1,2009,2000,14,1,1.0204081632653061,1.0204081632653061,,,1.0204081633163264,1.0204081632653061,1.020408163367347
CA,21000,1,2009,2000,16,74,75.51020408163265,670.4081632653061,,,659.0385410688799,635.2899215780291,683.6749393652252
CA,21000,1,2009,2000,27,37,37.755102040816325,296.9387755102041,,,294.08649709373975,277.9824887316578,311.12343862909205
CA,21000,1,2009,2000,31,3,3.061224489795918,3.061224489795918,,,3.06122448994898,3.06122448986061,3.0612244900373504
CA,21000,1,2009,2000,64,1,1.0204081632653061,1.0204081632653061,,,1.0204081633163264,1.0204081632653061,1.020408163367347
CA,21000,1,2009,2000,87,32,32.6530612244898,55.10204081632653,,,56.92352475895084,54.2837238678064,59.69169836015209
CA,21000,1,2009,3000,7,6,6.122448979591836,13.26530612244898,,,13.265306122755105,13.265306122574353,13.265306122935858
CA,21000,1,2009,3000,16,12,12.244897959183673,45.91836734693878,,,45.91836734755102,45.91836734708814,45.918367348013895
CA,21000,1,2009,3000,27,10,10.204081632653061,22.448979591836736,,,22.44897959234694,22.44897959211277,22.44897959258111
CA,21000,1,2009,3000,31,1,1.0204081632653061,1.0204081632653061,,,1.0204081633163264,1.0204081632653061,1.020408163367347
CA,21000,1,2009,3000,69,1,1.0204081632653061,1.0204081632653061,,,1.0204081633163264,1.0204081632653061,1.020408163367347
CA,21000,1,2009,4000,7,8,8.16326530612245,11.224489795918368,,,11.224489796326528,11.224489796149593,11.224489796503464
CA,21000,1,2009,4000,16,18,18.367346938775512,75.51020408163265,,,75.51020408255103,75.51020408196084,75.5102040831412
CA,21000,1,2009,4000,27,5,5.1020408163265305,5.1020408163265305,,,5.102040816581632,5.102040816467547,5.102040816695718
CA,11000,2,2011,1000,4,3,2.142857142857143,3.5714285714285716,,,3.5714285715357152,3.571428571449229,3.5714285716222016
CA,11000,2,2011,1000,6,1,0.7142857142857143,0.7142857142857143,,,0.7142857143214286,0.7142857142857143,0.7142857143571429
CA,11000,2,2011,1000,7,134,95.71428571428571,1967.857142857143,,,1967.8571428619275,1967.8571428586,1967.8571428652556
CA,11000,2,2011,1000,9,6,4.285714285714286,9.285714285714286,,,9.285714285928574,9.285714285786414,9.285714286070734
