plot_id	year	period	height_class	species	rubbing_damage_perc	subplot_id	approx_nr_regeneration_ha	mean_number_of_regeneration_ha	lci_number_of_regeneration_ha	uci_number_of_regeneration_ha
2102	2020	3	4000	27	33.3333333333333	1	265.258238486492	265.258238490913	265.258238486492	265.258238495334
2103	2020	3	1000	7	NA	1	5305.16476972984	5245.88732523234	3890.45416450392	7073.55302630646
2103	2020	3	1000	16	NA	1	2829.42121052258	2739.57530696283	2122.06590792731	3536.77651315323
2103	2020	3	2000	7	NA	1	1061.03295394597	1118.42693568323	707.355302666014	1768.38825657661
2103	2020	3	3000	4	NA	1	88.4194128288307	88.4194128332517	88.4194128288307	88.4194128376727
2103	2020	3	3000	7	NA	1	1945.22708223428	1945.2270822387	1945.22708223428	1945.22708224312
2103	2020	3	3000	16	NA	1	176.838825657661	176.838825662082	176.838825657661	176.838825666503
2103	2020	3	4000	7	10	1	2652.58238486492	2652.58238486934	2652.58238486492	2652.58238487376
2103	2020	3	4000	16	NA	1	88.4194128288307	88.4194128332517	88.4194128288307	88.4194128376727
2103	2020	3	4000	27	25	1	353.677651315323	353.677651319744	353.677651315323	353.677651324165
2104	2020	3	1000	7	NA	1	1061.03295394597	1118.42693568323	707.355302666014	1768.38825657661
2104	2020	3	1000	16	NA	1	35721.4427828476	112400.515946524	35721.442782883	353677.651315323
2104	2020	3	1000	27	NA	1	5305.16476972984	5245.88732523234	3890.45416450392	7073.55302630646
2104	2020	3	1000	87	NA	1	35721.4427828476	112400.515946524	35721.442782883	353677.651315323
2104	2020	3	2000	16	NA	1	1061.03295394597	1118.42693568323	707.355302666014	1768.38825657661
2104	2020	3	2000	31	NA	1	353.677651315323	353.677651333007	353.677651315323	353.677651350691
2104	2020	3	3000	16	NA	1	176.838825657661	176.838825662082	176.838825657661	176.838825666503
2105	2020	3	1000	7	NA	1	5305.16476972984	5245.88732523234	3890.45416450392	7073.55302630646
2105	2020	3	1000	14	NA	1	353.677651315323	353.677651333007	353.677651315323	353.677651350691
2105	2020	3	1000	16	NA	1	35721.4427828476	112400.515946524	35721.442782883	353677.651315323
2105	2020	3	1000	27	NA	1	10610.3295394597	10250.5521838599	7427.23067765715	14147.1060526129
2105	2020	3	1000	31	NA	1	353.677651315323	353.677651333007	353.677651315323	353.677651350691
2105	2020	3	1000	44	NA	1	1061.03295394597	1118.42693568323	707.355302666014	1768.38825657661
2105	2020	3	1000	87	NA	1	5305.16476972984	5245.88732523234	3890.45416450392	7073.55302630646
2105	2020	3	2000	4	NA	1	1061.03295394597	1118.42693568323	707.355302666014	1768.38825657661
2105	2020	3	2000	7	NA	1	2829.42121052258	2739.57530696283	2122.06590792731	3536.77651315323
2105	2020	3	2000	16	NA	1	1061.03295394597	1118.42693568323	707.355302666014	1768.38825657661
2105	2020	3	2000	87	NA	1	1061.03295394597	1118.42693568323	707.355302666014	1768.38825657661
2105	2020	3	3000	4	NA	1	176.838825657661	176.838825662082	176.838825657661	176.838825666503
2105	2020	3	3000	7	NA	1	1149.4523667748	1149.45236677922	1149.4523667748	1149.45236678364
2105	2020	3	3000	16	NA	1	884.194128288308	884.194128292729	884.194128288308	884.19412829715
2105	2020	3	4000	16	14.2857142857143	1	1856.80766940545	1856.80766940987	1856.80766940544	1856.80766941429
2106	2020	3	1000	7	NA	1	353.677651315323	353.677651333007	353.677651315323	353.677651350691
2106	2020	3	1000	16	NA	1	2829.42121052258	2739.57530696283	2122.06590792731	3536.77651315323
2106	2020	3	1000	44	NA	1	353.677651315323	353.677651333007	353.677651315323	353.677651350691
2106	2020	3	1000	87	NA	1	35721.4427828476	112400.515946524	35721.442782883	353677.651315323
2106	2020	3	2000	7	NA	1	353.677651315323	353.677651333007	353.677651315323	353.677651350691
2106	2020	3	2000	87	NA	1	1061.03295394597	1118.42693568323	707.355302666014	1768.38825657661
2106	2020	3	3000	7	NA	1	88.4194128288307	88.4194128332517	88.4194128288307	88.4194128376727
2106	2020	3	3000	16	NA	1	265.258238486492	265.258238490913	265.258238486492	265.258238495334
2106	2020	3	4000	16	6.38297872340426	1	4155.71240295505	4155.71240295947	4155.71240295505	4155.71240296389
2106	2020	3	4000	27	NA	1	88.4194128288307	88.4194128332517	88.4194128288307	88.4194128376727
2107	2020	3	1000	16	NA	1	35721.4427828476	112400.515946524	35721.442782883	353677.651315323
2107	2020	3	1000	44	NA	1	353.677651315323	353.677651333007	353.677651315323	353.677651350691
2107	2020	3	1000	87	NA	1	35721.4427828476	112400.515946524	35721.442782883	353677.651315323
2107	2020	3	2000	16	NA	1	1061.03295394597	1118.42693568323	707.355302666014	1768.38825657661
2107	2020	3	2000	87	NA	1	353.677651315323	353.677651333007	353.677651315323	353.677651350691
2107	2020	3	3000	16	NA	1	265.258238486492	265.258238490913	265.258238486492	265.258238495334
2108	2020	3	1000	16	NA	1	28294.2121052258	27623.1076156319	21574.3367302701	35367.7651315323
2108	2020	3	1000	27	NA	1	17683.8825657662	17541.8410481614	14500.7837039636	21220.6590789194
2108	2020	3	1000	64	NA	1	1061.03295394597	1118.42693568323	707.355302666014	1768.38825657661
2108	2020	3	1000	87	NA	1	35721.4427828476	112400.515946524	35721.442782883	353677.651315323
2108	2020	3	2000	14	NA	1	1061.03295394597	1118.42693568323	707.355302666014	1768.38825657661
2108	2020	3	2000	87	NA	1	1061.03295394597	1118.42693568323	707.355302666014	1768.38825657661
2108	2020	3	3000	7	NA	1	176.838825657661	176.838825662082	176.838825657661	176.838825666503
2108	2020	3	3000	13	NA	1	88.4194128288307	88.4194128332517	88.4194128288307	88.4194128376727
2108	2020	3	3000	16	NA	1	265.258238486492	265.258238490913	265.258238486492	265.258238495334
2108	2020	3	3000	27	NA	1	618.935889801815	618.935889806236	618.935889801815	618.935889810657
2108	2020	3	3000	44	NA	1	88.4194128288307	88.4194128332517	88.4194128288307	88.4194128376727
2108	2020	3	4000	16	NA	1	442.097064144154	442.097064148575	442.097064144154	442.097064152996
2109	2020	3	1000	16	NA	1	35721.4427828476	112400.515946524	35721.442782883	353677.651315323
2109	2020	3	1000	27	NA	1	5305.16476972984	5245.88732523234	3890.45416450392	7073.55302630646
2109	2020	3	1000	44	NA	1	353.677651315323	353.677651333007	353.677651315323	353.677651350691
2109	2020	3	1000	64	NA	1	353.677651315323	353.677651333007	353.677651315323	353.677651350691
2109	2020	3	1000	87	NA	1	353.677651315323	353.677651333007	353.677651315323	353.677651350691
2109	2020	3	2000	7	NA	1	353.677651315323	353.677651333007	353.677651315323	353.677651350691
2109	2020	3	2000	16	NA	1	35721.4427828476	112400.515946524	35721.442782883	353677.651315323
2109	2020	3	2000	44	NA	1	353.677651315323	353.677651333007	353.677651315323	353.677651350691
2109	2020	3	2000	64	NA	1	1061.03295394597	1118.42693568323	707.355302666014	1768.38825657661
2109	2020	3	3000	4	NA	1	88.4194128288307	88.4194128332517	88.4194128288307	88.4194128376727
2109	2020	3	3000	7	NA	1	353.677651315323	353.677651319744	353.677651315323	353.677651324165
2109	2020	3	3000	9	NA	1	176.838825657661	176.838825662082	176.838825657661	176.838825666503
2109	2020	3	3000	14	NA	1	88.4194128288307	88.4194128332517	88.4194128288307	88.4194128376727
2109	2020	3	3000	16	NA	1	3094.67944900908	3094.6794490135	3094.67944900908	3094.67944901792
2109	2020	3	3000	31	NA	1	88.4194128288307	88.4194128332517	88.4194128288307	88.4194128376727
2109	2020	3	3000	44	NA	1	176.838825657661	176.838825662082	176.838825657661	176.838825666503
2109	2020	3	3000	64	NA	1	88.4194128288307	88.4194128332517	88.4194128288307	88.4194128376727
2110	2020	3	1000	16	NA	1	35721.4427828476	112400.515946524	35721.442782883	353677.651315323
2110	2020	3	1000	27	NA	1	17683.8825657662	17541.8410481614	14500.7837039636	21220.6590789194
2110	2020	3	1000	44	NA	1	10610.3295394597	10250.5521838599	7427.23067765715	14147.1060526129
2110	2020	3	1000	87	NA	1	1061.03295394597	1118.42693568323	707.355302666014	1768.38825657661
2110	2020	3	2000	16	NA	1	1061.03295394597	1118.42693568323	707.355302666014	1768.38825657661
2110	2020	3	2000	44	NA	1	353.677651315323	353.677651333007	353.677651315323	353.677651350691
2110	2020	3	3000	4	NA	1	88.4194128288307	88.4194128332517	88.4194128288307	88.4194128376727
2110	2020	3	3000	16	NA	1	884.194128288308	884.194128292729	884.194128288308	884.19412829715
2111	2020	3	1000	7	NA	1	10610.3295394597	10250.5521838599	7427.23067765715	14147.1060526129
2111	2020	3	1000	16	NA	1	35721.4427828476	112400.515946524	35721.442782883	353677.651315323
2111	2020	3	1000	27	NA	1	5305.16476972984	5245.88732523234	3890.45416450392	7073.55302630646
2111	2020	3	1000	44	NA	1	353.677651315323	353.677651333007	353.677651315323	353.677651350691
2111	2020	3	1000	87	NA	1	10610.3295394597	10250.5521838599	7427.23067765715	14147.1060526129
2112	2020	3	1000	4	NA	1	5305.16476972984	5245.88732523234	3890.45416450392	7073.55302630646
2112	2020	3	1000	7	NA	1	1061.03295394597	1118.42693568323	707.355302666014	1768.38825657661
2112	2020	3	1000	9	NA	1	353.677651315323	353.677651333007	353.677651315323	353.677651350691
2112	2020	3	1000	14	NA	1	353.677651315323	353.677651333007	353.677651315323	353.677651350691
2112	2020	3	1000	16	NA	1	35721.4427828476	112400.515946524	35721.442782883	353677.651315323
2112	2020	3	1000	44	NA	1	1061.03295394597	1118.42693568323	707.355302666014	1768.38825657661
2112	2020	3	1000	64	NA	1	2829.42121052258	2739.57530696283	2122.06590792731	3536.77651315323
2112	2020	3	1000	80	NA	1	17683.8825657662	17541.8410481614	14500.7837039636	21220.6590789194
2112	2020	3	1000	87	NA	1	10610.3295394597	10250.5521838599	7427.23067765715	14147.1060526129
2112	2020	3	2000	4	NA	1	1061.03295394597	1118.42693568323	707.355302666014	1768.38825657661
2112	2020	3	3000	4	NA	1	884.194128288308	884.194128292729	884.194128288308	884.19412829715
2112	2020	3	3000	16	NA	1	88.4194128288307	88.4194128332517	88.4194128288307	88.4194128376727
2113	2020	3	1000	7	NA	1	2829.42121052258	2739.57530696283	2122.06590792731	3536.77651315323
2113	2020	3	1000	16	NA	1	10610.3295394597	10250.5521838599	7427.23067765715	14147.1060526129
2113	2020	3	2000	7	NA	1	353.677651315323	353.677651333007	353.677651315323	353.677651350691
2113	2020	3	2000	16	NA	1	2829.42121052258	2739.57530696283	2122.06590792731	3536.77651315323
2113	2020	3	2000	83	NA	1	353.677651315323	353.677651333007	353.677651315323	353.677651350691
2113	2020	3	3000	7	NA	1	265.258238486492	265.258238490913	265.258238486492	265.258238495334
2113	2020	3	3000	16	NA	1	530.516476972984	530.516476977405	530.516476972984	530.516476981826
2113	2020	3	3000	83	NA	1	353.677651315323	353.677651319744	353.677651315323	353.677651324165
2113	2020	3	4000	27	100	1	88.4194128288307	88.4194128332517	88.4194128288307	88.4194128376727
2114	2020	3	1000	7	NA	1	5305.16476972984	5245.88732523234	3890.45416450392	7073.55302630646
2114	2020	3	1000	16	NA	1	28294.2121052258	27623.1076156319	21574.3367302701	35367.7651315323
2114	2020	3	1000	27	NA	1	5305.16476972984	5245.88732523234	3890.45416450392	7073.55302630646
2114	2020	3	1000	44	NA	1	10610.3295394597	10250.5521838599	7427.23067765715	14147.1060526129
2114	2020	3	2000	16	NA	1	5305.16476972984	5245.88732523234	3890.45416450392	7073.55302630646
2114	2020	3	2000	44	NA	1	2829.42121052258	2739.57530696283	2122.06590792731	3536.77651315323
2114	2020	3	3000	16	NA	1	707.355302630646	707.355302635067	707.355302630646	707.355302639488
2115	2020	3	1000	7	NA	1	1061.03295394597	1118.42693568323	707.355302666014	1768.38825657661
2115	2020	3	1000	14	NA	1	353.677651315323	353.677651333007	353.677651315323	353.677651350691
2115	2020	3	1000	16	NA	1	353.677651315323	353.677651333007	353.677651315323	353.677651350691
2116	2020	3	1000	7	NA	1	1061.03295394597	1118.42693568323	707.355302666014	1768.38825657661
2116	2020	3	2000	16	NA	1	10610.3295394597	10250.5521838599	7427.23067765715	14147.1060526129
2116	2020	3	3000	7	NA	1	88.4194128288307	88.4194128332517	88.4194128288307	88.4194128376727
2116	2020	3	3000	16	NA	1	88.4194128288307	88.4194128332517	88.4194128288307	88.4194128376727
2116	2020	3	3000	27	NA	1	88.4194128288307	88.4194128332517	88.4194128288307	88.4194128376727
2117	2020	3	1000	7	NA	1	1061.03295394597	1118.42693568323	707.355302666014	1768.38825657661
2117	2020	3	1000	16	NA	1	5305.16476972984	5245.88732523234	3890.45416450392	7073.55302630646
2117	2020	3	1000	27	NA	1	1061.03295394597	1118.42693568323	707.355302666014	1768.38825657661
2118	2020	3	1000	4	NA	1	353.677651315323	353.677651333007	353.677651315323	353.677651350691
2118	2020	3	1000	7	NA	1	2829.42121052258	2739.57530696283	2122.06590792731	3536.77651315323
2118	2020	3	1000	14	NA	1	1061.03295394597	1118.42693568323	707.355302666014	1768.38825657661
2118	2020	3	1000	16	NA	1	35721.4427828476	112400.515946524	35721.442782883	353677.651315323
2118	2020	3	1000	27	NA	1	1061.03295394597	1118.42693568323	707.355302666014	1768.38825657661
2118	2020	3	1000	64	NA	1	1061.03295394597	1118.42693568323	707.355302666014	1768.38825657661
2118	2020	3	2000	4	NA	1	353.677651315323	353.677651333007	353.677651315323	353.677651350691
2118	2020	3	2000	7	NA	1	5305.16476972984	5245.88732523234	3890.45416450392	7073.55302630646
2118	2020	3	2000	16	NA	1	5305.16476972984	5245.88732523234	3890.45416450392	7073.55302630646
2118	2020	3	2000	64	NA	1	353.677651315323	353.677651333007	353.677651315323	353.677651350691
2118	2020	3	3000	7	NA	1	265.258238486492	265.258238490913	265.258238486492	265.258238495334
2118	2020	3	3000	16	NA	1	530.516476972984	530.516476977405	530.516476972984	530.516476981826
2119	2020	3	1000	14	NA	1	2829.42121052258	2739.57530696283	2122.06590792731	3536.77651315323
2119	2020	3	1000	16	NA	1	35721.4427828476	112400.515946524	35721.442782883	353677.651315323
2119	2020	3	1000	44	NA	1	1061.03295394597	1118.42693568323	707.355302666014	1768.38825657661
2119	2020	3	1000	87	NA	1	28294.2121052258	27623.1076156319	21574.3367302701	35367.7651315323
2119	2020	3	2000	16	NA	1	35721.4427828476	112400.515946524	35721.442782883	353677.651315323
2119	2020	3	3000	16	NA	1	9726.13541117138	9726.1354111758	9726.13541117138	9726.13541118022
2119	2020	3	3000	27	NA	1	88.4194128288307	88.4194128332517	88.4194128288307	88.4194128376727
2120	2020	3	1000	7	NA	1	10610.3295394597	10250.5521838599	7427.23067765715	14147.1060526129
2120	2020	3	1000	14	NA	1	17683.8825657662	17541.8410481614	14500.7837039636	21220.6590789194
2120	2020	3	1000	16	NA	1	35721.4427828476	112400.515946524	35721.442782883	353677.651315323
2120	2020	3	1000	87	NA	1	10610.3295394597	10250.5521838599	7427.23067765715	14147.1060526129
2120	2020	3	2000	7	NA	1	2829.42121052258	2739.57530696283	2122.06590792731	3536.77651315323
2120	2020	3	2000	14	NA	1	1061.03295394597	1118.42693568323	707.355302666014	1768.38825657661
2120	2020	3	2000	44	NA	1	1061.03295394597	1118.42693568323	707.355302666014	1768.38825657661
2120	2020	3	3000	7	NA	1	265.258238486492	265.258238490913	265.258238486492	265.258238495334
2121	2020	3	1000	7	NA	1	5305.16476972984	5245.88732523234	3890.45416450392	7073.55302630646
2121	2020	3	1000	16	NA	1	35721.4427828476	112400.515946524	35721.442782883	353677.651315323
2121	2020	3	1000	87	NA	1	17683.8825657662	17541.8410481614	14500.7837039636	21220.6590789194
2121	2020	3	2000	7	NA	1	1061.03295394597	1118.42693568323	707.355302666014	1768.38825657661
2121	2020	3	2000	9	NA	1	1061.03295394597	1118.42693568323	707.355302666014	1768.38825657661
2121	2020	3	2000	16	NA	1	5305.16476972984	5245.88732523234	3890.45416450392	7073.55302630646
2121	2020	3	3000	16	NA	1	1061.03295394597	1061.03295395039	1061.03295394597	1061.03295395481
2122	2020	3	1000	7	NA	1	2829.42121052258	2739.57530696283	2122.06590792731	3536.77651315323
2122	2020	3	1000	16	NA	1	5305.16476972984	5245.88732523234	3890.45416450392	7073.55302630646
2122	2020	3	1000	44	NA	1	353.677651315323	353.677651333007	353.677651315323	353.677651350691
2122	2020	3	1000	64	NA	1	353.677651315323	353.677651333007	353.677651315323	353.677651350691
2122	2020	3	1000	87	NA	1	2829.42121052258	2739.57530696283	2122.06590792731	3536.77651315323
2123	2020	3	1000	4	NA	1	1061.03295394597	1118.42693568323	707.355302666014	1768.38825657661
2123	2020	3	1000	7	NA	1	5305.16476972984	5245.88732523234	3890.45416450392	7073.55302630646
2123	2020	3	1000	9	NA	1	353.677651315323	353.677651333007	353.677651315323	353.677651350691
2123	2020	3	1000	16	NA	1	1061.03295394597	1118.42693568323	707.355302666014	1768.38825657661
2123	2020	3	1000	27	NA	1	353.677651315323	353.677651333007	353.677651315323	353.677651350691
2123	2020	3	1000	87	NA	1	2829.42121052258	2739.57530696283	2122.06590792731	3536.77651315323
2123	2020	3	2000	7	NA	1	5305.16476972984	5245.88732523234	3890.45416450392	7073.55302630646
2123	2020	3	2000	16	NA	1	1061.03295394597	1118.42693568323	707.355302666014	1768.38825657661
2123	2020	3	3000	7	NA	1	1326.29119243246	1326.29119243688	1326.29119243246	1326.2911924413
2123	2020	3	4000	7	NA	1	176.838825657661	176.838825662082	176.838825657661	176.838825666503
2123	2020	3	4000	16	NA	1	88.4194128288307	88.4194128332517	88.4194128288307	88.4194128376727
2124	2020	3	1000	7	NA	1	10610.3295394597	10250.5521838599	7427.23067765715	14147.1060526129
2124	2020	3	1000	16	NA	1	35721.4427828476	112400.515946524	35721.442782883	353677.651315323
2124	2020	3	1000	27	NA	1	5305.16476972984	5245.88732523234	3890.45416450392	7073.55302630646
2124	2020	3	3000	27	66.6666666666667	1	265.258238486492	265.258238490913	265.258238486492	265.258238495334
2125	2020	3	2000	7	NA	1	17683.8825657662	17541.8410481614	14500.7837039636	21220.6590789194
2125	2020	3	3000	7	8.57142857142857	1	30946.7944900908	30946.7944900952	30946.7944900908	30946.7944900996
2125	2020	3	4000	7	12	1	22104.8532072077	22104.8532072121	22104.8532072077	22104.8532072166
2126	2020	3	1000	7	NA	1	5305.16476972984	5245.88732523234	3890.45416450392	7073.55302630646
2126	2020	3	1000	16	NA	1	28294.2121052258	27623.1076156319	21574.3367302701	35367.7651315323
2126	2020	3	1000	27	NA	1	2829.42121052258	2739.57530696283	2122.06590792731	3536.77651315323
2126	2020	3	3000	7	NA	1	618.935889801815	618.935889806236	618.935889801815	618.935889810657
2126	2020	3	3000	27	NA	1	1414.71060526129	1414.71060526571	1414.71060526129	1414.71060527013
2126	2020	3	4000	4	NA	1	88.4194128288307	88.4194128332517	88.4194128288307	88.4194128376727
2126	2020	3	4000	7	16.6666666666667	1	530.516476972984	530.516476977405	530.516476972984	530.516476981826
2126	2020	3	4000	27	NA	1	1856.80766940545	1856.80766940987	1856.80766940544	1856.80766941429
2127	2020	3	1000	7	NA	1	17683.8825657662	17541.8410481614	14500.7837039636	21220.6590789194
2127	2020	3	1000	16	NA	1	35721.4427828476	112400.515946524	35721.442782883	353677.651315323
2127	2020	3	1000	87	NA	1	35721.4427828476	112400.515946524	35721.442782883	353677.651315323
2127	2020	3	2000	7	NA	1	2829.42121052258	2739.57530696283	2122.06590792731	3536.77651315323
2127	2020	3	2000	16	NA	1	10610.3295394597	10250.5521838599	7427.23067765715	14147.1060526129
2127	2020	3	2000	87	NA	1	2829.42121052258	2739.57530696283	2122.06590792731	3536.77651315323
2127	2020	3	3000	7	NA	1	707.355302630646	707.355302635067	707.355302630646	707.355302639488
2128	2020	3	1000	16	NA	1	35721.4427828476	112400.515946524	35721.442782883	353677.651315323
2128	2020	3	1000	27	NA	1	5305.16476972984	5245.88732523234	3890.45416450392	7073.55302630646
2128	2020	3	1000	44	NA	1	1061.03295394597	1118.42693568323	707.355302666014	1768.38825657661
2128	2020	3	1000	87	NA	1	5305.16476972984	5245.88732523234	3890.45416450392	7073.55302630646
2128	2020	3	2000	7	NA	1	1061.03295394597	1118.42693568323	707.355302666014	1768.38825657661
2128	2020	3	2000	27	NA	1	353.677651315323	353.677651333007	353.677651315323	353.677651350691
2129	2020	3	3000	7	NA	1	707.355302630646	707.355302635067	707.355302630646	707.355302639488
2129	2020	3	3000	16	NA	1	353.677651315323	353.677651319744	353.677651315323	353.677651324165
2129	2020	3	3000	27	NA	1	442.097064144154	442.097064148575	442.097064144154	442.097064152996
2129	2020	3	4000	7	NA	1	88.4194128288307	88.4194128332517	88.4194128288307	88.4194128376727
2129	2020	3	4000	16	NA	1	353.677651315323	353.677651319744	353.677651315323	353.677651324165
2129	2020	3	4000	27	NA	1	2652.58238486492	2652.58238486934	2652.58238486492	2652.58238487376
2129	2020	3	4000	87	NA	1	88.4194128288307	88.4194128332517	88.4194128288307	88.4194128376727
2130	2020	3	1000	7	NA	1	17683.8825657662	17541.8410481614	14500.7837039636	21220.6590789194
2130	2020	3	1000	9	NA	1	353.677651315323	353.677651333007	353.677651315323	353.677651350691
2130	2020	3	1000	14	NA	1	353.677651315323	353.677651333007	353.677651315323	353.677651350691
2130	2020	3	1000	16	NA	1	2829.42121052258	2739.57530696283	2122.06590792731	3536.77651315323
2130	2020	3	1000	27	NA	1	1061.03295394597	1118.42693568323	707.355302666014	1768.38825657661
2130	2020	3	2000	7	NA	1	5305.16476972984	5245.88732523234	3890.45416450392	7073.55302630646
2130	2020	3	2000	16	NA	1	1061.03295394597	1118.42693568323	707.355302666014	1768.38825657661
2130	2020	3	3000	7	NA	1	1061.03295394597	1061.03295395039	1061.03295394597	1061.03295395481
2130	2020	3	3000	16	NA	1	265.258238486492	265.258238490913	265.258238486492	265.258238495334
2131	2020	3	1000	27	NA	1	2829.42121052258	2739.57530696283	2122.06590792731	3536.77651315323
2131	2020	3	4000	27	NA	1	88.4194128288307	88.4194128332517	88.4194128288307	88.4194128376727
2132	2020	3	1000	7	NA	1	1061.03295394597	1118.42693568323	707.355302666014	1768.38825657661
2132	2020	3	1000	9	NA	1	353.677651315323	353.677651333007	353.677651315323	353.677651350691
2132	2020	3	1000	27	NA	1	28294.2121052258	27623.1076156319	21574.3367302701	35367.7651315323
2132	2020	3	1000	64	NA	1	353.677651315323	353.677651333007	353.677651315323	353.677651350691
2132	2020	3	1000	87	NA	1	2829.42121052258	2739.57530696283	2122.06590792731	3536.77651315323
2133	2020	3	NA	NA	NA	1	0	0	0	NA
2134	2020	3	1000	7	NA	1	10610.3295394597	10250.5521838599	7427.23067765715	14147.1060526129
2134	2020	3	1000	14	NA	1	353.677651315323	353.677651333007	353.677651315323	353.677651350691
2134	2020	3	1000	16	NA	1	35721.4427828476	112400.515946524	35721.442782883	353677.651315323
2134	2020	3	1000	44	NA	1	5305.16476972984	5245.88732523234	3890.45416450392	7073.55302630646
2134	2020	3	1000	87	NA	1	28294.2121052258	27623.1076156319	21574.3367302701	35367.7651315323
2134	2020	3	2000	7	NA	1	2829.42121052258	2739.57530696283	2122.06590792731	3536.77651315323
2134	2020	3	2000	16	NA	1	2829.42121052258	2739.57530696283	2122.06590792731	3536.77651315323
2134	2020	3	3000	7	NA	1	618.935889801815	618.935889806236	618.935889801815	618.935889810657
2135	2020	3	1000	7	NA	1	17683.8825657662	17541.8410481614	14500.7837039636	21220.6590789194
2135	2020	3	1000	16	NA	1	35721.4427828476	112400.515946524	35721.442782883	353677.651315323
2135	2020	3	1000	87	NA	1	35721.4427828476	112400.515946524	35721.442782883	353677.651315323
2135	2020	3	2000	7	NA	1	2829.42121052258	2739.57530696283	2122.06590792731	3536.77651315323
2135	2020	3	2000	16	NA	1	17683.8825657662	17541.8410481614	14500.7837039636	21220.6590789194
2135	2020	3	2000	87	NA	1	10610.3295394597	10250.5521838599	7427.23067765715	14147.1060526129
2135	2020	3	3000	7	NA	1	795.774715459477	795.774715463898	795.774715459477	795.774715468319
2135	2020	3	3000	16	NA	1	1149.4523667748	1149.45236677922	1149.4523667748	1149.45236678364
2136	2020	3	1000	7	NA	1	17683.8825657662	17541.8410481614	14500.7837039636	21220.6590789194
2136	2020	3	1000	16	NA	1	10610.3295394597	10250.5521838599	7427.23067765715	14147.1060526129
2136	2020	3	1000	87	NA	1	10610.3295394597	10250.5521838599	7427.23067765715	14147.1060526129
2136	2020	3	2000	7	NA	1	5305.16476972984	5245.88732523234	3890.45416450392	7073.55302630646
2136	2020	3	2000	16	NA	1	5305.16476972984	5245.88732523234	3890.45416450392	7073.55302630646
2136	2020	3	3000	7	NA	1	88.4194128288307	88.4194128332517	88.4194128288307	88.4194128376727
2136	2020	3	3000	16	NA	1	176.838825657661	176.838825662082	176.838825657661	176.838825666503
2137	2020	3	1000	7	NA	1	1061.03295394597	1118.42693568323	707.355302666014	1768.38825657661
2137	2020	3	1000	16	NA	1	1061.03295394597	1118.42693568323	707.355302666014	1768.38825657661
2137	2020	3	2000	16	NA	1	1061.03295394597	1118.42693568323	707.355302666014	1768.38825657661
2137	2020	3	3000	9	NA	1	88.4194128288307	88.4194128332517	88.4194128288307	88.4194128376727
2137	2020	3	3000	16	NA	1	353.677651315323	353.677651319744	353.677651315323	353.677651324165
2138	2020	3	1000	7	NA	1	5305.16476972984	5245.88732523234	3890.45416450392	7073.55302630646
2138	2020	3	1000	87	NA	1	10610.3295394597	10250.5521838599	7427.23067765715	14147.1060526129
2138	2020	3	2000	7	NA	1	5305.16476972984	5245.88732523234	3890.45416450392	7073.55302630646
2138	2020	3	2000	16	NA	1	2829.42121052258	2739.57530696283	2122.06590792731	3536.77651315323
2138	2020	3	2000	31	NA	1	353.677651315323	353.677651333007	353.677651315323	353.677651350691
2138	2020	3	3000	7	NA	1	1237.87177960363	1237.87177960805	1237.87177960363	1237.87177961247
2138	2020	3	3000	16	NA	1	530.516476972984	530.516476977405	530.516476972984	530.516476981826
2139	2020	3	1000	7	NA	1	5305.16476972984	5245.88732523234	3890.45416450392	7073.55302630646
2139	2020	3	1000	16	NA	1	10610.3295394597	10250.5521838599	7427.23067765715	14147.1060526129
2139	2020	3	1000	87	NA	1	35721.4427828476	112400.515946524	35721.442782883	353677.651315323
2139	2020	3	2000	7	NA	1	1061.03295394597	1118.42693568323	707.355302666014	1768.38825657661
2139	2020	3	2000	16	NA	1	353.677651315323	353.677651333007	353.677651315323	353.677651350691
2139	2020	3	3000	27	14.2857142857143	1	3094.67944900908	3094.6794490135	3094.67944900908	3094.67944901792
2139	2020	3	4000	27	NA	1	265.258238486492	265.258238490913	265.258238486492	265.258238495334
2140	2020	3	1000	7	NA	1	2829.42121052258	2739.57530696283	2122.06590792731	3536.77651315323
2140	2020	3	2000	7	NA	1	1061.03295394597	1118.42693568323	707.355302666014	1768.38825657661
2140	2020	3	2000	31	NA	1	353.677651315323	353.677651333007	353.677651315323	353.677651350691
2140	2020	3	3000	7	NA	1	88.4194128288307	88.4194128332517	88.4194128288307	88.4194128376727
2141	2020	3	1000	7	NA	1	353.677651315323	353.677651333007	353.677651315323	353.677651350691
2141	2020	3	1000	16	NA	1	2829.42121052258	2739.57530696283	2122.06590792731	3536.77651315323
2141	2020	3	1000	87	NA	1	353.677651315323	353.677651333007	353.677651315323	353.677651350691
2142	2020	3	1000	7	NA	1	28294.2121052258	27623.1076156319	21574.3367302701	35367.7651315323
2142	2020	3	1000	16	NA	1	5305.16476972984	5245.88732523234	3890.45416450392	7073.55302630646
2142	2020	3	1000	27	NA	1	28294.2121052258	27623.1076156319	21574.3367302701	35367.7651315323
2142	2020	3	1000	44	NA	1	1061.03295394597	1118.42693568323	707.355302666014	1768.38825657661
2142	2020	3	1000	87	NA	1	10610.3295394597	10250.5521838599	7427.23067765715	14147.1060526129
2142	2020	3	2000	7	NA	1	17683.8825657662	17541.8410481614	14500.7837039636	21220.6590789194
