plot_id,Ferrariska,Vander_Mae,Gkadkaart,Ferr_t,Ferr,C1,VDM_t,VDM,C2,Gkad_t,Gkad,C3,DG1_t,DG1,C4,DG2_t,DG2,C5,DG3_t,DG3,C6,MGI_t,MGI,C7,NGI1_t,NGI1,C8,BSKT_t,BSKT,C9,NGI2_t,NGI2,C10,hist_uitgebreid,hist_beknopt,boslftd_cde,boslftd
711,ferraris056-3.jpg,3_13_st_nicolas.tif,Sinay - nr. 242,1775,G,0,1850,B/l,1,1852,B,1,1869,A,0,1881,A,0,1948,B/l,1,1960,B/l,1,1993,B/l,1,2001,B,1,2009,B/l,1,0110011111,'0111,2,Bos ontstaan tussen 1775 en 1850
712,ferraris056-3.jpg,3_13_st_nicolas.tif,Sinay - nr. 242,1775,B,1,1850,B/l,1,1852,B,1,1869,A,0,1881,A,0,1948,B/l,1,1960,B/l,1,1993,B/l,1,2001,B,1,2009,B/l,1,1110011111,'1111,1,Bos ontstaan voor 1775
713,ferraris056-3.jpg,3_13_st_nicolas.tif,Sinay - nr. 242,1775,G,0,1850,B/l,1,1852,B,1,1869,B/l,1,1881,B/l,1,1948,B/l,1,1960,B/l,1,1993,B/l,1,2001,B,1,2009,B/l,1,0111111111,'0111,2,Bos ontstaan tussen 1775 en 1850
714,ferraris056-3.jpg,3_13_st_nicolas.tif,Sinay - nr. 242,1775,G,0,1850,B/l,1,1852,B,1,1869,B/l,1,1881,B/l,1,1948,B/l,1,1960,B/l,1,1993,B/l,1,2001,B,1,2009,B/l,1,0111111111,'0111,2,Bos ontstaan tussen 1775 en 1850
715,ferraris056-3.jpg,3_13_st_nicolas.tif,Sinay - nr. 242,1775,B,1,1850,B/l,1,1852,B,1,1869,B/l,1,1881,B/l,1,1948,B/l,1,1960,B/l,1,1993,B/l,1,2001,B,1,2009,B/l,1,1111111111,'1111,1,Bos ontstaan voor 1775
716,ferraris056-3.jpg,3_13_st_nicolas.tif,Sinay - nr. 242,1775,G,0,1850,B/l,1,1852,B,1,1869,B/l,1,1881,B/l,1,1948,B/l,1,1960,B/l,1,1993,B/l,1,2001,B,1,2009,B/l,1,0111111111,'0111,2,Bos ontstaan tussen 1775 en 1850
717,ferraris056-3.jpg,3_13_st_nicolas.tif,Sinay - nr. 242,1775,G,0,1850,B/l,1,1852,B,1,1869,B/l,1,1881,B/l,1,1948,B/l,1,1960,B/l,1,1993,B/l,1,2001,B,1,2009,B/l,1,0111111111,'0111,2,Bos ontstaan tussen 1775 en 1850
718,ferraris056-3.jpg,3_13_st_nicolas.tif,Sinay - nr. 242,1775,G,0,1850,B/l,1,1852,B,1,1869,B/l,1,1881,B/l,1,1948,B/l,1,1960,B/l,1,1993,B/l,1,2001,B,1,2009,B/l,1,0111111111,'0111,2,Bos ontstaan tussen 1775 en 1850
719,ferraris056-3.jpg,3_13_st_nicolas.tif,Sinay - nr. 242,1775,B,1,1850,B/l,1,1852,B,1,1869,A,0,1881,A,0,1948,B/l,1,1960,B/l,1,1993,B/l,1,2001,B,1,2009,B/l,1,1110011111,'1111,1,Bos ontstaan voor 1775
720,ferraris056-3.jpg,3_13_st_nicolas.tif,Sinay - nr. 242,1775,B + W,1,1850,B/l,1,1852,B,1,1869,A,0,1881,A,0,1948,B/l,1,1960,B/l,1,1993,B/l,1,2001,B,1,2009,B/l,1,1110011111,'1111,1,Bos ontstaan voor 1775
721,ferraris056-3.jpg,3_13_st_nicolas.tif,Sinay - nr. 242,1775,B,1,1850,B/l,1,1852,B,1,1869,A,0,1881,A,0,1948,B/l,1,1960,B/l,1,1993,B/l,1,2001,B,1,2009,B/l,1,1110011111,'1111,1,Bos ontstaan voor 1775
722,ferraris056-3.jpg,3_13_st_nicolas.tif,Sinay - nr. 242,1775,B,1,1850,B/l,1,1852,B,1,1869,A,0,1881,A,0,1948,B/l,1,1960,B/l,1,1993,B/l,1,2001,B,1,2009,B/l,1,1110011111,'1111,1,Bos ontstaan voor 1775
723,ferraris056-3.jpg,3_13_st_nicolas.tif,Sinay - nr. 242,1775,B,1,1850,B/l,1,1852,B,1,1869,A,0,1881,A,0,1948,B/l,1,1960,B/l,1,1993,B/l,1,2001,B,1,2009,B/l,1,1110011111,'1111,1,Bos ontstaan voor 1775
724,ferraris056-3.jpg,3_13_st_nicolas.tif,Sinay - nr. 242,1775,G,0,1850,B/l,1,1852,B,1,1869,A,0,1881,B/l,1,1948,B/l,1,1960,B/l,1,1993,B/l,1,2001,B,1,2009,B/l,1,0110111111,'0111,2,Bos ontstaan tussen 1775 en 1850
725,ferraris056-3.jpg,3_13_st_nicolas.tif,Sinay - nr. 242,1775,G,0,1850,B/l,1,1852,B,1,1869,A,0,1881,A,0,1948,B/l,1,1960,B/l,1,1993,B/l,1,2001,B,1,2009,B/l,1,0110011111,'0111,2,Bos ontstaan tussen 1775 en 1850
726,ferraris056-3.jpg,3_13_st_nicolas.tif,Sinay - nr. 242,1775,W,0,1850,B/l,1,1852,B,1,1869,A,0,1881,A,0,1948,B/l,1,1960,B/l,1,1993,B/l,1,2001,B,1,2009,B/l,1,0110011111,'0111,2,Bos ontstaan tussen 1775 en 1850
727,ferraris056-3.jpg,3_13_st_nicolas.tif,Sinay - nr. 242,1775,B,1,1850,B/l,1,1852,B,1,1869,A,0,1881,A,0,1948,B/l,1,1960,B/l,1,1993,B/l,1,2001,B,1,2009,B/l,1,1110011111,'1111,1,Bos ontstaan voor 1775
728,ferraris056-3.jpg,3_13_st_nicolas.tif,Sinay - nr. 242,1775,B + G,1,1850,B/l,1,1852,B,1,1869,A,0,1881,A,0,1948,B/l,1,1960,B/l,1,1993,B/l,1,2001,B,1,2009,B/l,1,1110011111,'1111,1,Bos ontstaan voor 1775
729,ferraris056-3.jpg,3_13_st_nicolas.tif,Sinay - nr. 242,1775,G,0,1850,B/l,1,1852,B,1,1869,A,0,1881,A,0,1948,B/l,1,1960,B/l,1,1993,B/l,1,2001,B,1,2009,B/l,1,0110011111,'0111,2,Bos ontstaan tussen 1775 en 1850
730,ferraris056-3.jpg,3_13_st_nicolas.tif,Sinay - nr. 242,1775,G,0,1850,B/l,1,1852,B,1,1869,A,0,1881,A,0,1948,B/l,1,1960,B/l,1,1993,B/l,1,2001,B,1,2009,B/l,1,0110011111,'0111,2,Bos ontstaan tussen 1775 en 1850
731,ferraris056-3.jpg,3_13_st_nicolas.tif,Sinay - nr. 242,1775,G,0,1850,B/l,1,1852,B,1,1869,B/l,1,1881,A,0,1948,B/l,1,1960,B/l,1,1993,B/l,1,2001,B,1,2009,B/l,1,0111011111,'0111,2,Bos ontstaan tussen 1775 en 1850
732,ferraris056-3.jpg,3_13_st_nicolas.tif,Sinay - nr. 242,1775,G,0,1850,B/l,1,1852,B,1,1869,B/l,1,1881,A,0,1948,B/l,1,1960,B/l,1,1993,B/l,1,2001,B,1,2009,B/l,1,0111011111,'0111,2,Bos ontstaan tussen 1775 en 1850
733,ferraris056-3.jpg,3_13_st_nicolas.tif,Sinay - nr. 242,1775,G,0,1850,B/l,1,1852,B,1,1869,B/l,1,1881,B/l,1,1948,B/l,1,1960,B/l,1,1993,B/l,1,2001,B,1,2009,B/l,1,0111111111,'0111,2,Bos ontstaan tussen 1775 en 1850
734,ferraris056-3.jpg,3_13_st_nicolas.tif,Sinay - nr. 242,1775,G,0,1850,B/l,1,1852,B,1,1869,B/l,1,1881,A,0,1948,B/l,1,1960,B/l,1,1993,B/l,1,2001,B,1,2009,B/l,1,0111011111,'0111,2,Bos ontstaan tussen 1775 en 1850
735,ferraris056-3.jpg,3_13_st_nicolas.tif,Sinay - nr. 242,1775,G,0,1850,B/l,1,1852,B,1,1869,B/l,1,1881,B/l,1,1948,B/l,1,1960,B/l,1,1993,B/l,1,2001,B,1,2009,B/l,1,0111111111,'0111,2,Bos ontstaan tussen 1775 en 1850
736,ferraris056-3.jpg,3_13_st_nicolas.tif,Sinay - nr. 242,1775,G,0,1850,B/l,1,1852,B,1,1869,B/l,1,1881,A,0,1948,B/l,1,1960,B/l,1,1993,B/l,1,2001,B,1,2009,B/l,1,0111011111,'0111,2,Bos ontstaan tussen 1775 en 1850
737,ferraris056-3.jpg,3_13_st_nicolas.tif,Sinay - nr. 242,1775,G,0,1850,B/l,1,1852,B,1,1869,B/l,1,1881,B/l,1,1948,B/l,1,1960,B/l,1,1993,B/l,1,2001,B,1,2009,B/l,1,0111111111,'0111,2,Bos ontstaan tussen 1775 en 1850
738,ferraris056-3.jpg,3_13_st_nicolas.tif,Sinay - nr. 242,1775,B,1,1850,B/l,1,1852,B,1,1869,A,0,1881,A,0,1948,B/l,1,1960,B/l,1,1993,B/l,1,2001,B,1,2009,B/l,1,1110011111,'1111,1,Bos ontstaan voor 1775
739,ferraris056-3.jpg,3_13_st_nicolas.tif,Sinay - nr. 242,1775,B,1,1850,B/l,1,1852,B,1,1869,A,0,1881,A,0,1948,B/l,1,1960,B/l,1,1993,B/l,1,2001,B,1,2009,B/l,1,1110011111,'1111,1,Bos ontstaan voor 1775
740,ferraris056-3.jpg,3_13_st_nicolas.tif,Sinay - nr. 242,1775,B,1,1850,B/l,1,1852,B,1,1869,A,0,1881,A,0,1948,B/l,1,1960,B/l,1,1993,B/l,1,2001,B,1,2009,B/l,1,1110011111,'1111,1,Bos ontstaan voor 1775
741,ferraris056-3.jpg,3_13_st_nicolas.tif,Sinay - nr. 242,1775,G,0,1850,G,0,1852,G,0,1869,G,0,1881,G,0,1948,G,0,1960,B/l,1,1993,B/l,1,2001,B,1,2009,B/l,1,0000001111,'0001,4,Bos ontstaan na +/- 1930
742,ferraris056-3.jpg,3_13_st_nicolas.tif,Sinay - nr. 242,1775,G,0,1850,G,0,1852,G,0,1869,G,0,1881,A,0,1948,B/l,1,1960,B/l,1,1993,B/l,1,2001,B,1,2009,B/l,1,0000011111,'0011,3,Bos ontstaan tussen 1850 en +/- 1930
743,ferraris056-3.jpg,3_13_st_nicolas.tif,Sinay - nr. 242,1775,G,0,1850,B/l,1,1852,B,1,1869,G,0,1881,G,0,1948,B + G,1,1960,B/l,1,1993,B/l,1,2001,B,1,2009,B/l,1,0110011111,'0111,2,Bos ontstaan tussen 1775 en 1850
744,ferraris056-3.jpg,3_13_st_nicolas.tif,Sinay - nr. 242,1775,G,0,1850,G,0,1852,G,0,1869,A,0,1881,B/l,1,1948,B/l,1,1960,B/l,1,1993,B/l,1,2001,B,1,2009,B/l,1,0000111111,'0011,3,Bos ontstaan tussen 1850 en +/- 1930
745,ferraris056-3.jpg,3_13_st_nicolas.tif,Sinay - nr. 242,1775,B,1,1850,B/l,1,1852,B,1,1869,A,0,1881,A,0,1948,B/l,1,1960,B/l,1,1993,B/l,1,2001,B,1,2009,B/l,1,1110011111,'1111,1,Bos ontstaan voor 1775
746,ferraris056-3.jpg,3_13_st_nicolas.tif,Sinay - nr. 242,1775,B,1,1850,B/l,1,1852,B,1,1869,B/l,1,1881,B/l,1,1948,B/l,1,1960,B/l,1,1993,B/l,1,2001,B,1,2009,B/l,1,1111111111,'1111,1,Bos ontstaan voor 1775
747,ferraris056-3.jpg,3_13_st_nicolas.tif,Sinay - nr. 242,1775,B,1,1850,B/l,1,1852,B,1,1869,B/l,1,1881,B/l,1,1948,B/l,1,1960,B/l,1,1993,B/l,1,2001,B,1,2009,B/l,1,1111111111,'1111,1,Bos ontstaan voor 1775
748,ferraris056-3.jpg,3_13_st_nicolas.tif,Sinay - nr. 242,1775,B + G,1,1850,B/l,1,1852,B,1,1869,B/l,1,1881,B/l,1,1948,B/l,1,1960,B/l,1,1993,B/l,1,2001,B,1,2009,B/l,1,1111111111,'1111,1,Bos ontstaan voor 1775
749,ferraris056-3.jpg,3_13_st_nicolas.tif,Sinay - nr. 242,1775,B,1,1850,B/l,1,1852,B,1,1869,B/l,1,1881,B/l,1,1948,B/l,1,1960,B/l,1,1993,B/l,1,2001,B,1,2009,B/l,1,1111111111,'1111,1,Bos ontstaan voor 1775
750,ferraris056-3.jpg,3_13_st_nicolas.tif,Sinay - nr. 242,1775,B,1,1850,B/l,1,1852,B,1,1869,B/l,1,1881,B/l,1,1948,B/l,1,1960,B/l,1,1993,B/l,1,2001,B,1,2009,B/l,1,1111111111,'1111,1,Bos ontstaan voor 1775
751,ferraris056-3.jpg,3_13_st_nicolas.tif,Sinay - nr. 242,1775,G,0,1850,B/l,1,1852,B,1,1869,B/l,1,1881,A,0,1948,B/l,1,1960,B/l,1,1993,B/l,1,2001,B,1,2009,B/l,1,0111011111,'0111,2,Bos ontstaan tussen 1775 en 1850
752,ferraris056-3.jpg,3_13_st_nicolas.tif,Sinay - nr. 242,1775,B,1,1850,B/l,1,1852,B,1,1869,B/l,1,1881,B/l,1,1948,B/l,1,1960,B/l,1,1993,B/l,1,2001,B,1,2009,B/l,1,1111111111,'1111,1,Bos ontstaan voor 1775
753,ferraris056-3.jpg,3_13_st_nicolas.tif,Sinay - nr. 242,1775,B,1,1850,B/l,1,1852,B,1,1869,B/l,1,1881,B/l,1,1948,B/l,1,1960,B/l,1,1993,B/l,1,2001,B,1,2009,B/l,1,1111111111,'1111,1,Bos ontstaan voor 1775
754,ferraris056-3.jpg,3_13_st_nicolas.tif,Sinay - nr. 242,1775,G,0,1850,B/l,1,1852,B,1,1869,B/l,1,1881,A,0,1948,B/l,1,1960,B/l,1,1993,B/l,1,2001,B,1,2009,B/l,1,0111011111,'0111,2,Bos ontstaan tussen 1775 en 1850
755,ferraris056-3.jpg,3_13_st_nicolas.tif,Sinay - nr. 242,1775,G,0,1850,B/l,1,1852,B,1,1869,A,0,1881,A,0,1948,B + G,1,1960,B/l,1,1993,B/l,1,2001,B,1,2009,B/l,1,0110011111,'0111,2,Bos ontstaan tussen 1775 en 1850
756,ferraris056-3.jpg,3_13_st_nicolas.tif,Sinay - nr. 242,1775,G,0,1850,B/l,1,1852,B,1,1869,A,0,1881,A,0,1948,B/l,1,1960,B/l,1,1993,B/l,1,2001,B,1,2009,B/l,1,0110011111,'0111,2,Bos ontstaan tussen 1775 en 1850
757,ferraris056-3.jpg,3_13_st_nicolas.tif,Sinay - nr. 242,1775,G,0,1850,B/l,1,1852,B,1,1869,A,0,1881,A,0,1948,B/l,1,1960,B/l,1,1993,B/l,1,2001,B,1,2009,A,0,0110011110,'0111,2,Bos ontstaan tussen 1775 en 1850
758,ferraris056-3.jpg,3_13_st_nicolas.tif,Sinay - nr. 242,1775,G,0,1850,G,0,1852,G,0,1869,A,0,1881,G,0,1948,G,0,1960,B/l,1,1993,B/l,1,2001,B,1,2009,B/l,1,0000001111,'0001,4,Bos ontstaan na +/- 1930
759,ferraris056-3.jpg,3_13_st_nicolas.tif,Sinay - nr. 242,1775,B,1,1850,B/l,1,1852,B,1,1869,A,0,1881,A,0,1948,B/l,1,1960,B/l,1,1993,B/l,1,2001,B,1,2009,B/l,1,1110011111,'1111,1,Bos ontstaan voor 1775
760,ferraris056-3.jpg,3_13_st_nicolas.tif,Sinay - nr. 242,1775,B,1,1850,B/l,1,1852,B,1,1869,A,0,1881,A,0,1948,B/l,1,1960,B/l,1,1993,B/l,1,2001,B,1,2009,B/l,1,1110011111,'1111,1,Bos ontstaan voor 1775
761,ferraris056-3.jpg,3_13_st_nicolas.tif,Sinay - nr. 242,1775,B,1,1850,B/l,1,1852,B,1,1869,A,0,1881,A,0,1948,B/l,1,1960,B/l,1,1993,B/l,1,2001,B,1,2009,B/l,1,1110011111,'1111,1,Bos ontstaan voor 1775
762,ferraris056-3.jpg,3_13_st_nicolas.tif,Sinay - nr. 242,1775,G,0,1850,B/l,1,1852,B,1,1869,A,0,1881,A,0,1948,B/l,1,1960,B/l,1,1993,B/l,1,2001,B,1,2009,B/l,1,0110011111,'0111,2,Bos ontstaan tussen 1775 en 1850
763,ferraris056-3.jpg,3_13_st_nicolas.tif,Sinay - nr. 242,1775,G,0,1850,B/l,1,1852,B,1,1869,B/l,1,1881,B/l,1,1948,B/l,1,1960,B/l,1,1993,B/l,1,2001,B,1,2009,B/l,1,0111111111,'0111,2,Bos ontstaan tussen 1775 en 1850
764,ferraris056-3.jpg,3_13_st_nicolas.tif,Sinay - nr. 242,1775,G,0,1850,B/l,1,1852,B,1,1869,A,0,1881,B/l,1,1948,B/l,1,1960,B/l,1,1993,B/l,1,2001,B,1,2009,B/l,1,0110111111,'0111,2,Bos ontstaan tussen 1775 en 1850
765,ferraris056-3.jpg,3_13_st_nicolas.tif,Sinay - nr. 242,1775,G,0,1850,B/l,1,1852,B,1,1869,B/l,1,1881,B/l,1,1948,B/l,1,1960,B/l,1,1993,B/l,1,2001,B,1,2009,B/l,1,0111111111,'0111,2,Bos ontstaan tussen 1775 en 1850
766,ferraris056-3.jpg,3_13_st_nicolas.tif,Sinay - nr. 242,1775,G,0,1850,G,0,1852,G,0,1869,A,0,1881,B/l,1,1948,B/l,1,1960,B/l,1,1993,B/l,1,2001,B,1,2009,B/l,1,0000111111,'0011,3,Bos ontstaan tussen 1850 en +/- 1930
767,ferraris056-3.jpg,3_13_st_nicolas.tif,Sinay - nr. 242,1775,G,0,1850,B/l,1,1852,B,1,1869,B/l,1,1881,B/l,1,1948,B/l,1,1960,B/l,1,1993,B/l,1,2001,B,1,2009,B/l,1,0111111111,'0111,2,Bos ontstaan tussen 1775 en 1850
768,ferraris056-3.jpg,3_13_st_nicolas.tif,Sinay - nr. 242,1775,G,0,1850,B/l,1,1852,B,1,1869,B/l,1,1881,B/l,1,1948,B/l,1,1960,B/l,1,1993,B/l,1,2001,B,1,2009,B/l,1,0111111111,'0111,2,Bos ontstaan tussen 1775 en 1850
801,ferraris078-1.jpg,13_2_Hal.tif,Hal 2e Partie - nr. 116,1775,B,1,1850,B/l,1,1855,B,1,1872,B/l,1,1879,B/l,1,1937,B/l,1,1960,B/g,1,1993,B/g,1,2001,B,1,2009,B/l,1,1111111111,'1111,1,Bos ontstaan voor 1775
802,ferraris078-1.jpg,13_2_Hal.tif,Hal 2e Partie - nr. 116,1775,B,1,1850,B/l,1,1855,B,1,1872,B/l,1,1879,B/l,1,1937,B/l,1,1960,B/g,1,1993,B/g,1,2001,B,1,2009,B/l,1,1111111111,'1111,1,Bos ontstaan voor 1775
803,ferraris078-1.jpg,13_2_Hal.tif,Hal 2e Partie - nr. 116,1775,B,1,1850,B/l,1,1855,B,1,1872,B/l,1,1879,B/l,1,1937,B/l,1,1960,B/g,1,1993,B/g,1,2001,B,1,2009,B/l,1,1111111111,'1111,1,Bos ontstaan voor 1775
804,ferraris078-1.jpg,13_2_Hal.tif,Hal 2e Partie - nr. 116,1775,B,1,1850,B/l,1,1855,B,1,1872,B/l,1,1879,B/l,1,1937,B/l,1,1960,B/g,1,1993,B/g,1,2001,B,1,2009,B/l,1,1111111111,'1111,1,Bos ontstaan voor 1775
805,ferraris078-1.jpg,13_2_Hal.tif,Hal 2e Partie - nr. 116,1775,B,1,1850,B/l,1,1855,B,1,1872,B/l,1,1879,B/l,1,1937,B/l,1,1960,B/l,1,1993,B/l,1,2001,B,1,2009,B/l,1,1111111111,'1111,1,Bos ontstaan voor 1775
806,ferraris078-1.jpg,13_2_Hal.tif,Hal 2e Partie - nr. 116,1775,B,1,1850,B/l,1,1855,B,1,1872,B/n,1,1879,B/l,1,1937,B/l,1,1960,B/g,1,1993,B/g,1,2001,B,1,2009,B/l,1,1111111111,'1111,1,Bos ontstaan voor 1775
807,ferraris078-1.jpg,13_2_Hal.tif,Hal 2e Partie - nr. 116,1775,B,1,1850,B/l,1,1855,B,1,1872,B/l,1,1879,B/l,1,1937,B/l,1,1960,B/l,1,1993,B/l,1,2001,B,1,2009,B/l,1,1111111111,'1111,1,Bos ontstaan voor 1775
808,ferraris078-1.jpg,13_2_Hal.tif,Hal 2e Partie - nr. 116,1775,B,1,1850,B/l,1,1855,B,1,1872,B/l,1,1879,B/l,1,1937,B/l,1,1960,B/l,1,1993,B/l,1,2001,B,1,2009,B/l,1,1111111111,'1111,1,Bos ontstaan voor 1775
809,ferraris078-1.jpg,13_2_Hal.tif,Hal 2e Partie - nr. 116,1775,B,1,1850,B/l,1,1855,B,1,1872,B/l,1,1879,B/l,1,1937,B/l,1,1960,B/l,1,1993,B/l,1,2001,B,1,2009,B/l,1,1111111111,'1111,1,Bos ontstaan voor 1775
810,ferraris078-1.jpg,13_2_Hal.tif,Hal 2e Partie - nr. 116,1775,B,1,1850,B/l,1,1855,B,1,1872,B/n,1,1879,B/l,1,1937,B/l,1,1960,B/g,1,1993,B/g,1,2001,B,1,2009,B/l,1,1111111111,'1111,1,Bos ontstaan voor 1775
811,ferraris078-1.jpg,13_2_Hal.tif,Hal 2e Partie - nr. 116,1775,B,1,1850,B/l,1,1855,B,1,1872,B/l,1,1879,B/l,1,1937,B/l,1,1960,B/l,1,1993,B/l,1,2001,B,1,2009,B/l,1,1111111111,'1111,1,Bos ontstaan voor 1775
812,ferraris078-1.jpg,13_2_Hal.tif,Hal 2e Partie - nr. 116,1775,B,1,1850,B/l,1,1855,B,1,1872,B/n,1,1879,B/l,1,1937,B/l,1,1960,B/l,1,1993,B/l,1,2001,B,1,2009,B/l,1,1111111111,'1111,1,Bos ontstaan voor 1775
813,ferraris078-1.jpg,13_2_Hal.tif,Hal 2e Partie - nr. 116,1775,B,1,1850,B/l,1,1855,B,1,1872,B/l,1,1879,B/l,1,1937,B/l,1,1960,B/l,1,1993,B/l,1,2001,B,1,2009,B/l,1,1111111111,'1111,1,Bos ontstaan voor 1775
814,ferraris078-1.jpg,13_2_Hal.tif,Hal 2e Partie - nr. 116,1775,B,1,1850,B/l,1,1855,B,1,1872,B/l,1,1879,B/l,1,1937,B/l,1,1960,B/g,1,1993,B/g,1,2001,B,1,2009,B/l,1,1111111111,'1111,1,Bos ontstaan voor 1775
815,ferraris078-1.jpg,13_2_Hal.tif,Hal 2e Partie - nr. 116,1775,B,1,1850,B/l,1,1855,B,1,1872,B/n,1,1879,B/l,1,1937,B/l,1,1960,B/l,1,1993,B/l,1,2001,B,1,2009,B/l,1,1111111111,'1111,1,Bos ontstaan voor 1775
816,ferraris078-1.jpg,13_2_Hal.tif,Hal 2e Partie - nr. 116,1775,B,1,1850,B/l,1,1855,B,1,1872,B/l,1,1879,B/n,1,1937,B/n,1,1960,B/g,1,1993,B/g,1,2001,B,1,2009,B/l,1,1111111111,'1111,1,Bos ontstaan voor 1775
817,ferraris078-1.jpg,13_2_Hal.tif,Hal 2e Partie - nr. 116,1775,B,1,1850,B/l,1,1855,B,1,1872,B/n,1,1879,B/l,1,1937,B/l,1,1960,B/l,1,1993,B/l,1,2001,B,1,2009,B/l,1,1111111111,'1111,1,Bos ontstaan voor 1775
818,ferraris078-1.jpg,13_2_Hal.tif,Hal 2e Partie - nr. 116,1775,B,1,1850,B/l,1,1855,B,1,1872,B/l,1,1879,B/l,1,1937,B/l,1,1960,B/g,1,1993,B/g,1,2001,B,1,2009,B/l,1,1111111111,'1111,1,Bos ontstaan voor 1775
819,ferraris078-1.jpg,13_2_Hal.tif,Hal 2e Partie - nr. 116,1775,B,1,1850,B/l,1,1855,B,1,1872,B/n,1,1879,B/l,1,1937,B/l,1,1960,B/l,1,1993,B/l,1,2001,B,1,2009,B/l,1,1111111111,'1111,1,Bos ontstaan voor 1775
820,ferraris078-1.jpg,13_2_Hal.tif,Hal 2e Partie - nr. 116,1775,B,1,1850,B/l,1,1855,B,1,1872,B/n,1,1879,B/l,1,1937,B/l,1,1960,B/g,1,1993,B/g,1,2001,B,1,2009,B/l,1,1111111111,'1111,1,Bos ontstaan voor 1775
821,ferraris078-1.jpg,13_2_Hal.tif,Hal 2e Partie - nr. 116,1775,B,1,1850,B/l,1,1855,B,1,1872,B/l,1,1879,B/n,1,1937,B/n,1,1960,B/n,1,1993,B/n,1,2001,B,1,2009,B/g,1,1111111111,'1111,1,Bos ontstaan voor 1775
822,ferraris078-1.jpg,13_2_Hal.tif,Hal 2e Partie - nr. 116,1775,B,1,1850,B/l,1,1855,B,1,1872,B/n,1,1879,B/l,1,1937,B/l,1,1960,B/g,1,1993,B/g,1,2001,B,1,2009,B/l,1,1111111111,'1111,1,Bos ontstaan voor 1775
823,ferraris078-1.jpg,13_2_Hal.tif,Hal 2e Partie - nr. 116,1775,B,1,1850,B/l,1,1855,B,1,1872,B/l,1,1879,B/n,1,1937,B/n,1,1960,B/g,1,1993,B/g,1,2001,B,1,2009,B/l,1,1111111111,'1111,1,Bos ontstaan voor 1775
824,ferraris078-1.jpg,13_2_Hal.tif,Hal 2e Partie - nr. 116,1775,B,1,1850,B/l,1,1855,B,1,1872,B/n,1,1879,B/l,1,1937,B/l,1,1960,B/g,1,1993,B/g,1,2001,B,1,2009,B/l,1,1111111111,'1111,1,Bos ontstaan voor 1775
825,ferraris078-1.jpg,13_2_Hal.tif,Hal 2e Partie - nr. 116,1775,B,1,1850,B/l,1,1855,B,1,1872,B/l,1,1879,B/l,1,1937,B/l,1,1960,B/g,1,1993,B/g,1,2001,B,1,2009,B/l,1,1111111111,'1111,1,Bos ontstaan voor 1775
826,ferraris078-1.jpg,13_2_Hal.tif,Hal 2e Partie - nr. 116,1775,B,1,1850,B/l,1,1855,B,1,1872,B/l,1,1879,B/l,1,1937,B/l,1,1960,B/g,1,1993,B/g,1,2001,B,1,2009,B/l,1,1111111111,'1111,1,Bos ontstaan voor 1775
827,ferraris078-1.jpg,13_2_Hal.tif,Hal 2e Partie - nr. 116,1775,B,1,1850,B/l,1,1855,B,1,1872,B/n,1,1879,B/n,1,1937,B/n,1,1960,B/l,1,1993,B/l,1,2001,B,1,2009,B/l,1,1111111111,'1111,1,Bos ontstaan voor 1775
828,ferraris078-1.jpg,13_2_Hal.tif,Hal 2e Partie - nr. 116,1775,B,1,1850,B/l,1,1855,B,1,1872,B/l,1,1879,B/l,1,1937,B/l,1,1960,B/g,1,1993,B/g,1,2001,B,1,2009,B/l,1,1111111111,'1111,1,Bos ontstaan voor 1775
829,ferraris078-1.jpg,13_2_Hal.tif,Hal 2e Partie - nr. 116,1775,B,1,1850,B/l,1,1855,B,1,1872,B/l,1,1879,B/l,1,1937,B/l,1,1960,B/g,1,1993,B/g,1,2001,B,1,2009,B/l,1,1111111111,'1111,1,Bos ontstaan voor 1775
830,ferraris078-1.jpg,13_2_Hal.tif,Hal 2e Partie - nr. 116,1775,B,1,1850,B/l,1,1855,B,1,1872,B/n,1,1879,B/n,1,1937,B/n,1,1960,B/g,1,1993,B/g,1,2001,B,1,2009,B/l,1,1111111111,'1111,1,Bos ontstaan voor 1775
831,ferraris078-1.jpg,13_2_Hal.tif,Hal 2e Partie - nr. 116,1775,B,1,1850,B/l,1,1855,B,1,1872,B/l,1,1879,B/l,1,1937,B/l,1,1960,B/g,1,1993,B/g,1,2001,B,1,2009,B/l,1,1111111111,'1111,1,Bos ontstaan voor 1775
832,ferraris078-1.jpg,13_2_Hal.tif,Hal 2e Partie - nr. 116,1775,B,1,1850,B/l,1,1855,B,1,1872,B/n,1,1879,B/l,1,1937,B/l,1,1960,B/g,1,1993,B/g,1,2001,B,1,2009,B/l,1,1111111111,'1111,1,Bos ontstaan voor 1775
833,ferraris078-1.jpg,13_2_Hal.tif,Hal 2e Partie - nr. 116,1775,B,1,1850,B/l,1,1855,B,1,1872,B/l,1,1879,B/l,1,1937,B/l,1,1960,B/g,1,1993,B/g,1,2001,B,1,2009,B/l,1,1111111111,'1111,1,Bos ontstaan voor 1775
841,ferraris062-1.jpg,13_1_Enghien.tif,Haute-Croix/Heikruis - nr. 120,1775,B,1,1850,B/l,1,1855,B,1,1865,B/l,1,1881,B/l,1,1907,B,1,1960,B/l,1,1993,B/l,1,2001,B,1,2009,B/l,1,1111111111,'1111,1,Bos ontstaan voor 1775
