plot_id,Regen_jaar,Regen_jan,Regen_feb,Regen_maa,Regen_apr,Regen_mei,Regen_jun,Regen_jul,Regen_aug,Regen_sep,Regen_okt,Regen_nov,Regen_dec,Temp_jaar,Temp_jan,Temp_feb,Temp_maa,Temp_apr,Temp_mei,Temp_jun,Temp_jul,Temp_aug,Temp_sep,Temp_okt,Temp_nov,Temp_dec
502,705,54,45,46,44,50,56,65,65,65,72,78,66,10,2.6,3.8,5.9,8.6,12.3,15,16.6,16.8,15.3,11.5,7,3.9
503,705,54,45,46,44,50,56,65,65,65,72,78,66,10,2.6,3.8,5.9,8.6,12.3,15,16.6,16.8,15.3,11.5,7,3.9
504,705,54,45,46,44,50,56,65,65,65,72,77,66,10,2.6,3.8,5.9,8.6,12.3,15.1,16.5,16.9,15.2,11.5,7,4
505,705,54,45,46,44,50,56,65,65,65,72,78,66,10,2.6,3.8,5.9,8.6,12.3,15,16.6,16.8,15.3,11.5,7,3.9
506,705,54,45,46,44,50,56,65,65,65,72,78,66,10,2.6,3.8,5.9,8.6,12.3,15,16.6,16.8,15.3,11.5,7,3.9
507,705,54,45,46,44,50,56,65,65,65,72,77,66,10,2.6,3.8,5.9,8.6,12.3,15.1,16.5,16.9,15.2,11.5,7,4
508,705,54,45,46,44,50,56,65,65,65,72,77,66,10,2.6,3.8,5.9,8.6,12.3,15.1,16.5,16.9,15.2,11.5,7,4
509,705,54,45,46,44,50,56,65,65,65,72,77,66,10,2.6,3.8,5.9,8.6,12.3,15.1,16.5,16.9,15.2,11.5,7,4
510,705,54,45,46,44,50,56,65,65,65,72,78,66,10,2.6,3.8,5.9,8.6,12.3,15,16.6,16.8,15.3,11.5,7,3.9
511,706,54,45,46,44,50,56,65,65,65,72,78,66,9.9,2.6,3.8,5.9,8.6,12.3,15,16.6,16.8,15.3,11.5,7,3.9
512,705,54,45,46,44,50,56,65,65,65,72,77,66,10,2.6,3.8,5.9,8.6,12.3,15.1,16.5,16.9,15.2,11.5,7,4
513,706,54,45,46,44,50,56,65,65,65,72,78,66,9.9,2.6,3.8,5.9,8.6,12.3,15,16.6,16.8,15.3,11.5,7,3.9
514,705,54,45,46,44,50,56,65,65,65,72,78,66,10,2.6,3.8,5.9,8.6,12.3,15,16.6,16.8,15.3,11.5,7,3.9
515,705,54,45,46,44,50,56,65,65,65,72,78,66,10,2.6,3.8,5.9,8.6,12.3,15,16.6,16.8,15.3,11.5,7,3.9
516,705,54,45,46,44,50,56,65,65,65,72,77,66,10,2.6,3.8,5.9,8.6,12.3,15.1,16.5,16.9,15.2,11.5,7,4
517,705,54,45,46,44,50,56,65,65,65,72,77,66,10,2.6,3.8,5.9,8.6,12.3,15.1,16.5,16.9,15.2,11.5,7,4
518,705,54,45,46,44,50,56,65,65,65,72,77,66,10,2.6,3.8,5.9,8.6,12.3,15.1,16.5,16.9,15.2,11.5,7,4
519,705,54,45,46,44,50,56,65,65,65,72,77,66,10,2.6,3.8,5.9,8.6,12.3,15.1,16.5,16.9,15.2,11.5,7,4
520,705,54,45,46,44,50,56,65,65,65,72,77,66,10,2.6,3.8,5.9,8.6,12.3,15.1,16.5,16.9,15.2,11.5,7,4
521,705,54,45,46,44,50,56,65,65,65,72,77,66,10,2.6,3.8,5.9,8.6,12.3,15.1,16.5,16.9,15.2,11.5,7,4
522,705,54,45,46,44,50,56,65,65,65,72,77,66,10,2.6,3.8,5.9,8.6,12.3,15.1,16.5,16.9,15.2,11.5,7,4
523,705,54,45,46,44,50,56,65,65,65,72,77,66,10,2.6,3.8,5.9,8.6,12.3,15.1,16.5,16.9,15.2,11.5,7,4
701,763,65,49,62,48,58,66,68,65,65,75,72,70,10.2,2.6,3.5,5.9,9,12.9,15.8,17.5,17.6,15.6,11.6,6.7,3.8
702,762,65,49,62,48,57,66,68,65,65,75,72,70,10.3,2.6,3.5,5.9,9,12.9,15.9,17.5,17.6,15.6,11.8,6.8,3.9
703,763,65,49,62,48,58,66,68,65,65,75,73,70,10.2,2.6,3.5,5.9,9,12.9,15.8,17.5,17.6,15.6,11.6,6.7,3.8
704,763,65,49,62,48,57,66,68,65,65,75,72,70,10.2,2.6,3.5,5.9,9,12.9,15.9,17.5,17.6,15.6,11.8,6.8,3.9
705,763,65,49,62,48,57,66,68,65,65,75,72,70,10.2,2.6,3.5,5.9,9,12.9,15.9,17.5,17.6,15.6,11.8,6.8,3.9
706,763,65,49,62,48,57,66,68,65,65,75,72,70,10.2,2.6,3.5,5.9,9,12.9,15.9,17.5,17.6,15.6,11.8,6.8,3.9
707,763,65,49,62,48,58,66,68,65,65,75,72,70,10.2,2.6,3.5,5.9,9,12.9,15.8,17.5,17.6,15.6,11.6,6.7,3.8
708,763,65,49,62,48,57,66,68,65,65,75,72,70,10.2,2.6,3.5,5.9,9,12.9,15.9,17.5,17.6,15.6,11.8,6.8,3.9
709,763,65,49,62,48,58,66,68,65,65,75,72,70,10.2,2.6,3.5,5.9,9,12.9,15.8,17.5,17.6,15.6,11.6,6.7,3.8
710,764,65,49,62,48,58,66,68,65,65,75,73,70,10.2,2.6,3.5,5.9,9,12.9,15.8,17.5,17.6,15.6,11.6,6.7,3.8
711,764,65,49,62,48,57,66,68,65,65,75,72,70,10.2,2.6,3.5,5.9,9,12.9,15.9,17.5,17.6,15.6,11.8,6.8,3.9
712,762,65,49,62,48,57,66,68,65,65,75,72,70,10.3,2.6,3.5,5.9,9,12.9,15.9,17.5,17.6,15.6,11.8,6.8,3.9
713,764,65,49,62,48,57,66,68,65,65,75,72,70,10.2,2.6,3.5,5.9,9,12.9,15.9,17.5,17.6,15.6,11.8,6.8,3.9
714,762,65,49,62,48,57,66,68,65,65,75,72,70,10.3,2.6,3.5,5.9,9,12.9,15.9,17.5,17.6,15.6,11.8,6.8,3.9
715,762,65,49,62,48,57,66,68,65,65,75,72,70,10.3,2.6,3.5,5.9,9,12.9,15.9,17.5,17.6,15.6,11.8,6.8,3.9
716,762,65,49,62,48,57,66,68,65,65,75,72,70,10.3,2.6,3.5,5.9,9,12.9,15.9,17.5,17.6,15.6,11.8,6.8,3.9
717,762,65,49,62,48,57,66,68,65,65,75,72,70,10.3,2.6,3.5,5.9,9,12.9,15.9,17.5,17.6,15.6,11.8,6.8,3.9
718,762,65,49,62,48,57,66,68,65,65,75,72,70,10.3,2.6,3.5,5.9,9,12.9,15.9,17.5,17.6,15.6,11.8,6.8,3.9
719,764,65,49,62,48,57,66,68,65,65,75,72,70,10.2,2.6,3.5,5.9,9,12.9,15.9,17.5,17.6,15.6,11.8,6.8,3.9
720,764,65,49,62,48,58,66,68,65,65,75,73,70,10.2,2.6,3.5,5.9,9,12.9,15.8,17.5,17.6,15.6,11.6,6.7,3.8
721,764,65,49,62,48,58,66,68,65,65,75,73,70,10.2,2.6,3.5,5.9,9,12.9,15.8,17.5,17.6,15.6,11.6,6.7,3.8
722,764,65,49,62,48,58,66,68,65,65,75,73,70,10.2,2.6,3.5,5.9,9,12.9,15.8,17.5,17.6,15.6,11.6,6.7,3.8
723,764,65,49,62,48,58,66,68,65,65,75,73,70,10.2,2.6,3.5,5.9,9,12.9,15.8,17.5,17.6,15.6,11.6,6.7,3.8
724,764,65,49,62,48,58,66,68,65,65,75,73,70,10.2,2.6,3.5,5.9,9,12.9,15.8,17.5,17.6,15.6,11.6,6.7,3.8
725,764,65,49,62,48,58,66,68,65,65,75,73,70,10.2,2.6,3.5,5.9,9,12.9,15.8,17.5,17.6,15.6,11.6,6.7,3.8
726,764,65,49,62,48,57,66,68,65,65,75,72,70,10.2,2.6,3.5,5.9,9,12.9,15.9,17.5,17.6,15.6,11.8,6.8,3.9
727,763,65,49,62,48,58,66,68,65,65,75,72,70,10.2,2.6,3.5,5.9,9,12.9,15.8,17.5,17.6,15.6,11.6,6.7,3.8
728,763,65,49,62,48,58,66,68,65,65,75,72,70,10.2,2.6,3.5,5.9,9,12.9,15.8,17.5,17.6,15.6,11.6,6.7,3.8
729,763,65,49,62,48,58,66,68,65,65,75,72,70,10.2,2.6,3.5,5.9,9,12.9,15.8,17.5,17.6,15.6,11.6,6.7,3.8
730,763,65,49,62,48,58,66,68,65,65,75,72,70,10.2,2.6,3.5,5.9,9,12.9,15.8,17.5,17.6,15.6,11.6,6.7,3.8
731,763,65,49,62,48,58,66,68,65,65,75,72,70,10.2,2.6,3.5,5.9,9,12.9,15.8,17.5,17.6,15.6,11.6,6.7,3.8
732,763,65,49,62,48,58,66,68,65,65,75,72,70,10.2,2.6,3.5,5.9,9,12.9,15.8,17.5,17.6,15.6,11.6,6.7,3.8
733,763,65,49,62,48,58,66,68,65,65,75,72,70,10.2,2.6,3.5,5.9,9,12.9,15.8,17.5,17.6,15.6,11.6,6.7,3.8
734,763,65,49,62,48,58,66,68,65,65,75,72,70,10.2,2.6,3.5,5.9,9,12.9,15.8,17.5,17.6,15.6,11.6,6.7,3.8
735,763,65,49,62,48,58,66,68,65,65,75,72,70,10.2,2.6,3.5,5.9,9,12.9,15.8,17.5,17.6,15.6,11.6,6.7,3.8
736,763,65,49,62,48,58,66,68,65,65,75,72,70,10.2,2.6,3.5,5.9,9,12.9,15.8,17.5,17.6,15.6,11.6,6.7,3.8
737,763,65,49,62,48,58,66,68,65,65,75,72,70,10.2,2.6,3.5,5.9,9,12.9,15.8,17.5,17.6,15.6,11.6,6.7,3.8
738,763,65,49,62,48,58,66,68,65,65,75,72,70,10.2,2.6,3.5,5.9,9,12.9,15.8,17.5,17.6,15.6,11.6,6.7,3.8
739,763,65,49,62,48,58,66,68,65,65,75,72,70,10.2,2.6,3.5,5.9,9,12.9,15.8,17.5,17.6,15.6,11.6,6.7,3.8
740,763,65,49,62,48,58,66,68,65,65,75,72,70,10.2,2.6,3.5,5.9,9,12.9,15.8,17.5,17.6,15.6,11.6,6.7,3.8
741,762,65,49,62,48,57,66,68,65,65,75,72,70,10.3,2.6,3.5,5.9,9,12.9,15.9,17.5,17.6,15.6,11.8,6.8,3.9
742,763,65,49,62,48,57,66,68,65,65,75,72,70,10.2,2.6,3.5,5.9,9,12.9,15.9,17.5,17.6,15.6,11.8,6.8,3.9
743,763,65,49,62,48,58,66,68,65,65,75,72,70,10.2,2.6,3.5,5.9,9,12.9,15.8,17.5,17.6,15.6,11.6,6.7,3.8
744,763,65,49,62,48,57,66,68,65,65,75,72,70,10.2,2.6,3.5,5.9,9,12.9,15.9,17.5,17.6,15.6,11.8,6.8,3.9
745,763,65,49,62,48,57,66,68,65,65,75,72,70,10.2,2.6,3.5,5.9,9,12.9,15.9,17.5,17.6,15.6,11.8,6.8,3.9
746,762,65,49,62,48,57,66,68,65,65,75,72,70,10.3,2.6,3.5,5.9,9,12.9,15.9,17.5,17.6,15.6,11.8,6.8,3.9
747,763,65,49,62,48,57,66,68,65,65,75,72,70,10.2,2.6,3.5,5.9,9,12.9,15.9,17.5,17.6,15.6,11.8,6.8,3.9
748,763,65,49,62,48,58,66,68,65,65,75,72,70,10.2,2.6,3.5,5.9,9,12.9,15.8,17.5,17.6,15.6,11.6,6.7,3.8
749,763,65,49,62,48,57,66,68,65,65,75,72,70,10.2,2.6,3.5,5.9,9,12.9,15.9,17.5,17.6,15.6,11.8,6.8,3.9
750,763,65,49,62,48,57,66,68,65,65,75,72,70,10.2,2.6,3.5,5.9,9,12.9,15.9,17.5,17.6,15.6,11.8,6.8,3.9
751,763,65,49,62,48,58,66,68,65,65,75,72,70,10.2,2.6,3.5,5.9,9,12.9,15.8,17.5,17.6,15.6,11.6,6.7,3.8
752,763,65,49,62,48,57,66,68,65,65,75,72,70,10.2,2.6,3.5,5.9,9,12.9,15.9,17.5,17.6,15.6,11.8,6.8,3.9
753,763,65,49,62,48,57,66,68,65,65,75,72,70,10.2,2.6,3.5,5.9,9,12.9,15.9,17.5,17.6,15.6,11.8,6.8,3.9
754,763,65,49,62,48,58,66,68,65,65,75,72,70,10.2,2.6,3.5,5.9,9,12.9,15.8,17.5,17.6,15.6,11.6,6.7,3.8
755,763,65,49,62,48,57,66,68,65,65,75,72,70,10.2,2.6,3.5,5.9,9,12.9,15.9,17.5,17.6,15.6,11.8,6.8,3.9
756,763,65,49,62,48,57,66,68,65,65,75,72,70,10.2,2.6,3.5,5.9,9,12.9,15.9,17.5,17.6,15.6,11.8,6.8,3.9
757,763,65,49,62,48,58,66,68,65,65,75,72,70,10.2,2.6,3.5,5.9,9,12.9,15.8,17.5,17.6,15.6,11.6,6.7,3.8
758,763,65,49,62,48,57,66,68,65,65,75,72,70,10.2,2.6,3.5,5.9,9,12.9,15.9,17.5,17.6,15.6,11.8,6.8,3.9
759,763,65,49,62,48,57,66,68,65,65,75,72,70,10.2,2.6,3.5,5.9,9,12.9,15.9,17.5,17.6,15.6,11.8,6.8,3.9
760,763,65,49,62,48,58,66,68,65,65,75,72,70,10.2,2.6,3.5,5.9,9,12.9,15.8,17.5,17.6,15.6,11.6,6.7,3.8
761,763,65,49,62,48,58,66,68,65,65,75,72,70,10.2,2.6,3.5,5.9,9,12.9,15.8,17.5,17.6,15.6,11.6,6.7,3.8
762,763,65,49,62,48,58,66,68,65,65,75,72,70,10.2,2.6,3.5,5.9,9,12.9,15.8,17.5,17.6,15.6,11.6,6.7,3.8
763,762,65,49,62,48,57,66,68,65,65,75,72,70,10.3,2.6,3.5,5.9,9,12.9,15.9,17.5,17.6,15.6,11.8,6.8,3.9
764,762,65,49,62,48,57,66,68,65,65,75,72,70,10.3,2.6,3.5,5.9,9,12.9,15.9,17.5,17.6,15.6,11.8,6.8,3.9
765,762,65,49,62,48,57,66,68,65,65,75,72,70,10.3,2.6,3.5,5.9,9,12.9,15.9,17.5,17.6,15.6,11.8,6.8,3.9
766,762,65,49,62,48,57,66,68,65,65,75,72,70,10.3,2.6,3.5,5.9,9,12.9,15.9,17.5,17.6,15.6,11.8,6.8,3.9
767,762,65,49,62,48,57,66,68,65,65,75,72,70,10.3,2.6,3.5,5.9,9,12.9,15.9,17.5,17.6,15.6,11.8,6.8,3.9
768,762,65,49,62,48,57,66,68,65,65,75,72,70,10.3,2.6,3.5,5.9,9,12.9,15.9,17.5,17.6,15.6,11.8,6.8,3.9
801,837,71,58,71,56,69,76,74,67,65,73,78,79,9.8,1.5,3.1,5.8,9.3,12.9,16,17.2,17,15.2,11,5.8,2.7
802,837,71,58,71,56,69,76,74,67,65,73,78,79,9.8,1.5,3.1,5.8,9.3,12.9,16,17.2,17,15.2,11,5.8,2.7
803,837,71,58,71,56,69,76,74,67,65,73,78,79,9.8,1.5,3.1,5.8,9.3,12.9,16,17.2,17,15.2,11,5.8,2.7
804,837,71,58,71,56,69,76,74,67,65,73,78,79,9.8,1.5,3.1,5.8,9.3,12.9,16,17.2,17,15.2,11,5.8,2.7
805,837,71,58,71,56,69,76,74,67,65,73,78,79,9.8,1.5,3.1,5.8,9.3,12.9,16,17.2,17,15.2,11,5.8,2.7
806,837,71,58,71,56,69,76,74,67,65,73,78,79,9.8,1.5,3.1,5.8,9.3,12.9,16,17.2,17,15.2,11,5.8,2.7
807,837,71,58,71,56,69,76,74,67,65,73,78,79,9.8,1.5,3.1,5.8,9.3,12.9,16,17.2,17,15.2,11,5.8,2.7
808,837,71,58,71,56,69,76,74,67,65,73,78,79,9.8,1.5,3.1,5.8,9.3,12.9,16,17.2,17,15.2,11,5.8,2.7
809,837,71,58,71,56,69,76,74,67,65,73,78,79,9.8,1.5,3.1,5.8,9.3,12.9,16,17.2,17,15.2,11,5.8,2.7
810,837,71,58,71,56,69,76,74,67,65,73,78,79,9.8,1.5,3.1,5.8,9.3,12.9,16,17.2,17,15.2,11,5.8,2.7
811,837,71,58,71,56,69,76,74,67,65,73,78,79,9.8,1.5,3.1,5.8,9.3,12.9,16,17.2,17,15.2,11,5.8,2.7
812,837,71,58,71,56,69,76,74,67,65,73,78,79,9.8,1.5,3.1,5.8,9.3,12.9,16,17.2,17,15.2,11,5.8,2.7
813,837,71,58,71,56,69,76,74,67,65,73,78,79,9.8,1.5,3.1,5.8,9.3,12.9,16,17.2,17,15.2,11,5.8,2.7
814,837,71,58,71,56,69,76,74,67,65,73,78,79,9.8,1.5,3.1,5.8,9.3,12.9,16,17.2,17,15.2,11,5.8,2.7
815,837,71,58,71,56,69,76,74,67,65,73,78,79,9.8,1.5,3.1,5.8,9.3,12.9,16,17.2,17,15.2,11,5.8,2.7
816,837,71,58,71,56,69,76,74,67,65,73,78,79,9.8,1.5,3.1,5.8,9.3,12.9,16,17.2,17,15.2,11,5.8,2.7
817,837,71,58,71,56,69,76,74,67,65,73,78,79,9.8,1.5,3.1,5.8,9.3,12.9,16,17.2,17,15.2,11,5.8,2.7
818,837,71,58,71,56,69,76,74,67,65,73,78,79,9.8,1.5,3.1,5.8,9.3,12.9,16,17.2,17,15.2,11,5.8,2.7
819,837,71,58,71,56,69,76,74,67,65,73,78,79,9.8,1.5,3.1,5.8,9.3,12.9,16,17.2,17,15.2,11,5.8,2.7
820,837,71,58,71,56,69,76,74,67,65,73,78,79,9.8,1.5,3.1,5.8,9.3,12.9,16,17.2,17,15.2,11,5.8,2.7
821,837,71,58,71,56,69,76,74,67,65,73,78,79,9.8,1.5,3.1,5.8,9.3,12.9,16,17.2,17,15.2,11,5.8,2.7
822,837,71,58,71,56,69,76,74,67,65,73,78,79,9.8,1.5,3.1,5.8,9.3,12.9,16,17.2,17,15.2,11,5.8,2.7
823,837,71,58,71,56,69,76,74,67,65,73,78,79,9.8,1.5,3.1,5.8,9.3,12.9,16,17.2,17,15.2,11,5.8,2.7
824,837,71,58,71,56,69,76,74,67,65,73,78,79,9.8,1.5,3.1,5.8,9.3,12.9,16,17.2,17,15.2,11,5.8,2.7
825,837,71,58,71,56,69,76,74,67,65,73,78,79,9.8,1.5,3.1,5.8,9.3,12.9,16,17.2,17,15.2,11,5.8,2.7
826,837,71,58,71,56,69,76,74,67,65,73,78,79,9.8,1.5,3.1,5.8,9.3,12.9,16,17.2,17,15.2,11,5.8,2.7
827,837,71,58,71,56,69,76,74,67,65,73,78,79,9.8,1.5,3.1,5.8,9.3,12.9,16,17.2,17,15.2,11,5.8,2.7
828,837,71,58,71,56,69,76,74,67,65,73,78,79,9.8,1.5,3.1,5.8,9.3,12.9,16,17.2,17,15.2,11,5.8,2.7
829,837,71,58,71,56,69,76,74,67,65,73,78,79,9.8,1.5,3.1,5.8,9.3,12.9,16,17.2,17,15.2,11,5.8,2.7
830,837,71,58,71,56,69,76,74,67,65,73,78,79,9.8,1.5,3.1,5.8,9.3,12.9,16,17.2,17,15.2,11,5.8,2.7
831,837,71,58,71,56,69,76,74,67,65,73,78,79,9.8,1.5,3.1,5.8,9.3,12.9,16,17.2,17,15.2,11,5.8,2.7
832,837,71,58,71,56,69,76,74,67,65,73,78,79,9.8,1.5,3.1,5.8,9.3,12.9,16,17.2,17,15.2,11,5.8,2.7
833,837,71,58,71,56,69,76,74,67,65,73,78,79,9.8,1.5,3.1,5.8,9.3,12.9,16,17.2,17,15.2,11,5.8,2.7
841,796,67,55,66,53,64,72,70,65,64,71,75,74,10.1,2,3.4,6.1,9.5,13.1,16.2,17.4,17.4,15.6,11.3,6.3,3.2
842,796,67,55,66,53,64,72,70,65,64,71,75,74,10.1,2,3.4,6.1,9.5,13.1,16.2,17.4,17.4,15.6,11.3,6.3,3.2
843,796,67,55,66,53,64,72,70,65,64,71,75,74,10.1,2,3.4,6.1,9.5,13.1,16.2,17.4,17.4,15.6,11.3,6.3,3.2
844,796,67,55,66,53,64,72,70,65,64,71,75,74,10.1,2,3.4,6.1,9.5,13.1,16.2,17.4,17.4,15.6,11.3,6.3,3.2
845,796,67,55,66,53,64,72,70,65,64,71,75,74,10.1,2,3.4,6.1,9.5,13.1,16.2,17.4,17.4,15.6,11.3,6.3,3.2
846,796,67,55,66,53,64,72,70,65,64,71,75,74,10.1,2,3.4,6.1,9.5,13.1,16.2,17.4,17.4,15.6,11.3,6.3,3.2
847,796,67,55,66,53,64,72,70,65,64,71,75,74,10.1,2,3.4,6.1,9.5,13.1,16.2,17.4,17.4,15.6,11.3,6.3,3.2
848,796,67,55,66,53,64,72,70,65,64,71,75,74,10.1,2,3.4,6.1,9.5,13.1,16.2,17.4,17.4,15.6,11.3,6.3,3.2
849,796,67,55,66,53,64,72,70,65,64,71,75,74,10.1,2,3.4,6.1,9.5,13.1,16.2,17.4,17.4,15.6,11.3,6.3,3.2
850,796,67,55,66,52,64,72,70,65,64,71,75,74,10.1,2.1,3.4,6.2,9.5,13.1,16.2,17.5,17.4,15.6,11.3,6.2,3.3
851,796,67,55,66,53,64,72,70,65,64,71,75,74,10.1,2,3.4,6.1,9.5,13.1,16.2,17.4,17.4,15.6,11.3,6.3,3.2
852,796,67,55,66,53,64,72,70,65,64,71,75,74,10.1,2,3.4,6.1,9.5,13.1,16.2,17.4,17.4,15.6,11.3,6.3,3.2
853,796,67,55,66,53,64,72,70,65,64,71,75,74,10.1,2,3.4,6.1,9.5,13.1,16.2,17.4,17.4,15.6,11.3,6.3,3.2
854,796,67,55,66,52,64,72,70,65,64,71,75,74,10.1,2.1,3.4,6.2,9.5,13.1,16.2,17.5,17.4,15.6,11.3,6.2,3.3
855,796,67,55,66,53,64,72,70,65,64,71,75,74,10.1,2,3.4,6.1,9.5,13.1,16.2,17.4,17.4,15.6,11.3,6.3,3.2
856,796,67,55,66,52,64,72,70,65,64,71,75,74,10.1,2.1,3.4,6.2,9.5,13.1,16.2,17.5,17.4,15.6,11.3,6.2,3.3
857,796,67,55,66,53,64,72,70,65,64,71,75,74,10.1,2,3.4,6.1,9.5,13.1,16.2,17.4,17.4,15.6,11.3,6.3,3.2
858,796,67,55,66,53,64,72,70,65,64,71,75,74,10.1,2,3.4,6.1,9.5,13.1,16.2,17.4,17.4,15.6,11.3,6.3,3.2
859,796,68,56,67,53,64,73,71,66,64,72,75,75,10.1,2,3.5,6.2,9.4,13,16.2,17.4,17.3,15.5,11.2,6.1,3.3
860,796,68,56,67,53,64,73,71,66,64,72,75,75,10.1,2,3.5,6.2,9.4,13,16.2,17.4,17.3,15.5,11.2,6.1,3.3
861,804,68,56,67,53,64,73,71,66,64,72,75,75,10.1,2,3.5,6.2,9.4,13,16.2,17.4,17.3,15.5,11.2,6.1,3.3
862,796,68,56,67,53,64,73,71,66,64,72,75,75,10.1,2,3.5,6.2,9.4,13,16.2,17.4,17.3,15.5,11.2,6.1,3.3
863,796,68,56,67,53,64,73,71,66,64,72,75,75,10.1,2,3.5,6.2,9.4,13,16.2,17.4,17.3,15.5,11.2,6.1,3.3
864,804,68,56,67,53,64,73,71,66,64,72,75,75,10.1,2,3.5,6.2,9.4,13,16.2,17.4,17.3,15.5,11.2,6.1,3.3
865,804,68,56,67,53,64,73,71,66,64,72,75,75,10.1,2,3.5,6.2,9.4,13,16.2,17.4,17.3,15.5,11.2,6.1,3.3
866,804,68,56,67,53,64,73,71,66,64,72,75,75,10.1,2,3.5,6.2,9.4,13,16.2,17.4,17.3,15.5,11.2,6.1,3.3
867,804,68,56,67,53,64,73,71,66,64,72,75,75,10.1,2,3.5,6.2,9.4,13,16.2,17.4,17.3,15.5,11.2,6.1,3.3
868,804,68,56,67,53,64,73,71,66,64,72,75,75,10.1,2,3.5,6.2,9.4,13,16.2,17.4,17.3,15.5,11.2,6.1,3.3
869,804,68,56,67,53,64,73,71,66,64,72,75,75,10.1,2,3.5,6.2,9.4,13,16.2,17.4,17.3,15.5,11.2,6.1,3.3
870,804,68,56,67,53,64,73,71,66,64,72,75,75,10.1,2,3.5,6.2,9.4,13,16.2,17.4,17.3,15.5,11.2,6.1,3.3
871,804,68,56,67,53,64,73,71,66,64,72,75,75,10.1,2,3.5,6.2,9.4,13,16.2,17.4,17.3,15.5,11.2,6.1,3.3
872,804,68,56,67,53,64,73,71,66,64,72,75,75,10.1,2,3.5,6.2,9.4,13,16.2,17.4,17.3,15.5,11.2,6.1,3.3
873,804,68,56,67,53,64,73,71,66,64,72,75,75,10.1,2,3.5,6.2,9.4,13,16.2,17.4,17.3,15.5,11.2,6.1,3.3
874,804,68,56,67,53,64,73,71,66,64,72,75,75,10.1,2,3.5,6.2,9.4,13,16.2,17.4,17.3,15.5,11.2,6.1,3.3
875,804,68,56,67,53,64,73,71,66,64,72,75,75,10.1,2,3.5,6.2,9.4,13,16.2,17.4,17.3,15.5,11.2,6.1,3.3
876,804,68,56,67,53,64,73,71,66,64,72,75,75,10.1,2,3.5,6.2,9.4,13,16.2,17.4,17.3,15.5,11.2,6.1,3.3
877,804,68,56,67,53,64,73,71,66,64,72,75,75,10.1,2,3.5,6.2,9.4,13,16.2,17.4,17.3,15.5,11.2,6.1,3.3
878,804,68,56,67,53,64,73,71,66,64,72,75,75,10.1,2,3.5,6.2,9.4,13,16.2,17.4,17.3,15.5,11.2,6.1,3.3
879,804,68,56,67,53,64,73,71,66,64,72,75,75,10.1,2,3.5,6.2,9.4,13,16.2,17.4,17.3,15.5,11.2,6.1,3.3
880,804,68,56,67,53,64,73,71,66,64,72,75,75,10.1,2,3.5,6.2,9.4,13,16.2,17.4,17.3,15.5,11.2,6.1,3.3
881,804,68,56,67,53,64,73,71,66,64,72,75,75,10.1,2,3.5,6.2,9.4,13,16.2,17.4,17.3,15.5,11.2,6.1,3.3
882,804,68,56,67,53,64,73,71,66,64,72,75,75,10.1,2,3.5,6.2,9.4,13,16.2,17.4,17.3,15.5,11.2,6.1,3.3
883,804,68,56,67,53,64,73,71,66,64,72,75,75,10.1,2,3.5,6.2,9.4,13,16.2,17.4,17.3,15.5,11.2,6.1,3.3
884,804,68,56,67,53,64,73,71,66,64,72,75,75,10.1,2,3.5,6.2,9.4,13,16.2,17.4,17.3,15.5,11.2,6.1,3.3
885,806,68,56,67,53,64,73,71,66,64,72,75,75,10.1,2,3.5,6.2,9.4,13,16.2,17.4,17.3,15.5,11.2,6.1,3.3
886,804,68,56,67,53,64,73,71,66,64,72,75,75,10.1,2,3.5,6.2,9.4,13,16.2,17.4,17.3,15.5,11.2,6.1,3.3
887,806,68,56,67,53,64,73,71,66,64,72,75,75,10.1,2,3.5,6.2,9.4,13,16.2,17.4,17.3,15.5,11.2,6.1,3.3
888,804,68,56,67,53,64,73,71,66,64,72,75,75,10.1,2,3.5,6.2,9.4,13,16.2,17.4,17.3,15.5,11.2,6.1,3.3
889,806,68,56,67,53,64,73,71,66,64,72,75,75,10.1,2,3.5,6.2,9.4,13,16.2,17.4,17.3,15.5,11.2,6.1,3.3
890,804,68,56,67,53,64,73,71,66,64,72,75,75,10.1,2,3.5,6.2,9.4,13,16.2,17.4,17.3,15.5,11.2,6.1,3.3
901,813,72,55,70,54,69,75,71,64,66,73,72,72,9.8,1.8,3.1,5.8,9,12.9,16,17.2,17.1,15.1,11,5.8,2.9
902,813,72,55,70,54,69,75,71,64,66,73,72,72,9.8,1.8,3.1,5.8,9,12.9,16,17.2,17.1,15.1,11,5.8,2.9
903,813,72,55,70,54,69,75,71,64,66,73,72,72,9.8,1.8,3.1,5.8,9,12.8,16,17.2,17.1,15.1,10.9,5.8,2.9
904,813,72,55,70,54,69,75,71,64,66,73,72,72,9.8,1.8,3.1,5.8,9,12.9,16,17.2,17.1,15.1,11,5.8,2.9
905,813,72,55,70,54,69,75,71,64,66,73,72,72,9.8,1.8,3.1,5.8,9,12.9,16,17.2,17.1,15.1,11,5.8,2.9
906,813,72,55,70,54,69,75,71,64,66,73,72,72,9.8,1.8,3.1,5.8,9,12.9,16,17.2,17.1,15.1,11,5.8,2.9
907,813,72,55,70,54,69,75,71,64,66,73,72,72,9.8,1.8,3.1,5.8,9,12.9,16,17.2,17.1,15.1,11,5.8,2.9
